,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
2,B1,10/05/2025,15:00,Beerschot VA,Cercle Brugge,1.47,1.35,1.64,0.0,0.0,1.0,0.0,0.0
3,B1,10/05/2025,15:00,Kortrijk,St Truiden,1.04,1.01,1.04,0.0,0.0,0.25,0.0,0.0
4,B1,10/05/2025,17:15,Mechelen,Standard,1.04,2.02,2.02,0.0,0.0,-0.75,0.0,0.0
5,B1,10/05/2025,19:45,Anderlecht,St. Gilloise,1.04,1.01,1.04,0.0,0.0,0.25,0.0,0.0
10,D1,10/05/2025,14:30,Bochum,Mainz,3.05,3.75,2.4,1.62,2.18,0.25,1.89,2.08
11,D1,10/05/2025,14:30,Holstein Kiel,Freiburg,3.45,3.9,2.12,1.52,2.36,0.25,2.14,1.85
12,D1,10/05/2025,14:30,Union Berlin,Heidenheim,2.28,3.55,3.5,1.86,1.85,-0.25,1.96,2.01
13,D1,10/05/2025,14:30,Werder Bremen,RB Leipzig,2.44,3.8,2.96,1.5,2.42,-0.25,2.12,1.87
14,D1,10/05/2025,17:30,Bayern Munich,M'gladbach,1.16,11.5,16.0,1.05,1.16,-2.25,1.43,1.24
20,D2,10/05/2025,12:00,Elversberg,Braunschweig,1.55,4.5,5.5,1.56,2.54,-1.0,0.0,0.0
21,D2,10/05/2025,12:00,Fortuna Dusseldorf,Schalke 04,1.92,4.3,3.75,1.5,2.76,-0.75,0.0,0.0
22,D2,10/05/2025,12:00,Paderborn,Magdeburg,2.14,4.1,3.25,1.49,2.78,-0.25,0.0,0.0
23,D2,10/05/2025,19:30,Hamburg,Ulm,1.39,3.25,3.25,0.0,0.0,-1.25,0.0,0.0
27,E0,10/05/2025,15:00,Fulham,Everton,1.9,3.65,4.9,1.95,1.76,-0.5,1.9,2.09
28,E0,10/05/2025,15:00,Ipswich,Brentford,5.6,4.4,1.68,1.55,2.72,1.0,1.84,1.99
29,E0,10/05/2025,15:00,Southampton,Man City,15.0,8.6,1.22,1.33,3.0,2.0,1.83,1.81
30,E0,10/05/2025,15:00,Wolves,Brighton,2.96,3.6,2.56,1.71,2.24,0.0,2.14,1.85
31,E0,10/05/2025,17:30,Bournemouth,Aston Villa,2.58,3.8,2.8,1.59,2.3,0.0,1.9,2.08
37,F1,10/05/2025,20:00,Angers,Strasbourg,4.4,3.65,1.87,1.05,1.15,0.75,1.53,1.87
38,F1,10/05/2025,20:00,Auxerre,Nantes,3.0,3.55,2.48,1.06,1.15,0.0,2.2,1.78
39,F1,10/05/2025,20:00,Brest,Lille,4.4,3.85,1.83,1.06,1.15,0.75,1.57,1.83
40,F1,10/05/2025,20:00,Le Havre,Marseille,5.1,4.0,1.53,1.04,1.15,1.0,0.0,0.0
41,F1,10/05/2025,20:00,Monaco,Lyon,1.82,4.4,3.9,1.02,1.15,-0.5,1.82,2.14
42,F1,10/05/2025,20:00,Montpellier,Paris SG,10.0,4.7,1.24,1.16,1.15,2.0,0.0,0.0
43,F1,10/05/2025,20:00,Reims,St Etienne,2.12,3.75,3.55,1.05,1.15,-0.25,1.82,2.09
44,F1,10/05/2025,20:00,Rennes,Nice,3.85,3.55,2.04,1.07,2.08,0.5,1.9,2.04
45,F1,10/05/2025,20:00,Toulouse,Lens,2.32,3.35,3.1,1.07,2.04,-0.25,2.0,1.92
