,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
2,B1,16/03/2025,12:30,Standard,Antwerp,3.25,3.2,2.34,2.18,1.74,0.25,0.0,0.0
3,B1,16/03/2025,17:30,Anderlecht,Cercle Brugge,1.91,3.5,4.4,2.0,1.87,-0.5,0.0,0.0
4,B1,16/03/2025,17:30,Beerschot VA,Westerlo,1.04,1.23,1.09,1.54,2.1,0.5,0.0,0.0
5,B1,16/03/2025,17:30,Club Brugge,Charleroi,1.49,4.2,5.8,1.78,1.85,-1.0,0.0,0.0
6,B1,16/03/2025,17:30,Gent,Kortrijk,1.74,3.85,4.7,1.84,2.04,-0.75,0.0,0.0
7,B1,16/03/2025,17:30,Mechelen,Dender,1.92,2.98,4.0,1.79,2.0,-0.5,0.0,0.0
8,B1,16/03/2025,17:30,Oud-Heverlee Leuven,St Truiden,2.6,3.4,2.92,1.99,1.9,-0.25,0.0,0.0
15,D1,16/03/2025,14:30,Bochum,Ein Frankfurt,3.2,3.7,2.36,1.74,2.26,0.25,1.94,2.04
16,D1,16/03/2025,16:30,Heidenheim,Holstein Kiel,2.08,3.7,3.9,1.86,2.1,-0.5,2.08,1.91
17,D1,16/03/2025,18:30,Stuttgart,Leverkusen,3.15,3.7,2.4,1.73,2.28,0.25,1.91,2.07
24,D2,16/03/2025,12:30,Braunschweig,Hertha,3.25,3.55,2.24,1.79,2.08,0.25,0.0,0.0
25,D2,16/03/2025,12:30,Karlsruhe,Ulm,2.18,3.15,2.88,1.83,1.81,-0.25,0.0,0.0
26,D2,16/03/2025,12:30,Nurnberg,Greuther Furth,2.18,3.45,3.2,1.68,2.02,-0.25,0.0,0.0
32,E0,16/03/2025,13:30,Arsenal,Chelsea,1.86,3.9,4.8,1.95,2.0,-0.75,2.1,1.87
33,E0,16/03/2025,13:30,Fulham,Tottenham,2.08,3.95,3.7,1.63,2.52,-0.5,2.06,1.91
34,E0,16/03/2025,19:00,Leicester,Man United,4.6,3.85,1.88,1.84,2.12,0.5,2.12,1.88
46,E1,16/03/2025,12:30,Sheffield Weds,Sheffield United,2.66,3.35,2.94,2.16,1.74,0.0,0.0,0.0
87,F1,16/03/2025,14:00,Lyon,Le Havre,1.39,5.5,8.8,1.56,2.58,-1.5,2.01,1.86
88,F1,16/03/2025,16:15,Brest,Reims,1.75,3.95,5.3,1.92,2.0,-0.75,1.95,1.99
89,F1,16/03/2025,16:15,Montpellier,St Etienne,2.28,3.75,3.2,1.7,2.26,-0.25,1.98,1.96
90,F1,16/03/2025,16:15,Strasbourg,Toulouse,2.34,3.4,3.3,2.12,1.8,-0.25,2.01,1.91
91,F1,16/03/2025,19:45,Paris SG,Marseille,1.48,5.5,6.8,1.43,3.1,-1.25,1.9,1.83
106,I1,16/03/2025,11:30,Venezia,Napoli,7.4,4.3,1.55,2.1,1.85,1.0,1.98,1.95
107,I1,16/03/2025,14:00,Bologna,Lazio,2.52,3.2,3.35,2.32,1.74,-0.25,2.13,1.86
108,I1,16/03/2025,15:00,Roma,Cagliari,1.58,4.2,6.8,2.02,1.92,-1.0,2.0,1.93
109,I1,16/03/2025,17:00,Fiorentina,Juventus,3.65,3.2,2.36,2.44,1.68,0.25,1.97,1.99
110,I1,16/03/2025,19:45,Atalanta,Inter,2.7,3.4,2.92,2.0,1.98,0.0,1.91,2.06
118,I2,16/03/2025,14:00,Reggiana,Sampdoria,2.76,2.82,3.0,2.36,1.52,0.0,0.0,0.0
119,I2,16/03/2025,14:00,Sudtirol,Carrarese,2.16,1.69,3.2,2.32,1.53,-0.25,0.0,0.0
120,I2,16/03/2025,16:15,Catanzaro,Cosenza,2.08,3.25,3.8,2.2,1.71,-0.25,0.0,0.0
126,N1,16/03/2025,11:15,Go Ahead Eagles,Willem II,1.59,4.2,6.0,1.81,2.08,-1.0,0.0,0.0
127,N1,16/03/2025,13:30,Groningen,For Sittard,1.99,3.45,4.2,2.1,1.8,-0.5,0.0,0.0
128,N1,16/03/2025,13:30,Twente,Feyenoord,2.28,3.65,3.1,1.81,2.08,-0.25,0.0,0.0
129,N1,16/03/2025,15:45,Ajax,AZ Alkmaar,1.8,3.85,4.7,1.9,2.0,-0.75,0.0,0.0
134,P1,16/03/2025,15:30,Arouca,Estoril,2.0,3.35,4.3,1.95,1.69,-0.5,0.0,0.0
135,P1,16/03/2025,15:30,Nacional,Casa Pia,2.44,3.2,3.25,2.24,1.68,-0.25,0.0,0.0
