,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
37,E0,24/11/2025,20:00,Man United,Everton,1.8,4.1,4.8,1.79,2.18,-0.75,2.04,1.93
101,F2,24/11/2025,19:45,Reims,Montpellier,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0
107,G1,24/11/2025,16:00,Volos NFC,Levadeiakos,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
108,G1,24/11/2025,18:00,Larisa,OFI Crete,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0
117,I1,24/11/2025,17:30,Torino,Como,3.8,3.2,2.28,2.36,1.67,0.25,2.01,1.92
118,I1,24/11/2025,19:45,Sassuolo,Pisa,2.12,3.2,4.2,2.32,1.67,-0.5,2.13,1.83
128,I2,24/11/2025,19:30,Sampdoria,Juve Stabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,SP1,24/11/2025,20:00,Espanol,Sevilla,2.1,3.4,4.0,2.14,1.81,-0.5,2.1,1.87
179,SP2,24/11/2025,19:30,Sociedad B,Valladolid,3.9,2.84,2.08,0.0,0.0,0.5,0.0,0.0
187,T1,24/11/2025,17:00,Buyuksehyr,Trabzonspor,2.8,1.01,2.84,0.0,0.0,0.0,0.0,0.0
188,T1,24/11/2025,17:00,Konyaspor,Antalyaspor,1.69,3.85,5.3,0.0,0.0,-0.75,0.0,0.0
