,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
6,B1,19/10/2025,12:30,Cercle Brugge,Genk,3.1,3.65,2.22,1.65,2.28,0.25,0.0,0.0
7,B1,19/10/2025,15:00,Dender,Mechelen,2.78,3.35,2.62,1.94,1.92,0.0,0.0,0.0
8,B1,19/10/2025,17:30,St Truiden,Anderlecht,3.25,3.45,2.34,1.77,2.06,0.25,0.0,0.0
9,B1,19/10/2025,18:15,Waregem,Gent,2.8,3.45,2.58,1.67,2.24,0.0,0.0,0.0
17,D1,19/10/2025,14:30,Freiburg,Ein Frankfurt,2.58,3.65,2.8,1.65,2.46,0.0,1.9,2.06
18,D1,19/10/2025,16:30,St Pauli,Hoffenheim,2.64,3.6,2.86,1.86,2.1,0.0,1.91,2.06
25,D2,19/10/2025,12:30,Darmstadt,Magdeburg,1.78,4.1,4.7,1.5,2.66,-0.75,0.0,0.0
26,D2,19/10/2025,12:30,Elversberg,Greuther Furth,1.59,4.4,4.0,1.01,1.25,-1.0,0.0,0.0
27,D2,19/10/2025,12:30,Nurnberg,Holstein Kiel,2.54,3.55,2.82,1.69,1.25,0.0,0.0,0.0
35,E0,19/10/2025,14:00,Tottenham,Aston Villa,2.16,3.8,3.6,1.92,2.06,-0.5,2.16,1.84
36,E0,19/10/2025,16:30,Liverpool,Man United,1.64,4.6,5.5,1.48,2.96,-1.0,2.06,1.92
89,F1,19/10/2025,14:00,Lens,Paris FC,1.89,4.0,4.2,1.71,2.36,-0.5,1.89,2.11
90,F1,19/10/2025,16:15,Lorient,Brest,2.48,3.5,3.05,1.98,2.0,-0.25,2.13,1.82
91,F1,19/10/2025,16:15,Rennes,Auxerre,1.78,3.9,5.0,1.78,2.08,-0.75,2.0,1.94
92,F1,19/10/2025,16:15,Toulouse,Metz,1.63,4.3,6.4,1.89,2.02,-1.0,2.04,1.84
93,F1,19/10/2025,19:45,Nantes,Lille,4.8,3.85,1.86,1.94,1.98,0.75,1.86,2.11
106,G1,19/10/2025,14:00,Asteras Tripolis,Kifisia,2.04,3.2,3.9,2.04,1.66,-0.5,0.0,0.0
107,G1,19/10/2025,15:30,Volos NFC,Panserraikos,1.76,3.75,5.1,1.01,1.94,-0.75,0.0,0.0
108,G1,19/10/2025,17:30,Aris,Panathinaikos,3.2,3.15,2.34,1.98,1.76,0.25,0.0,0.0
109,G1,19/10/2025,19:00,AEK,PAOK,2.46,3.15,3.2,2.06,1.76,-0.25,0.0,0.0
114,I1,19/10/2025,11:30,Como,Juventus,3.15,3.35,2.56,2.2,1.78,0.25,1.82,2.17
115,I1,19/10/2025,14:00,Cagliari,Bologna,4.0,3.3,2.18,2.38,1.68,0.25,2.12,1.85
116,I1,19/10/2025,14:00,Genoa,Parma,2.2,3.15,4.1,2.64,1.56,-0.25,1.85,2.12
117,I1,19/10/2025,17:00,Atalanta,Lazio,1.73,4.2,5.2,1.83,2.1,-0.75,1.94,2.02
118,I1,19/10/2025,19:45,Milan,Fiorentina,1.6,4.3,6.8,1.93,2.02,-1.0,2.0,1.95
127,I2,19/10/2025,14:00,Palermo,Modena,2.16,3.15,3.75,2.12,1.75,-0.25,0.0,0.0
128,I2,19/10/2025,16:15,Empoli,Venezia,2.88,3.05,2.66,2.28,1.66,0.0,0.0,0.0
129,I2,19/10/2025,18:30,Catanzaro,Padova,2.22,2.94,3.5,2.42,1.57,-0.25,0.0,0.0
135,N1,19/10/2025,11:15,Telstar,Heerenveen,2.86,3.55,2.54,1.66,1.25,0.0,0.0,0.0
136,N1,19/10/2025,13:30,Excelsior,For Sittard,2.32,3.55,3.05,1.75,2.1,-0.25,0.0,0.0
137,N1,19/10/2025,13:30,Groningen,Sparta Rotterdam,1.87,3.65,4.4,1.67,2.04,-0.5,0.0,0.0
138,N1,19/10/2025,15:45,Heracles,Feyenoord,8.2,5.8,1.39,1.46,2.84,1.5,0.0,0.0
144,SC0,19/10/2025,12:00,Dundee,Celtic,12.5,6.8,1.27,1.39,2.76,1.75,1.93,1.78
165,SP1,19/10/2025,13:00,Elche,Ath Bilbao,3.9,3.35,2.22,2.46,1.65,0.25,2.09,1.88
166,SP1,19/10/2025,15:15,Celta,Sociedad,2.16,3.45,3.9,2.0,1.94,-0.25,1.86,2.12
167,SP1,19/10/2025,17:30,Levante,Vallecano,2.94,3.5,2.6,2.0,1.97,0.0,2.1,1.86
168,SP1,19/10/2025,20:00,Getafe,Real Madrid,8.4,4.8,1.46,1.98,1.97,1.25,1.86,2.08
174,SP2,19/10/2025,13:00,Leganes,Malaga,1.97,3.3,4.6,2.18,1.59,-0.5,0.0,0.0
175,SP2,19/10/2025,15:15,Castellon,Albacete,1.76,4.1,4.6,1.55,2.3,-0.75,0.0,0.0
176,SP2,19/10/2025,15:15,Valladolid,Sp Gijon,2.0,3.35,4.2,2.22,1.7,-0.5,0.0,0.0
177,SP2,19/10/2025,17:30,Cordoba,Almeria,2.72,3.5,2.6,1.64,2.16,0.0,0.0,0.0
178,SP2,19/10/2025,17:30,Santander,La Coruna,2.6,3.35,2.82,1.67,2.26,0.0,0.0,0.0
179,SP2,19/10/2025,20:00,Las Palmas,Eibar,2.02,3.05,4.6,2.36,1.52,-0.5,0.0,0.0
185,T1,19/10/2025,12:30,Kayserispor,Samsunspor,3.1,3.35,2.5,1.79,1.9,0.25,0.0,0.0
186,T1,19/10/2025,15:00,Alanyaspor,Goztep,3.0,3.2,2.66,2.06,1.65,0.25,0.0,0.0
187,T1,19/10/2025,15:00,Gaziantep,Antalyaspor,1.84,3.65,4.6,1.79,1.87,-0.5,0.0,0.0
188,T1,19/10/2025,18:00,Fenerbahce,Karagumruk,1.2,8.4,18.0,1.37,2.94,-2.0,0.0,0.0
