,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
2,B1,26/04/2025,15:00,Oud-Heverlee Leuven,Standard,2.06,3.35,3.8,2.08,1.8,-0.25,1.78,2.13
3,B1,26/04/2025,17:15,Westerlo,Mechelen,2.34,4.1,2.74,1.49,2.8,-0.25,2.06,1.82
4,B1,26/04/2025,19:45,Cercle Brugge,St Truiden,2.1,3.65,3.5,1.87,2.0,-0.25,1.84,2.05
5,B1,26/04/2025,19:45,Charleroi,Dender,1.66,4.3,5.4,1.74,2.2,-0.75,1.83,2.13
10,D1,26/04/2025,14:30,Bayern Munich,Mainz,1.24,7.8,14.0,1.36,3.55,-2.0,2.01,1.91
11,D1,26/04/2025,14:30,Hoffenheim,Dortmund,4.3,4.6,1.79,1.47,3.0,0.75,1.98,1.98
12,D1,26/04/2025,14:30,Holstein Kiel,M'gladbach,3.2,4.0,2.26,1.54,2.76,0.25,2.01,1.97
13,D1,26/04/2025,14:30,Leverkusen,Augsburg,1.39,5.3,10.0,1.84,2.16,-1.25,1.87,2.07
14,D1,26/04/2025,14:30,Wolfsburg,Freiburg,2.48,3.75,3.0,1.77,2.24,-0.25,2.14,1.85
15,D1,26/04/2025,17:30,Ein Frankfurt,RB Leipzig,2.24,4.0,3.25,1.53,2.84,-0.25,1.96,2.02
20,D2,26/04/2025,12:00,Paderborn,Elversberg,2.14,3.8,3.4,1.64,2.4,-0.25,1.87,2.06
21,D2,26/04/2025,12:00,Preußen Münster,Darmstadt,2.84,3.7,2.62,1.73,2.2,0.0,2.07,1.91
22,D2,26/04/2025,12:00,Regensburg,Braunschweig,3.0,3.4,2.58,2.0,1.88,0.25,1.81,2.2
23,D2,26/04/2025,19:30,Fortuna Dusseldorf,Nurnberg,1.89,4.1,4.3,1.7,2.28,-0.5,1.89,2.09
27,E0,26/04/2025,12:30,Chelsea,Everton,1.62,4.2,6.6,1.91,2.08,-1.0,2.06,1.91
28,E0,26/04/2025,15:00,Brighton,West Ham,1.76,4.2,5.1,1.73,2.34,-0.75,1.96,2.02
29,E0,26/04/2025,15:00,Newcastle,Ipswich,1.21,8.4,18.0,1.38,3.55,-2.0,1.83,2.12
30,E0,26/04/2025,15:00,Southampton,Fulham,5.8,4.3,1.67,1.75,2.26,1.0,1.88,2.11
31,E0,26/04/2025,15:00,Wolves,Leicester,1.59,4.4,6.8,1.81,2.18,-1.0,1.93,2.05
35,E1,26/04/2025,12:30,Luton,Coventry,2.6,3.5,2.98,2.06,1.85,0.0,1.85,2.14
36,E1,26/04/2025,12:30,QPR,Burnley,4.4,3.6,2.0,2.28,1.72,0.5,1.99,2.0
37,E1,26/04/2025,15:00,Blackburn,Watford,1.79,3.9,5.2,2.02,1.87,-0.75,2.02,1.95
38,E1,26/04/2025,15:00,Cardiff,West Brom,2.36,3.35,3.55,2.22,1.75,-0.25,2.0,1.98
39,E1,26/04/2025,15:00,Hull,Derby,2.52,3.15,3.4,2.68,1.54,-0.25,2.12,1.86
