,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
5,B1,26/01/2025,12:30,Standard,Dender,2.24,3.2,3.55,2.16,1.71,-0.25,0.0,0.0
6,B1,26/01/2025,15:00,Beerschot VA,St. Gilloise,5.5,4.1,1.46,1.65,1.93,1.0,0.0,0.0
7,B1,26/01/2025,17:30,Anderlecht,Mechelen,1.89,1.09,4.2,1.69,1.94,-0.5,0.0,0.0
8,B1,26/01/2025,18:15,Oud-Heverlee Leuven,Gent,2.54,2.8,2.16,1.01,1.92,0.0,0.0,0.0
16,D1,26/01/2025,14:30,Hoffenheim,Ein Frankfurt,3.2,3.75,2.3,1.73,2.34,0.25,1.95,2.0
17,D1,26/01/2025,16:30,St Pauli,Union Berlin,2.58,3.2,3.2,2.36,1.68,0.0,1.78,2.2
24,D2,26/01/2025,12:30,Darmstadt,Paderborn,2.18,3.8,3.25,1.68,2.42,-0.25,0.0,0.0
25,D2,26/01/2025,12:30,Hannover,Preußen Münster,1.69,3.95,5.5,1.92,1.99,-0.75,0.0,0.0
26,D2,26/01/2025,12:30,Ulm,Regensburg,1.99,3.3,4.4,2.26,1.69,-0.5,0.0,0.0
33,E0,26/01/2025,14:00,Crystal Palace,Brentford,2.12,3.75,3.65,1.82,2.18,-0.5,2.12,1.87
34,E0,26/01/2025,14:00,Tottenham,Leicester,1.49,5.6,6.4,1.37,3.5,-1.25,1.94,1.97
35,E0,26/01/2025,16:30,Aston Villa,West Ham,1.61,4.5,6.2,1.72,2.3,-1.0,1.97,1.97
36,E0,26/01/2025,19:00,Fulham,Man United,2.42,3.5,3.25,1.94,2.02,-0.25,2.07,1.91
89,F1,26/01/2025,14:00,Le Havre,Brest,3.5,3.15,2.4,2.42,1.64,0.25,1.91,2.03
90,F1,26/01/2025,16:15,Lens,Angers,1.48,4.8,7.8,1.84,2.1,-1.25,2.05,1.86
91,F1,26/01/2025,16:15,Nantes,Lyon,3.5,3.6,2.24,1.84,2.08,0.25,2.04,1.93
92,F1,26/01/2025,16:15,Toulouse,Montpellier,1.64,4.4,5.7,1.76,2.2,-0.75,1.8,2.18
93,F1,26/01/2025,19:45,Nice,Marseille,2.98,3.6,2.44,1.7,2.26,0.25,1.85,2.1
107,G1,26/01/2025,15:00,Lamia,Aris,1.79,3.2,1.7,2.5,1.46,0.5,0.0,0.0
108,G1,26/01/2025,17:30,PAOK,Levadeiakos,1.29,1.06,1.04,1.62,2.1,-1.5,0.0,0.0
109,G1,26/01/2025,18:30,Olympiakos,Panathinaikos,1.96,3.35,4.7,2.14,1.34,-0.5,0.0,0.0
114,I1,26/01/2025,11:30,Milan,Parma,1.33,6.4,9.8,1.47,2.96,-1.5,1.86,2.07
115,I1,26/01/2025,14:00,Udinese,Roma,3.5,3.4,2.32,2.16,1.82,0.25,1.97,1.99
116,I1,26/01/2025,17:00,Lecce,Inter,10.5,5.9,1.35,1.7,2.38,1.5,1.93,2.02
117,I1,26/01/2025,19:45,Lazio,Fiorentina,2.04,3.55,4.2,2.08,1.88,-0.5,2.04,1.92
126,I2,26/01/2025,14:00,Brescia,Catanzaro,2.36,3.2,3.4,2.14,1.71,-0.25,0.0,0.0
127,I2,26/01/2025,14:00,Pisa,Salernitana,1.71,3.65,4.9,2.02,1.78,-0.75,0.0,0.0
128,I2,26/01/2025,14:00,Reggiana,Palermo,3.1,3.15,2.6,2.26,1.66,0.0,0.0,0.0
129,I2,26/01/2025,16:15,Cremonese,Modena,1.86,3.15,1.04,2.22,1.5,-0.5,0.0,0.0
133,N1,26/01/2025,11:15,For Sittard,Zwolle,2.16,3.6,3.55,1.9,1.86,-0.25,0.0,0.0
134,N1,26/01/2025,13:30,Waalwijk,Willem II,2.64,3.5,2.88,1.96,1.93,0.0,0.0,0.0
135,N1,26/01/2025,15:45,AZ Alkmaar,Sparta Rotterdam,1.61,4.1,5.5,1.78,2.06,-1.0,0.0,0.0
141,P1,26/01/2025,15:30,Estoril,Guimaraes,4.6,3.75,1.83,2.04,1.83,0.5,0.0,0.0
142,P1,26/01/2025,18:00,Porto,Santa Clara,1.46,4.7,8.4,2.12,1.73,-1.0,0.0,0.0
143,P1,26/01/2025,20:30,Sp Braga,Boavista,1.2,7.0,1.09,1.47,2.32,-1.75,0.0,0.0
150,SC0,26/01/2025,12:00,Dundee United,Rangers,5.2,4.2,1.64,1.65,2.3,1.0,1.8,2.07
171,SP1,26/01/2025,13:00,Vallecano,Girona,2.76,3.15,3.0,2.32,1.73,0.0,1.9,2.08
172,SP1,26/01/2025,15:15,Sociedad,Getafe,1.77,3.45,6.4,3.3,1.42,-0.75,2.05,1.92
173,SP1,26/01/2025,17:30,Ath Bilbao,Leganes,1.39,5.2,10.5,2.14,1.82,-1.25,1.93,1.99
174,SP1,26/01/2025,20:00,Barcelona,Valencia,1.22,8.2,15.0,1.44,3.15,-2.0,2.03,1.93
181,SP2,26/01/2025,13:00,Granada,Sp Gijon,2.06,3.05,3.55,2.18,1.59,-0.25,0.0,0.0
182,SP2,26/01/2025,15:15,Albacete,Almeria,3.15,3.45,2.28,1.86,2.06,0.25,0.0,0.0
183,SP2,26/01/2025,15:15,Oviedo,Castellon,1.8,3.45,1.82,1.96,1.73,-0.75,0.0,0.0
184,SP2,26/01/2025,17:30,Ferrol,Burgos,2.66,2.94,3.05,2.62,1.41,0.0,0.0,0.0
185,SP2,26/01/2025,17:30,Malaga,Zaragoza,2.58,3.0,3.0,2.48,1.54,0.0,0.0,0.0
191,T1,26/01/2025,10:30,Rizespor,Ad. Demirspor,1.33,6.2,9.8,1.55,2.54,-1.5,1.82,1.94
192,T1,26/01/2025,13:00,Antalyaspor,Besiktas,3.95,3.8,1.95,1.68,2.26,0.5,0.0,0.0
193,T1,26/01/2025,13:00,Bodrumspor,Eyupspor,2.68,1.09,2.72,2.04,1.67,0.0,0.0,0.0
194,T1,26/01/2025,16:00,Fenerbahce,Goztep,1.37,6.2,7.6,1.56,2.54,-1.25,0.0,0.0
