,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
45,I2,10/01/2026,16:15,Juve Stabia,Pescara,1.84,3.55,5.0,2.1,1.8,-0.5,1.84,2.11
46,I2,10/01/2026,18:30,Cesena,Empoli,2.08,3.2,4.4,2.12,1.66,-0.5,2.08,1.87
49,N1,10/01/2026,15:30,AZ Alkmaar,Volendam,1.23,7.8,13.0,1.32,3.7,-2.0,1.86,1.99
50,N1,10/01/2026,17:45,Twente,Zwolle,1.3,6.2,10.0,1.43,3.05,-1.75,2.02,1.87
51,N1,10/01/2026,19:00,PSV Eindhoven,Excelsior,1.14,12.0,18.5,1.24,4.5,-2.5,2.0,1.87
52,N1,10/01/2026,20:00,Groningen,NAC Breda,1.73,4.0,5.5,1.82,2.08,-0.75,1.93,2.01
59,SC0,10/01/2026,15:00,Celtic,Dundee United,1.27,7.0,13.5,1.39,3.2,-1.75,1.91,1.99
60,SC0,10/01/2026,15:00,Hibernian,Motherwell,2.18,3.4,3.85,1.93,1.95,-0.5,2.16,1.83
61,SC0,10/01/2026,15:00,Livingston,Kilmarnock,2.4,3.3,3.1,2.08,1.8,-0.25,2.06,1.83
62,SC0,10/01/2026,15:00,St Mirren,Falkirk,2.24,3.4,3.6,2.02,1.84,-0.25,1.92,2.03
66,SC1,10/01/2026,15:00,Ayr,Airdrie Utd,1.65,3.8,5.5,1.87,1.93,-1.0,2.09,1.72
67,SC1,10/01/2026,15:00,Morton,Dunfermline,2.76,3.3,2.7,2.28,1.64,0.0,1.93,1.91
68,SC1,10/01/2026,15:00,Queens Park,St Johnstone,8.8,5.0,1.36,1.62,2.32,1.5,1.79,2.03
69,SC1,10/01/2026,15:00,Raith Rvs,Arbroath,2.08,3.15,3.8,2.3,1.63,-0.5,2.08,1.74
70,SC2,10/01/2026,15:00,Alloa,Montrose,1.79,3.0,3.55,1.84,1.61,-0.5,1.79,1.67
71,SC2,10/01/2026,15:00,Cove Rangers,Inverness C,3.45,3.95,1.96,1.71,2.06,0.5,1.9,1.96
72,SC2,10/01/2026,15:00,Peterhead,Hamilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,SC2,10/01/2026,15:00,Queen of Sth,Kelty Hearts,1.55,3.75,5.2,1.7,2.12,-1.0,1.94,1.86
74,SC2,10/01/2026,15:00,Stenhousemuir,East Fife,2.02,3.55,3.65,2.06,1.74,-0.5,2.02,1.9
75,SC3,10/01/2026,15:00,Annan Athletic,Elgin,2.2,3.2,2.92,1.69,2.14,-0.25,1.89,1.87
76,SC3,10/01/2026,15:00,Dumbarton,Clyde,2.56,3.2,2.04,1.56,2.0,0.25,1.74,1.78
77,SC3,10/01/2026,15:00,East Kilbride,Spartans,2.44,3.5,2.72,1.72,2.12,-0.25,2.18,1.71
78,SC3,10/01/2026,15:00,Edinburgh City,Stirling,1.7,4.1,4.2,1.54,2.46,-0.75,1.87,1.91
79,SC3,10/01/2026,15:00,Forfar,Stranraer,2.56,2.8,2.24,1.81,1.7,0.0,1.8,1.01
81,SP1,10/01/2026,13:00,Oviedo,Betis,4.5,3.6,1.98,2.22,1.8,0.5,2.0,1.98
82,SP1,10/01/2026,15:15,Villarreal,Alaves,1.5,4.6,8.4,1.92,2.04,-1.0,1.82,2.15
83,SP1,10/01/2026,17:30,Girona,Osasuna,2.5,3.3,3.3,2.2,1.8,-0.25,2.12,1.86
84,SP1,10/01/2026,20:00,Valencia,Elche,2.28,3.3,3.75,2.26,1.78,-0.25,1.95,2.03
89,SP2,10/01/2026,13:00,Mirandes,Almeria,3.7,3.4,2.12,2.0,1.89,0.5,1.8,2.12
90,SP2,10/01/2026,15:15,Andorra,Cultural Leonesa,2.0,3.6,3.7,1.3,1.89,-0.5,2.0,1.86
91,SP2,10/01/2026,15:15,Sociedad B,Albacete,2.88,3.35,2.54,0.0,0.0,0.0,0.0,0.0
92,SP2,10/01/2026,17:30,Burgos,Eibar,2.76,2.96,3.1,3.15,1.43,0.0,1.84,2.06
93,SP2,10/01/2026,17:30,Las Palmas,La Coruna,2.08,3.2,3.9,2.18,1.69,-0.5,2.09,1.81
94,SP2,10/01/2026,20:00,Santander,Zaragoza,1.69,4.0,5.2,1.73,2.22,-0.75,1.89,2.02
