,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
1,B1,09/05/2025,19:45,Charleroi,Westerlo,1.93,4.0,3.75,1.58,2.48,-0.75,0.0,0.0
9,D1,09/05/2025,19:30,Wolfsburg,Hoffenheim,2.34,3.8,3.2,1.62,2.56,-0.25,2.03,1.95
18,D2,09/05/2025,17:30,Nurnberg,FC Koln,4.7,4.3,1.73,1.56,2.56,1.0,0.0,0.0
19,D2,09/05/2025,17:30,Preußen Münster,Hertha,2.26,4.1,3.05,1.58,2.52,0.0,0.0,0.0
62,I1,09/05/2025,19:45,Milan,Bologna,2.58,3.45,3.0,2.0,1.94,-0.25,2.2,1.81
72,I2,09/05/2025,19:30,Cittadella,Bari,2.72,3.3,2.7,1.91,1.92,0.0,0.0,0.0
73,I2,09/05/2025,19:30,Cosenza,Cesena,4.6,3.5,1.76,1.94,1.84,0.5,0.0,0.0
74,I2,09/05/2025,19:30,Juve Stabia,Reggiana,2.16,2.84,4.7,2.24,1.5,-0.25,0.0,0.0
75,I2,09/05/2025,19:30,Mantova,Carrarese,2.42,2.92,3.65,1.89,1.8,-0.25,0.0,0.0
76,I2,09/05/2025,19:30,Modena,Brescia,2.5,2.9,3.35,2.2,1.54,-0.25,0.0,0.0
77,I2,09/05/2025,19:30,Palermo,Frosinone,1.83,3.0,4.5,1.87,1.79,-0.5,0.0,0.0
78,I2,09/05/2025,19:30,Pisa,Sudtirol,1.82,3.3,5.8,2.26,1.51,-0.25,0.0,0.0
79,I2,09/05/2025,19:30,Sampdoria,Salernitana,2.04,3.15,3.25,2.0,1.79,-0.25,0.0,0.0
80,I2,09/05/2025,19:30,Sassuolo,Catanzaro,2.22,3.65,3.15,1.65,2.32,-0.25,0.0,0.0
81,I2,09/05/2025,19:30,Spezia,Cremonese,2.24,3.5,2.98,1.63,2.16,-0.25,0.0,0.0
82,N1,09/05/2025,19:00,Willem II,Heracles,2.6,3.75,2.8,1.87,2.02,0.0,0.0,0.0
106,SP1,09/05/2025,20:00,Las Palmas,Vallecano,2.5,3.35,3.2,2.16,1.81,-0.25,2.13,1.85
116,SP2,09/05/2025,19:30,Cadiz,Almeria,3.3,3.45,2.3,1.87,1.97,0.25,0.0,0.0
127,T1,09/05/2025,18:00,Buyuksehyr,Fenerbahce,4.1,3.85,1.86,1.73,2.16,0.75,0.0,0.0
128,T1,09/05/2025,18:00,Gaziantep,Alanyaspor,2.5,3.6,2.76,1.71,2.18,-0.25,0.0,0.0
