,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
2,B1,06/12/2025,15:00,Cercle Brugge,Standard,1.96,3.55,4.4,1.54,2.0,-0.5,1.96,1.98
3,B1,06/12/2025,17:15,St. Gilloise,Gent,1.4,5.5,8.0,1.59,2.38,-1.25,1.84,1.97
4,B1,06/12/2025,19:45,St Truiden,Club Brugge,4.1,4.0,1.86,1.58,2.46,0.5,2.02,1.86
10,D1,06/12/2025,14:30,Augsburg,Leverkusen,4.0,4.0,1.96,1.66,2.44,0.5,2.02,1.96
11,D1,06/12/2025,14:30,FC Koln,St Pauli,2.02,3.8,4.0,1.96,2.0,-0.5,2.02,1.94
12,D1,06/12/2025,14:30,Heidenheim,Freiburg,4.2,3.7,2.02,1.95,2.0,0.5,1.98,2.02
13,D1,06/12/2025,14:30,Stuttgart,Bayern Munich,5.8,5.4,1.54,1.37,3.6,1.25,1.92,2.04
14,D1,06/12/2025,14:30,Wolfsburg,Union Berlin,2.28,3.55,3.55,1.97,2.0,-0.25,1.95,2.03
15,D1,06/12/2025,17:30,RB Leipzig,Ein Frankfurt,1.84,4.2,4.4,1.49,2.92,-0.75,2.04,1.92
20,D2,06/12/2025,12:00,Bochum,Bielefeld,2.38,3.65,3.15,1.67,2.36,-0.25,2.06,1.91
21,D2,06/12/2025,12:00,Kaiserslautern,Dresden,1.99,4.1,3.9,1.66,2.36,-0.5,1.99,1.99
22,D2,06/12/2025,12:00,Paderborn,Elversberg,2.4,3.65,3.05,1.73,2.24,-0.25,2.08,1.88
23,D2,06/12/2025,19:30,Darmstadt,Karlsruhe,1.72,4.1,4.6,1.17,1.65,-0.75,1.87,1.93
27,E0,06/12/2025,12:30,Aston Villa,Arsenal,4.4,3.6,1.99,2.16,1.82,0.5,1.98,2.0
28,E0,06/12/2025,15:00,Bournemouth,Chelsea,3.35,3.85,2.22,1.69,2.4,0.25,2.04,1.93
29,E0,06/12/2025,15:00,Everton,Nott'm Forest,2.28,3.35,3.75,2.26,1.77,-0.25,1.94,2.04
30,E0,06/12/2025,15:00,Man City,Sunderland,1.28,6.8,13.0,1.57,2.72,-1.75,2.0,1.95
31,E0,06/12/2025,15:00,Newcastle,Burnley,1.3,6.4,12.5,1.63,2.54,-1.75,2.07,1.89
32,E0,06/12/2025,15:00,Tottenham,Brentford,2.4,3.6,3.15,1.9,2.08,-0.25,2.08,1.9
33,E0,06/12/2025,17:30,Leeds,Liverpool,4.1,4.0,1.95,1.7,2.38,0.5,2.03,1.95
38,E1,06/12/2025,12:30,Charlton,Portsmouth,2.22,3.45,3.65,2.4,1.68,-0.25,1.9,2.07
39,E1,06/12/2025,12:30,Derby,Leicester,2.84,3.4,2.76,2.38,1.69,0.0,2.01,1.97
40,E1,06/12/2025,12:30,Watford,Norwich,2.02,3.75,4.0,1.88,2.08,-0.5,2.02,1.94
41,E1,06/12/2025,15:00,Blackburn,Sheffield Weds,1.67,4.3,5.6,1.9,2.06,-0.75,1.85,2.13
42,E1,06/12/2025,15:00,Bristol City,Millwall,2.26,3.5,3.6,2.18,1.8,-0.25,1.94,2.03
43,E1,06/12/2025,15:00,Ipswich,Coventry,2.36,3.65,3.25,1.81,2.16,-0.25,2.03,1.94
44,E1,06/12/2025,15:00,Preston,Wrexham,2.5,3.3,3.2,2.38,1.68,-0.25,2.12,1.84
45,E1,06/12/2025,15:00,QPR,West Brom,2.54,3.35,3.15,2.26,1.75,-0.25,2.16,1.82
