,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
1,E2,28/10/2025,19:45,Bradford,Lincoln,2.3,3.55,3.5,2.12,1.84,-0.25,1.97,2.0
2,E2,28/10/2025,19:45,Mansfield,Plymouth,2.1,3.7,3.65,1.9,2.02,-0.25,1.85,2.12
3,E3,28/10/2025,19:45,Accrington,Tranmere,2.6,3.45,2.92,2.04,1.93,0.0,1.86,2.09
13,F2,28/10/2025,19:30,Boulogne,Reims,4.0,3.45,2.04,2.22,1.76,0.5,1.89,2.04
14,F2,28/10/2025,19:30,Clermont,Montpellier,3.4,3.4,2.32,2.22,1.76,0.25,1.95,1.98
15,F2,28/10/2025,19:30,Dunkerque,Red Star,2.6,3.35,2.94,2.14,1.84,0.0,1.84,2.12
16,F2,28/10/2025,19:30,Grenoble,Guingamp,3.0,3.4,2.54,2.02,1.91,0.0,2.13,1.82
17,F2,28/10/2025,19:30,Laval,Le Mans,2.74,3.2,2.92,2.66,1.55,0.0,1.94,2.02
18,F2,28/10/2025,19:30,Nancy,Bastia,2.52,3.05,3.25,2.6,1.57,-0.25,2.12,1.82
19,F2,28/10/2025,19:30,Rodez,Annecy,2.32,3.35,3.4,2.28,1.74,-0.25,1.97,1.94
20,F2,28/10/2025,19:30,St Etienne,Pau FC,1.74,4.0,4.9,1.66,2.4,-0.75,1.93,1.97
21,F2,28/10/2025,19:30,Troyes,Amiens,1.49,4.8,7.4,1.84,2.1,-1.25,2.06,1.85
22,I1,28/10/2025,17:30,Lecce,Napoli,7.8,4.0,1.59,2.32,1.74,1.0,1.91,2.06
23,I1,28/10/2025,19:45,Atalanta,Milan,2.78,3.4,2.84,2.08,1.9,0.0,1.97,2.01
32,I2,28/10/2025,19:30,Cesena,Carrarese,2.1,3.35,4.2,2.18,1.78,-0.5,2.1,1.87
33,I2,28/10/2025,19:30,Empoli,Sampdoria,2.48,3.05,3.6,2.58,1.6,-0.25,2.07,1.89
34,I2,28/10/2025,19:30,Frosinone,Virtus Entella,2.34,3.15,3.75,2.38,1.68,-0.25,1.94,2.0
35,I2,28/10/2025,19:30,Palermo,Monza,2.4,3.25,3.6,2.28,1.72,-0.25,2.03,1.94
36,I2,28/10/2025,19:30,Pescara,Avellino,3.2,3.15,2.58,2.38,1.69,0.0,2.19,1.78
37,I2,28/10/2025,19:30,Reggiana,Modena,4.6,3.45,1.96,2.32,1.71,0.5,2.01,1.96
