,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
2,B1,25/01/2025,15:00,Westerlo,Genk,3.35,4.1,2.12,1.52,2.54,0.25,2.09,1.86
3,B1,25/01/2025,17:15,Charleroi,Cercle Brugge,2.04,3.45,4.2,1.8,1.9,-0.5,2.04,1.89
4,B1,25/01/2025,19:45,Club Brugge,Kortrijk,1.23,7.6,14.5,1.5,2.74,-2.0,2.0,1.87
10,D1,25/01/2025,14:30,Augsburg,Heidenheim,1.93,3.75,4.5,1.94,1.99,-0.5,1.93,2.06
11,D1,25/01/2025,14:30,Dortmund,Werder Bremen,1.67,4.7,5.3,1.53,2.76,-1.0,2.08,1.88
12,D1,25/01/2025,14:30,Freiburg,Bayern Munich,9.6,6.2,1.35,1.46,3.05,1.5,2.01,1.93
13,D1,25/01/2025,14:30,Mainz,Stuttgart,2.92,3.6,2.56,1.79,2.22,0.0,2.13,1.86
14,D1,25/01/2025,14:30,RB Leipzig,Leverkusen,3.9,4.1,1.99,1.57,2.64,0.5,2.0,1.99
15,D1,25/01/2025,17:30,M'gladbach,Bochum,1.76,4.2,5.0,1.65,2.46,-0.75,1.95,2.02
20,D2,25/01/2025,12:00,FC Koln,Elversberg,1.71,4.5,4.6,1.55,2.56,-0.75,1.87,2.01
21,D2,25/01/2025,12:00,Karlsruhe,Fortuna Dusseldorf,2.52,3.8,2.76,1.6,2.42,0.0,1.87,2.04
22,D2,25/01/2025,12:00,Schalke 04,Nurnberg,2.34,3.8,2.94,1.58,2.6,-0.25,2.05,1.86
23,D2,25/01/2025,19:30,Hertha,Hamburg,2.64,4.0,2.54,1.5,2.76,0.0,2.0,1.92
27,E0,25/01/2025,15:00,Bournemouth,Nott'm Forest,2.14,3.75,3.65,1.88,2.1,-0.25,1.86,2.14
28,E0,25/01/2025,15:00,Brighton,Everton,1.73,3.95,5.8,1.97,2.0,-0.75,1.93,2.04
29,E0,25/01/2025,15:00,Liverpool,Ipswich,1.12,14.5,26.0,1.28,4.3,-2.5,1.89,2.04
30,E0,25/01/2025,15:00,Southampton,Newcastle,7.6,5.4,1.45,1.48,2.94,1.25,2.06,1.91
31,E0,25/01/2025,15:00,Wolves,Arsenal,7.6,5.0,1.49,1.78,2.22,1.25,1.92,2.06
32,E0,25/01/2025,17:30,Man City,Chelsea,2.08,4.1,3.5,1.44,3.2,-0.5,2.08,1.9
38,E1,25/01/2025,12:30,Luton,Millwall,2.3,3.25,3.8,2.68,1.55,-0.25,1.94,2.04
39,E1,25/01/2025,12:30,Norwich,Swansea,2.2,3.55,3.7,2.02,1.97,-0.25,1.89,2.09
40,E1,25/01/2025,12:30,Stoke,Oxford,2.04,3.45,4.3,2.14,1.81,-0.5,2.04,1.92
41,E1,25/01/2025,15:00,Bristol City,Blackburn,2.04,3.55,4.3,2.34,1.7,-0.5,2.04,1.94
42,E1,25/01/2025,15:00,Cardiff,Derby,2.3,3.2,3.8,2.58,1.6,-0.25,1.92,2.06
43,E1,25/01/2025,15:00,Coventry,Watford,1.76,4.1,5.1,1.84,2.12,-0.75,1.98,1.99
44,E1,25/01/2025,15:00,Preston,Middlesbrough,3.4,3.4,2.36,2.16,1.77,0.25,1.93,2.01
45,E1,25/01/2025,15:00,QPR,Sheffield Weds,2.6,3.3,3.1,2.18,1.73,0.0,1.83,2.16
