,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
1,E0,30/12/2025,19:30,Burnley,Newcastle,5.9,4.3,1.65,1.87,2.12,1.0,1.88,2.09
2,E0,30/12/2025,19:30,Chelsea,Bournemouth,1.54,4.9,6.6,1.53,2.82,-1.0,1.85,2.13
3,E0,30/12/2025,19:30,Nott'm Forest,Everton,2.2,3.3,4.0,2.42,1.69,-0.25,1.87,2.12
4,E0,30/12/2025,19:30,West Ham,Brighton,3.65,3.9,2.1,1.73,2.32,0.5,1.89,2.11
5,E0,30/12/2025,20:15,Arsenal,Aston Villa,1.47,5.0,8.0,1.74,2.32,-1.25,2.0,1.96
6,E0,30/12/2025,20:15,Man United,Wolves,1.39,5.5,9.4,1.66,2.48,-1.25,1.88,2.09
7,EC,30/12/2025,19:45,Aldershot,Wealdstone,2.3,3.8,3.05,1.64,2.34,-0.25,2.0,1.91
8,EC,30/12/2025,19:45,Altrincham,York,5.5,4.9,1.53,1.43,2.98,1.0,2.05,1.81
9,EC,30/12/2025,19:45,Boreham Wood,Solihull,1.49,4.7,6.4,1.57,2.52,-1.0,1.77,2.14
10,EC,30/12/2025,19:45,Boston Utd,Brackley Town,2.18,3.55,3.45,1.98,2.0,-0.25,1.88,2.04
11,EC,30/12/2025,19:45,Carlisle,Morecambe,1.42,5.1,7.2,1.49,2.74,-1.25,1.91,1.97
12,EC,30/12/2025,19:45,Forest Green,Truro,1.26,6.2,12.0,1.56,2.58,-1.75,1.98,1.86
13,EC,30/12/2025,19:45,Rochdale,Hartlepool,1.57,4.6,6.0,1.73,2.22,-1.0,1.93,1.94
14,EC,30/12/2025,19:45,Scunthorpe,Gateshead,1.39,5.4,8.0,1.47,2.86,-1.5,2.02,1.87
15,EC,30/12/2025,19:45,Southend,Sutton,1.45,5.1,7.4,1.58,2.52,-1.25,1.98,1.97
16,EC,30/12/2025,19:45,Tamworth,Halifax,2.72,3.65,2.54,1.84,2.02,0.0,2.01,1.88
17,EC,30/12/2025,19:45,Woking,Braintree Town,1.86,3.85,4.7,1.94,2.0,-0.5,1.86,2.14
18,EC,30/12/2025,19:45,Yeovil,Eastleigh,2.44,3.4,3.1,2.12,1.77,0.0,1.74,2.2
19,SC0,30/12/2025,19:45,Dundee,Kilmarnock,2.88,3.2,2.82,2.32,1.72,0.0,2.0,1.96
20,SC0,30/12/2025,19:45,Hibernian,Aberdeen,1.92,3.85,4.4,1.84,2.14,-0.5,1.92,2.07
21,SC0,30/12/2025,19:45,Livingston,Dundee United,2.62,3.45,2.96,1.93,2.0,0.0,1.87,2.12
22,SC0,30/12/2025,19:45,Rangers,St Mirren,1.64,4.2,6.2,1.85,2.12,-0.75,1.8,2.18
23,SC0,30/12/2025,20:00,Motherwell,Celtic,4.6,4.4,1.77,1.65,2.42,0.75,2.0,1.96
