,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
2,B1,17/05/2025,17:15,Standard,Dender,2.38,3.55,3.05,1.7,2.16,-0.25,2.05,1.84
3,B1,17/05/2025,19:45,Antwerp,St. Gilloise,4.7,3.8,1.79,1.74,1.92,0.75,1.9,1.96
7,D1,17/05/2025,14:30,Augsburg,Union Berlin,2.16,3.7,3.7,1.68,2.38,-0.25,1.86,2.13
8,D1,17/05/2025,14:30,Dortmund,Holstein Kiel,1.11,15.5,26.0,1.17,6.4,-3.0,2.08,1.87
9,D1,17/05/2025,14:30,Freiburg,Ein Frankfurt,2.46,3.9,2.94,1.58,2.62,-0.25,2.14,1.86
10,D1,17/05/2025,14:30,Heidenheim,Werder Bremen,2.42,4.0,2.88,0.0,0.0,-0.25,2.12,1.85
11,D1,17/05/2025,14:30,Hoffenheim,Bayern Munich,5.5,5.5,1.56,1.3,4.0,1.25,1.91,2.02
12,D1,17/05/2025,14:30,Mainz,Leverkusen,2.28,4.1,3.1,1.49,2.92,-0.25,2.0,1.98
13,D1,17/05/2025,14:30,M'gladbach,Wolfsburg,2.28,4.3,2.96,1.34,3.7,-0.25,2.02,1.96
14,D1,17/05/2025,14:30,RB Leipzig,Stuttgart,2.08,4.4,3.35,1.39,3.45,-0.5,2.08,1.9
15,D1,17/05/2025,14:30,St Pauli,Bochum,1.71,4.4,5.3,1.64,2.44,-0.75,1.88,2.1
35,F1,17/05/2025,20:00,Lens,Monaco,4.2,4.0,1.91,1.58,2.66,0.5,2.05,1.91
36,F1,17/05/2025,20:00,Lille,Reims,1.42,5.2,8.2,1.74,2.22,-1.25,1.81,1.83
37,F1,17/05/2025,20:00,Lyon,Angers,1.3,6.4,10.5,1.43,3.05,-1.5,1.8,2.14
38,F1,17/05/2025,20:00,Marseille,Rennes,1.79,4.2,4.7,1.51,2.74,-0.75,2.01,1.95
39,F1,17/05/2025,20:00,Nantes,Montpellier,1.58,4.6,6.4,1.79,2.16,-1.0,1.97,1.98
40,F1,17/05/2025,20:00,Nice,Brest,1.51,5.0,7.0,1.55,2.64,-1.25,2.1,1.86
41,F1,17/05/2025,20:00,Paris SG,Auxerre,1.23,8.4,14.5,1.35,3.8,-2.0,1.88,2.04
42,F1,17/05/2025,20:00,St Etienne,Toulouse,2.08,4.2,3.4,1.57,2.62,-0.5,2.08,1.9
43,F1,17/05/2025,20:00,Strasbourg,Le Havre,1.62,4.8,5.5,1.54,2.66,-1.0,1.94,1.96
47,I1,17/05/2025,19:45,Genoa,Atalanta,4.9,4.0,1.81,1.89,2.08,0.75,1.92,2.04
68,P1,17/05/2025,18:00,Arouca,Boavista,2.12,3.65,3.8,1.94,1.96,-0.5,2.12,1.87
69,P1,17/05/2025,18:00,AVS,Moreirense,2.08,3.45,3.95,2.3,1.72,-0.5,2.08,1.87
70,P1,17/05/2025,18:00,Estoril,Estrela,2.62,3.3,2.92,2.08,1.81,0.0,1.87,2.08
71,P1,17/05/2025,18:00,Farense,Santa Clara,2.92,3.2,2.78,2.58,1.51,0.0,2.0,1.94
72,P1,17/05/2025,18:00,Porto,Nacional,1.31,6.4,11.0,1.53,2.54,-1.5,1.88,2.02
73,P1,17/05/2025,18:00,Sp Braga,Benfica,5.4,4.6,1.64,1.69,2.32,1.0,1.79,2.11
74,P1,17/05/2025,18:00,Sp Lisbon,Guimaraes,1.28,6.6,14.0,1.57,2.58,-1.75,1.99,1.87
75,SC0,17/05/2025,12:30,Celtic,St Mirren,1.26,7.0,12.0,1.33,3.7,-2.0,2.01,1.84
76,SC0,17/05/2025,12:30,Dundee United,Aberdeen,2.98,3.8,2.38,1.57,2.26,0.25,1.86,2.08
77,SC0,17/05/2025,12:30,Hibernian,Rangers,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
92,SP2,17/05/2025,15:15,Eibar,Burgos,2.04,3.05,4.5,2.76,1.5,-0.5,2.04,1.86
93,SP2,17/05/2025,15:15,La Coruna,Granada,3.05,3.55,2.42,1.83,2.1,0.25,1.85,2.07
94,SP2,17/05/2025,17:30,Cartagena,Tenerife,4.3,3.4,2.02,2.18,1.75,0.5,1.9,2.02
95,SP2,17/05/2025,17:30,Huesca,Elche,3.45,3.2,2.34,2.48,1.6,0.25,1.92,1.99
96,SP2,17/05/2025,20:00,Malaga,Sp Gijon,2.76,2.68,3.4,2.36,1.62,0.0,1.75,2.17
102,T1,17/05/2025,17:00,Ad. Demirspor,Hatayspor,3.25,5.2,1.97,1.21,3.7,0.5,2.01,1.97
