,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
30,E0,07/02/2026,15:00,Bournemouth,Aston Villa,2.82,3.7,2.64,1.76,2.3,0.0,2.06,1.92
31,E0,07/02/2026,15:00,Burnley,West Ham,3.5,3.6,2.24,1.95,2.02,0.25,2.05,1.94
32,E0,07/02/2026,15:00,Fulham,Everton,2.2,3.4,3.9,2.32,1.74,-0.25,1.88,2.11
33,E0,07/02/2026,15:00,Wolves,Chelsea,5.4,4.3,1.69,1.78,2.26,0.75,2.11,1.88
34,E0,07/02/2026,17:30,Newcastle,Brentford,2.12,3.75,3.75,1.75,2.28,-0.25,1.84,2.16
38,E1,07/02/2026,12:31,Derby,Ipswich,3.75,3.55,2.16,2.22,1.78,0.5,1.83,2.16
39,E1,07/02/2026,12:31,Norwich,Blackburn,2.02,3.65,4.2,2.12,1.85,-0.5,2.02,1.95
40,E1,07/02/2026,12:31,Southampton,Watford,1.96,3.95,4.1,1.88,2.08,-0.5,1.96,2.02
41,E1,07/02/2026,15:01,Birmingham,Leicester,1.78,4.1,5.0,1.89,2.06,-0.75,2.0,1.96
42,E1,07/02/2026,15:01,Coventry,Oxford,1.42,5.2,8.0,1.68,2.38,-1.25,1.93,2.01
43,E1,07/02/2026,15:01,Hull,Bristol City,2.42,3.6,3.1,2.04,1.9,-0.25,2.08,1.87
44,E1,07/02/2026,15:01,Preston,Portsmouth,2.52,3.4,3.2,2.38,1.67,-0.25,2.15,1.85
45,E1,07/02/2026,15:01,West Brom,Stoke,2.3,3.45,3.55,2.38,1.68,-0.25,1.97,2.0
46,E1,07/02/2026,15:01,Wrexham,Millwall,2.74,3.35,2.88,2.2,1.79,0.0,1.92,2.04
49,E2,07/02/2026,12:31,Luton,Bradford,2.1,3.35,4.2,2.24,1.76,-0.5,2.09,1.87
50,E2,07/02/2026,12:31,Port Vale,Burton,2.5,3.35,2.98,2.2,1.7,-0.25,2.14,1.77
51,E2,07/02/2026,15:01,AFC Wimbledon,Reading,2.88,3.45,2.64,2.14,1.79,0.0,2.06,1.88
52,E2,07/02/2026,15:01,Bolton,Barnsley,1.69,4.2,5.1,1.7,2.18,-0.75,1.87,2.05
53,E2,07/02/2026,15:01,Huddersfield,Blackpool,1.69,3.9,5.3,1.87,1.96,-0.75,1.9,2.03
54,E2,07/02/2026,15:01,Mansfield,Exeter,2.26,3.5,3.3,2.06,1.79,-0.25,1.97,1.94
55,E2,07/02/2026,15:01,Northampton,Stevenage,3.25,3.15,2.34,2.52,1.55,0.25,1.82,2.02
56,E2,07/02/2026,15:01,Peterboro,Wigan,2.32,3.4,3.4,2.02,1.83,-0.25,1.98,1.94
57,E2,07/02/2026,15:01,Plymouth,Lincoln,2.76,3.5,2.7,2.02,1.84,0.0,1.97,1.98
58,E2,07/02/2026,15:01,Rotherham,Cardiff,4.2,3.6,1.96,1.98,1.9,0.5,2.0,1.96
59,E2,07/02/2026,15:01,Stockport,Leyton Orient,1.65,4.3,5.7,1.8,2.12,-0.75,1.82,2.14
60,E2,07/02/2026,15:01,Wycombe,Doncaster,2.2,3.3,3.55,1.96,1.88,-0.25,1.88,2.03
62,E3,07/02/2026,12:31,Crawley Town,Crewe,2.18,3.7,3.4,1.76,2.08,-0.25,1.89,2.08
63,E3,07/02/2026,12:31,Swindon,Oldham,2.16,3.45,3.4,1.95,1.9,-0.25,1.86,2.06
64,E3,07/02/2026,15:01,Bristol Rvs,Chesterfield,2.6,3.4,2.8,2.06,1.86,0.0,1.89,2.03
65,E3,07/02/2026,15:01,Cheltenham,Milton Keynes Dons,4.7,3.9,1.8,2.08,1.84,0.75,1.89,2.05
66,E3,07/02/2026,15:01,Colchester,Shrewsbury,1.64,4.1,6.0,2.04,1.86,-0.75,1.82,2.16
67,E3,07/02/2026,15:01,Fleetwood Town,Bromley,3.65,3.6,2.14,1.92,1.94,0.25,2.15,1.85
68,E3,07/02/2026,15:01,Gillingham,Tranmere,1.77,3.65,4.6,1.88,1.94,-0.75,2.02,1.82
69,E3,07/02/2026,15:01,Harrogate,Cambridge,7.0,3.8,1.56,2.04,1.79,1.0,1.85,1.98
70,E3,07/02/2026,15:01,Newport County,Grimsby,4.5,3.85,1.84,1.81,2.02,0.5,2.13,1.84
71,E3,07/02/2026,15:01,Notts County,Barrow,1.65,4.1,5.7,1.84,2.02,-1.0,2.09,1.82
72,E3,07/02/2026,15:01,Walsall,Barnet,3.25,3.3,2.38,2.2,1.74,0.25,1.88,2.04
73,EC,07/02/2026,15:00,Aldershot,Halifax,2.18,3.6,3.0,1.61,2.18,-0.25,1.92,1.91
74,EC,07/02/2026,15:00,Altrincham,Yeovil,2.2,3.35,3.6,1.89,1.91,-0.5,2.2,1.78
75,EC,07/02/2026,15:00,Boston Utd,Sutton,2.32,3.5,3.1,1.8,2.06,-0.25,2.01,1.95
76,EC,07/02/2026,15:00,Brackley Town,Solihull,2.62,3.15,2.46,1.7,1.91,0.0,2.17,1.73
77,EC,07/02/2026,15:00,Gateshead,Braintree Town,2.22,3.8,3.05,1.61,2.32,-0.25,1.94,1.94
78,EC,07/02/2026,15:00,Morecambe,Truro,1.91,3.7,3.85,0.0,0.0,-0.5,0.0,0.0
79,EC,07/02/2026,15:00,Rochdale,Carlisle,1.9,3.25,4.3,1.82,1.8,-0.75,2.08,1.79
80,EC,07/02/2026,15:00,Scunthorpe,Southend,2.44,3.2,2.44,1.72,1.31,0.0,1.8,2.0
81,EC,07/02/2026,15:00,Tamworth,Hartlepool,2.76,3.05,2.24,1.93,1.72,0.25,1.69,1.92
82,EC,07/02/2026,15:00,Woking,Boreham Wood,3.65,3.45,1.99,1.83,2.0,0.5,1.84,1.99
83,EC,07/02/2026,15:00,York,Forest Green,1.79,3.95,4.4,1.57,2.44,-0.5,1.79,2.12
84,EC,07/02/2026,17:30,Eastleigh,Wealdstone,2.1,3.15,2.92,2.06,1.77,-0.25,1.81,1.81
86,F1,07/02/2026,16:00,Lens,Rennes,1.82,4.0,4.6,1.69,2.36,-0.75,2.04,1.9
87,F1,07/02/2026,18:00,Brest,Lorient,2.3,3.3,3.7,2.16,1.8,-0.25,1.95,2.01
88,F1,07/02/2026,20:05,Nantes,Lyon,5.4,3.95,1.76,1.99,1.93,0.75,1.99,1.97
99,F2,07/02/2026,13:00,Le Mans,Laval,1.77,3.35,6.2,2.74,1.51,-0.5,1.77,2.2
100,F2,07/02/2026,13:00,Nancy,Troyes,3.3,1.1,2.06,2.26,1.56,0.25,1.01,1.71
101,F2,07/02/2026,19:00,St Etienne,Montpellier,1.95,3.75,3.75,1.76,2.08,-0.5,1.95,1.9
103,G1,07/02/2026,15:00,Larisa,Panetolikos,1.76,3.4,5.6,1.47,1.25,-0.75,1.97,1.8
104,G1,07/02/2026,16:00,Asteras Tripolis,Volos NFC,1.82,3.6,5.5,2.46,1.56,-0.5,1.82,2.2
105,G1,07/02/2026,18:00,Kifisia,Atromitos,2.52,3.05,3.1,2.36,1.25,-0.25,2.14,1.73
111,I1,07/02/2026,17:00,Genoa,Napoli,5.0,3.25,2.0,2.66,1.58,0.5,1.98,2.0
112,I1,07/02/2026,19:45,Fiorentina,Torino,1.76,3.85,5.5,2.0,1.96,-0.75,1.99,1.97
120,I2,07/02/2026,14:00,Carrarese,Sudtirol,2.62,2.96,3.4,2.28,1.72,-0.25,2.17,1.81
121,I2,07/02/2026,14:00,Catanzaro,Reggiana,1.87,3.5,4.9,2.12,1.79,-0.5,1.87,2.08
122,I2,07/02/2026,14:00,Frosinone,Venezia,3.6,3.4,2.28,1.78,2.2,0.25,2.0,1.96
123,I2,07/02/2026,14:00,Juve Stabia,Padova,1.74,3.45,5.8,2.24,1.66,-0.75,1.98,1.91
124,I2,07/02/2026,14:00,Mantova,Bari,2.14,3.15,4.0,2.04,1.85,-0.25,1.82,2.09
125,I2,07/02/2026,14:00,Modena,Sampdoria,1.86,3.15,5.5,2.38,1.65,-0.5,1.86,2.03
126,I2,07/02/2026,16:15,Palermo,Empoli,1.65,3.8,6.0,1.93,1.76,-0.75,1.81,2.04
127,I2,07/02/2026,18:30,Spezia,Virtus Entella,2.36,2.9,3.75,2.44,1.62,-0.25,1.97,1.93
130,N1,07/02/2026,15:30,Nijmegen,Heracles,1.48,5.1,6.4,1.44,3.05,-1.25,1.94,1.95
131,N1,07/02/2026,17:45,Zwolle,Volendam,1.7,4.1,5.5,1.69,2.26,-0.75,1.87,2.07
132,N1,07/02/2026,19:00,Twente,Heerenveen,1.79,4.1,4.7,1.7,2.34,-0.75,2.0,1.92
133,N1,07/02/2026,20:00,For Sittard,Sparta Rotterdam,3.0,3.4,2.62,1.81,2.1,0.0,2.13,1.84
138,P1,07/02/2026,15:30,Estrela,Santa Clara,3.55,3.05,2.48,2.94,1.49,0.25,1.88,2.07
139,P1,07/02/2026,15:30,Moreirense,Gil Vicente,3.55,3.1,2.44,2.64,1.56,0.25,1.92,2.04
140,P1,07/02/2026,18:00,Estoril,Tondela,1.72,4.1,5.1,1.82,2.06,-0.75,1.92,1.98
141,P1,07/02/2026,20:30,Arouca,Guimaraes,2.98,3.3,2.64,2.18,1.77,0.0,2.07,1.86
147,SC2,07/02/2026,15:00,Cove Rangers,Queen of Sth,2.72,3.35,2.48,1.84,1.96,0.0,1.97,1.78
148,SC2,07/02/2026,15:00,Inverness C,East Fife,1.26,4.5,7.4,1.5,2.16,-1.5,1.84,1.71
149,SC2,07/02/2026,15:00,Peterhead,Alloa,2.6,3.1,2.66,1.71,2.12,0.0,1.97,1.9
150,SC3,07/02/2026,15:00,Edinburgh City,East Kilbride,3.2,4.1,1.98,1.44,2.82,0.5,1.86,1.95
151,SC3,07/02/2026,15:00,Forfar,Dumbarton,2.08,3.6,3.25,1.01,2.18,-0.5,1.74,1.64
152,SC3,07/02/2026,15:00,Stranraer,Annan Athletic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,SP1,07/02/2026,13:00,Vallecano,Oviedo,1.87,3.5,5.4,2.52,1.63,-0.75,2.15,1.84
155,SP1,07/02/2026,15:15,Barcelona,Mallorca,1.17,9.8,19.5,1.29,4.2,-2.25,1.96,2.02
156,SP1,07/02/2026,17:30,Sevilla,Girona,2.22,3.45,3.75,2.14,1.86,-0.25,1.9,2.08
157,SP1,07/02/2026,20:00,Sociedad,Elche,1.71,4.2,5.6,1.9,2.08,-0.75,1.9,2.08
164,SP2,07/02/2026,13:00,Andorra,Sociedad B,1.82,3.75,4.6,1.94,1.95,-0.5,1.82,2.09
165,SP2,07/02/2026,15:15,Las Palmas,Burgos,1.87,3.25,4.9,2.62,1.53,-0.5,1.87,2.0
166,SP2,07/02/2026,17:30,Zaragoza,Eibar,2.94,3.1,2.78,2.6,1.56,0.0,2.02,1.91
167,SP2,07/02/2026,20:00,Cadiz,Almeria,2.78,3.5,2.56,1.78,1.9,0.0,2.0,1.87
174,T1,07/02/2026,11:30,Karagumruk,Antalyaspor,2.38,3.25,3.55,2.26,1.72,-0.25,2.01,1.95
175,T1,07/02/2026,17:00,Samsunspor,Trabzonspor,2.6,3.4,3.0,2.0,1.93,-0.25,2.22,1.79
