,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
2,B1,31/01/2026,15:00,Cercle Brugge,Antwerp,1.99,3.45,4.2,1.91,1.92,-0.5,1.99,1.9
3,B1,31/01/2026,17:15,Waregem,Westerlo,2.42,3.55,3.0,1.71,2.22,0.0,1.75,2.17
4,B1,31/01/2026,19:45,St Truiden,Charleroi,2.02,3.55,4.1,1.81,2.04,-0.5,2.02,1.92
10,D1,31/01/2026,14:30,Augsburg,St Pauli,2.06,3.4,4.4,2.44,1.66,-0.5,2.06,1.91
11,D1,31/01/2026,14:30,Ein Frankfurt,Leverkusen,3.15,3.9,2.3,1.58,2.66,0.25,1.96,2.0
12,D1,31/01/2026,14:30,Hoffenheim,Union Berlin,1.85,3.9,4.7,1.88,2.08,-0.75,2.08,1.89
13,D1,31/01/2026,14:30,RB Leipzig,Mainz,1.58,4.7,6.2,1.55,2.74,-1.0,1.9,2.04
14,D1,31/01/2026,14:30,Werder Bremen,M'gladbach,2.48,3.7,2.96,1.75,2.28,0.0,1.83,2.17
15,D1,31/01/2026,17:30,Hamburg,Bayern Munich,10.5,7.2,1.29,1.35,3.7,1.75,1.99,1.95
20,D2,31/01/2026,12:00,Bochum,Schalke 04,2.64,3.4,3.0,2.08,1.86,0.0,1.86,2.11
21,D2,31/01/2026,12:00,Braunschweig,Karlsruhe,2.34,3.35,3.4,1.86,2.06,-0.25,2.0,1.95
22,D2,31/01/2026,12:00,Holstein Kiel,Greuther Furth,1.73,4.2,5.2,1.75,2.24,-0.75,1.93,2.03
23,D2,31/01/2026,19:30,Kaiserslautern,Elversberg,2.84,3.6,2.56,1.69,2.34,0.0,2.07,1.86
27,E0,31/01/2026,15:00,Brighton,Everton,1.97,3.8,4.3,1.95,2.02,-0.5,1.97,2.02
28,E0,31/01/2026,15:00,Leeds,Arsenal,6.8,4.4,1.59,2.04,1.94,1.0,1.92,2.05
29,E0,31/01/2026,15:00,Wolves,Bournemouth,3.1,3.7,2.42,1.84,2.16,0.25,1.89,2.09
30,E0,31/01/2026,17:30,Chelsea,West Ham,1.56,4.7,6.6,1.58,2.66,-1.25,2.13,1.84
31,E0,31/01/2026,20:00,Liverpool,Newcastle,1.88,4.1,4.3,1.69,2.42,-0.75,2.12,1.87
38,E1,31/01/2026,12:30,Leicester,Charlton,2.22,3.4,3.8,2.16,1.81,-0.25,1.89,2.09
39,E1,31/01/2026,12:30,Sheffield Weds,Wrexham,8.4,4.8,1.47,1.94,2.02,1.25,1.88,2.06
40,E1,31/01/2026,12:30,Stoke,Southampton,3.05,3.55,2.5,1.95,1.99,0.0,2.19,1.81
41,E1,31/01/2026,15:00,Blackburn,Hull,2.36,3.55,3.3,2.12,1.84,-0.25,2.01,1.97
42,E1,31/01/2026,15:00,Ipswich,Preston,1.4,5.1,10.0,1.89,2.04,-1.25,1.91,2.05
43,E1,31/01/2026,15:00,Middlesbrough,Norwich,1.85,3.95,4.7,1.79,2.2,-0.75,2.07,1.9
44,E1,31/01/2026,15:00,Millwall,Sheffield United,2.58,3.55,2.9,2.04,1.91,0.0,1.87,2.1
45,E1,31/01/2026,15:00,Oxford,Birmingham,3.6,3.5,2.22,2.18,1.81,0.25,2.05,1.91
46,E1,31/01/2026,15:00,Portsmouth,West Brom,3.3,3.25,2.48,2.6,1.59,0.25,1.88,2.1
47,E1,31/01/2026,15:00,QPR,Coventry,3.45,3.4,2.36,1.91,2.04,0.25,2.0,1.96
48,E1,31/01/2026,15:00,Watford,Swansea,2.2,3.5,3.75,2.14,1.81,-0.25,1.87,2.11
49,E2,31/01/2026,12:30,AFC Wimbledon,Bolton,4.6,3.7,1.93,2.12,1.8,0.5,2.06,1.93
50,E2,31/01/2026,12:30,Bradford,Doncaster,2.4,3.45,3.3,1.93,1.96,-0.25,2.06,1.9
51,E2,31/01/2026,14:00,Northampton,Reading,3.35,3.35,2.44,2.18,1.74,0.25,1.9,2.07
52,E2,31/01/2026,15:00,Barnsley,Stevenage,2.54,3.4,2.92,2.28,1.69,0.0,1.81,2.08
53,E2,31/01/2026,15:00,Burton,Cardiff,4.6,3.8,1.84,1.85,2.04,0.75,1.86,2.08
54,E2,31/01/2026,15:00,Exeter,Rotherham,1.91,3.6,4.4,2.14,1.75,-0.5,1.91,2.03
55,E2,31/01/2026,15:00,Leyton Orient,Port Vale,2.2,3.5,3.6,2.04,1.86,-0.25,1.88,2.06
56,E2,31/01/2026,15:00,Luton,Blackpool,1.71,3.95,5.5,1.94,1.9,-0.75,1.9,2.05
57,E2,31/01/2026,15:00,Mansfield,Wycombe,3.0,3.45,2.52,2.02,1.88,0.25,1.81,2.16
58,E2,31/01/2026,15:00,Peterboro,Huddersfield,3.05,3.45,2.48,1.86,2.02,0.25,1.86,2.12
59,E2,31/01/2026,15:00,Stockport,Plymouth,1.84,3.6,5.1,1.86,2.06,-0.5,1.84,2.11
60,E2,31/01/2026,15:00,Wigan,Lincoln,3.55,3.45,2.24,2.12,1.78,0.25,2.04,1.9
61,E3,31/01/2026,12:30,Bristol Rvs,Newport County,1.81,3.8,4.9,1.89,2.02,-0.75,2.03,1.91
62,E3,31/01/2026,12:30,Grimsby,Milton Keynes Dons,2.7,3.6,2.66,1.91,2.08,0.0,1.99,1.93
63,E3,31/01/2026,15:00,Accrington,Cheltenham,1.99,3.3,4.3,2.26,1.68,-0.5,1.99,1.92
64,E3,31/01/2026,15:00,Chesterfield,Walsall,2.24,3.45,3.5,2.14,1.75,-0.25,1.92,2.05
65,E3,31/01/2026,15:00,Crawley Town,Harrogate,1.61,4.3,5.4,1.71,2.22,-0.75,1.77,2.2
