,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
1,E2,11/10/2025,14:00,Northampton,Rotherham,2.2,3.4,3.7,2.3,1.67,-0.5,2.2,1.8
2,E2,11/10/2025,15:00,AFC Wimbledon,Port Vale,2.74,3.15,3.0,2.5,1.6,0.0,1.89,2.09
3,E2,11/10/2025,15:00,Burton,Bolton,5.0,4.2,1.75,1.74,2.12,0.75,1.99,1.94
4,E2,11/10/2025,15:00,Exeter,Reading,2.96,3.4,2.62,1.9,1.92,0.25,1.77,2.25
5,E2,11/10/2025,15:00,Leyton Orient,Doncaster,2.28,3.75,3.2,1.65,2.1,-0.25,1.98,1.96
6,E2,11/10/2025,15:00,Stockport,Blackpool,1.8,3.9,4.9,2.02,1.88,-0.75,2.02,1.92
7,E2,11/10/2025,15:00,Wigan,Wycombe,2.66,3.4,2.94,2.2,1.72,0.0,1.88,2.1
8,E3,11/10/2025,15:00,Accrington,Newport County,1.8,3.6,4.8,1.91,1.91,-0.5,1.8,2.14
9,E3,11/10/2025,15:00,Bristol Rvs,Milton Keynes Dons,2.52,3.35,2.9,2.16,1.77,-0.25,2.16,1.77
10,E3,11/10/2025,15:00,Chesterfield,Salford,2.32,3.6,3.1,1.71,2.22,-0.25,2.01,1.92
11,E3,11/10/2025,15:00,Crawley Town,Walsall,2.86,3.65,2.52,1.89,2.0,0.0,2.11,1.87
12,E3,11/10/2025,15:00,Crewe,Bromley,2.3,3.5,3.1,1.83,1.93,-0.25,2.0,1.87
13,E3,11/10/2025,15:00,Fleetwood Town,Harrogate,1.87,3.85,4.5,1.97,1.89,-0.5,1.87,2.11
14,E3,11/10/2025,15:00,Gillingham,Cheltenham,1.61,4.1,6.6,2.16,1.81,-1.0,2.07,1.79
15,E3,11/10/2025,15:00,Grimsby,Colchester,1.81,3.85,4.4,1.78,2.06,-0.75,2.04,1.86
16,E3,11/10/2025,15:00,Shrewsbury,Cambridge,3.35,3.2,2.38,2.38,1.6,0.25,1.89,2.02
17,E3,11/10/2025,15:00,Tranmere,Barnet,3.3,3.35,2.22,2.0,1.83,0.25,1.92,1.9
18,E3,11/10/2025,17:30,Oldham,Barrow,1.92,3.5,4.5,2.14,1.71,-0.5,1.92,2.01
19,SC1,11/10/2025,15:00,Arbroath,Queens Park,2.24,3.25,3.2,2.04,1.79,-0.25,1.93,1.9
20,SC1,11/10/2025,15:00,Morton,Partick,3.45,3.25,2.2,2.08,1.76,0.25,1.97,1.89
21,SC1,11/10/2025,15:00,Raith Rvs,Ayr,2.2,3.1,3.45,2.08,1.63,-0.25,1.88,1.97
22,SC1,11/10/2025,15:00,St Johnstone,Ross County,1.65,4.0,4.8,1.67,2.0,-0.75,1.8,2.05
24,SP2,11/10/2025,15:15,Mirandes,Leganes,3.35,3.1,2.52,2.76,1.51,0.25,1.82,2.12
25,SP2,11/10/2025,17:30,Almeria,Zaragoza,1.71,4.1,5.5,1.9,1.98,-0.75,1.92,2.02
26,SP2,11/10/2025,17:30,Sociedad B,Andorra,3.15,3.4,2.48,2.16,1.78,0.25,1.84,2.11
