,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
5,B1,02/11/2025,12:30,Westerlo,Genk,3.1,3.8,2.18,1.49,2.64,0.25,0.0,0.0
6,B1,02/11/2025,15:00,Oud-Heverlee Leuven,Gent,2.56,3.35,2.9,1.89,1.93,0.0,0.0,0.0
7,B1,02/11/2025,17:30,St Truiden,Antwerp,2.06,3.45,4.1,1.83,1.25,-0.5,0.0,0.0
8,B1,02/11/2025,18:15,RAAL La Louviere,Cercle Brugge,2.76,3.2,2.88,2.08,1.77,0.0,0.0,0.0
16,D1,02/11/2025,14:30,FC Koln,Hamburg,2.22,3.7,3.4,1.67,2.4,-0.25,1.94,2.03
17,D1,02/11/2025,16:30,Wolfsburg,Hoffenheim,2.9,3.85,2.48,1.61,2.56,0.25,1.84,2.17
24,D2,02/11/2025,12:30,Bochum,Magdeburg,2.34,4.0,2.94,1.01,1.25,-0.25,0.0,0.0
25,D2,02/11/2025,12:30,Fortuna Dusseldorf,Kaiserslautern,2.46,3.8,2.7,1.53,2.34,0.0,0.0,0.0
26,D2,02/11/2025,12:30,Paderborn,Greuther Furth,1.42,5.3,8.6,1.46,2.88,-1.5,0.0,0.0
34,E0,02/11/2025,14:00,West Ham,Newcastle,5.4,4.4,1.68,1.82,2.16,0.75,2.15,1.85
35,E0,02/11/2025,16:30,Man City,Bournemouth,1.55,4.8,6.4,1.59,2.6,-1.25,2.16,1.8
52,F1,02/11/2025,14:00,Rennes,Strasbourg,2.42,3.65,3.05,1.73,2.28,-0.25,2.09,1.86
53,F1,02/11/2025,16:15,Lens,Lorient,1.49,4.8,7.2,1.74,2.28,-1.25,2.09,1.84
54,F1,02/11/2025,16:15,Lille,Angers,1.3,6.0,13.0,1.71,2.3,-1.5,1.88,2.03
55,F1,02/11/2025,16:15,Nantes,Metz,1.96,3.65,4.2,1.99,1.94,-0.5,1.96,1.98
56,F1,02/11/2025,16:15,Toulouse,Le Havre,1.79,3.7,5.2,2.04,1.88,-0.75,2.05,1.9
57,F1,02/11/2025,19:45,Brest,Lyon,3.3,3.6,2.32,1.83,2.14,0.25,1.96,2.0
70,G1,02/11/2025,15:30,Larisa,Levadeiakos,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
71,G1,02/11/2025,17:30,Panserraikos,PAOK,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
72,G1,02/11/2025,19:00,AEK,Panetolikos,1.16,4.8,4.8,1.53,2.14,-2.0,0.0,0.0
77,I1,02/11/2025,11:30,Verona,Inter,9.0,5.2,1.43,1.85,2.12,1.25,1.96,1.97
78,I1,02/11/2025,14:00,Fiorentina,Lecce,1.68,3.95,6.2,2.24,1.76,-0.75,1.88,2.08
79,I1,02/11/2025,14:00,Torino,Pisa,2.0,3.3,4.7,2.5,1.64,-0.5,2.0,1.98
80,I1,02/11/2025,17:00,Parma,Bologna,4.4,3.15,2.14,2.58,1.6,0.5,1.85,2.14
81,I1,02/11/2025,19:45,Milan,Roma,2.32,3.25,3.8,2.34,1.73,-0.25,1.96,2.02
89,I2,02/11/2025,14:00,Bari,Cesena,2.92,2.82,2.38,2.2,1.56,0.0,0.0,0.0
90,I2,02/11/2025,14:00,Catanzaro,Venezia,3.15,2.9,2.18,1.98,1.64,0.25,0.0,0.0
91,I2,02/11/2025,14:00,Modena,Juve Stabia,1.92,2.98,3.95,2.3,1.47,-0.5,0.0,0.0
92,I2,02/11/2025,16:15,Monza,Spezia,2.1,3.05,4.1,2.66,1.51,-0.5,0.0,0.0
93,I2,02/11/2025,18:30,Sampdoria,Mantova,1.92,3.1,3.25,1.86,1.78,-0.5,0.0,0.0
99,N1,02/11/2025,11:15,Heracles,Zwolle,2.5,3.4,2.84,1.79,2.12,-0.25,0.0,0.0
100,N1,02/11/2025,13:30,Groningen,Twente,3.05,3.4,2.48,1.89,1.25,0.0,0.0,0.0
101,N1,02/11/2025,13:30,Sparta Rotterdam,AZ Alkmaar,4.2,4.0,1.82,1.55,2.56,0.75,0.0,0.0
102,N1,02/11/2025,15:45,Utrecht,Nijmegen,2.12,3.65,3.4,1.63,1.25,-0.25,0.0,0.0
108,P1,02/11/2025,15:30,AVS,Tondela,3.55,3.1,2.4,2.24,1.25,0.25,0.0,0.0
109,P1,02/11/2025,18:00,Arouca,Moreirense,2.66,3.15,2.86,2.2,1.7,0.0,0.0,0.0
110,P1,02/11/2025,20:30,Porto,Sp Braga,1.53,4.6,7.0,2.04,1.84,-1.0,0.0,0.0
135,SP1,02/11/2025,13:00,Levante,Celta,3.0,3.5,2.58,1.87,2.1,0.0,2.16,1.84
136,SP1,02/11/2025,15:15,Alaves,Espanol,2.46,3.1,3.55,2.68,1.56,-0.25,2.07,1.9
137,SP1,02/11/2025,17:30,Barcelona,Elche,1.25,7.2,14.0,1.39,3.45,-2.0,2.01,1.9
138,SP1,02/11/2025,20:00,Betis,Mallorca,1.63,4.2,6.0,1.92,2.02,-1.0,2.08,1.86
145,SP2,02/11/2025,13:00,Andorra,Cadiz,2.04,3.15,3.25,2.2,1.72,-0.25,0.0,0.0
146,SP2,02/11/2025,15:15,Cordoba,Ceuta,1.94,3.45,4.3,1.01,1.25,-0.5,0.0,0.0
147,SP2,02/11/2025,15:15,Sp Gijon,Las Palmas,2.48,2.98,3.25,2.3,1.66,-0.25,0.0,0.0
148,SP2,02/11/2025,17:30,Castellon,Malaga,1.76,4.0,2.04,1.01,2.08,-0.75,0.0,0.0
149,SP2,02/11/2025,20:00,Zaragoza,La Coruna,3.1,3.2,2.38,2.06,1.25,0.25,0.0,0.0
154,T1,02/11/2025,11:30,Konyaspor,Samsunspor,2.32,3.3,3.35,2.04,1.81,-0.25,0.0,0.0
155,T1,02/11/2025,14:00,Kayserispor,Kasimpasa,2.44,3.45,2.98,1.01,1.25,0.0,0.0,0.0
156,T1,02/11/2025,17:00,Besiktas,Fenerbahce,2.68,3.8,2.64,1.63,2.34,0.0,0.0,0.0
