,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
9,D1,14/03/2025,19:30,St Pauli,Hoffenheim,2.36,3.45,3.45,2.18,1.82,-0.25,2.01,1.96
18,D2,14/03/2025,17:30,Magdeburg,Hamburg,2.56,3.8,2.82,1.55,2.72,0.0,1.89,2.1
19,D2,14/03/2025,17:30,Schalke 04,Hannover,2.7,3.55,2.84,1.94,2.02,0.0,1.93,2.04
35,E1,14/03/2025,20:00,Bristol City,Norwich,2.14,3.5,3.9,2.04,1.94,-0.25,1.83,2.16
83,F1,14/03/2025,19:45,Nice,Auxerre,1.63,4.3,6.2,1.79,2.24,-1.0,2.05,1.89
92,F2,14/03/2025,19:00,Ajaccio,Red Star,2.88,3.0,3.0,2.74,1.55,0.0,1.93,2.01
93,F2,14/03/2025,19:00,Amiens,Caen,3.55,3.4,2.3,2.22,1.78,0.25,2.01,1.96
94,F2,14/03/2025,19:00,Annecy,Rodez,3.1,3.5,2.46,2.02,1.93,0.25,1.86,2.11
95,F2,14/03/2025,19:00,Clermont,Grenoble,2.54,3.25,3.2,2.36,1.7,-0.25,2.16,1.84
96,F2,14/03/2025,19:00,Martigues,Pau FC,3.65,3.45,2.2,2.06,1.92,0.25,2.06,1.9
97,F2,14/03/2025,19:00,Troyes,Guingamp,2.82,3.15,2.92,2.44,1.67,0.0,1.94,2.03
101,I1,14/03/2025,19:45,Genoa,Lecce,2.16,3.1,4.6,2.84,1.53,-0.5,2.16,1.85
111,I2,14/03/2025,19:30,Palermo,Cremonese,2.78,3.15,2.98,2.24,1.79,0.0,1.91,2.04
121,N1,14/03/2025,19:00,Almere City,NAC Breda,2.36,3.4,3.5,2.18,1.81,-0.25,2.01,1.97
145,SC1,14/03/2025,19:45,Raith Rvs,Dunfermline,2.18,2.88,4.1,3.0,1.42,-0.25,1.83,2.05
160,SP1,14/03/2025,20:00,Las Palmas,Alaves,3.0,3.1,2.82,2.6,1.61,0.0,2.05,1.92
170,SP2,14/03/2025,19:30,Oviedo,Elche,2.16,3.1,4.3,2.96,1.49,-0.5,2.18,1.81
181,T1,14/03/2025,17:30,Galatasaray,Antalyaspor,1.28,7.0,11.5,1.36,3.6,-1.75,1.91,2.03
