,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
4,F1,29/10/2025,18:00,Le Havre,Brest,2.64,3.45,3.0,2.02,1.92,0.0,1.87,2.13
5,F1,29/10/2025,18:00,Lorient,Paris SG,12.0,7.2,1.27,1.46,2.96,1.75,1.95,1.98
6,F1,29/10/2025,18:00,Metz,Lens,7.0,4.7,1.54,1.74,2.28,1.0,2.09,1.87
7,F1,29/10/2025,18:00,Nice,Lille,3.2,3.6,2.42,1.82,2.18,0.25,1.9,2.08
8,F1,29/10/2025,20:05,Marseille,Angers,1.23,7.4,16.0,1.64,2.46,-1.75,1.93,2.0
9,F1,29/10/2025,20:05,Nantes,Monaco,5.2,4.2,1.73,1.7,2.3,0.75,2.04,1.92
10,F1,29/10/2025,20:05,Paris FC,Lyon,2.8,3.65,2.66,1.73,2.26,0.0,2.03,1.95
11,F1,29/10/2025,20:05,Strasbourg,Auxerre,1.79,4.1,5.0,1.81,2.12,-0.75,2.0,1.95
12,F1,29/10/2025,20:05,Toulouse,Rennes,2.26,3.6,3.55,1.96,1.97,-0.25,1.94,2.04
24,I1,29/10/2025,17:30,Como,Verona,1.66,3.85,7.0,2.26,1.77,-0.75,1.84,2.15
25,I1,29/10/2025,17:30,Juventus,Udinese,1.49,4.5,8.8,2.02,1.94,-1.25,2.15,1.79
26,I1,29/10/2025,17:30,Roma,Parma,1.55,4.2,8.2,2.16,1.8,-1.0,1.97,1.98
27,I1,29/10/2025,19:45,Bologna,Torino,1.85,3.55,5.6,2.32,1.69,-0.75,2.12,1.87
28,I1,29/10/2025,19:45,Genoa,Cremonese,1.91,3.35,5.4,2.58,1.59,-0.5,1.91,2.07
29,I1,29/10/2025,19:45,Inter,Fiorentina,1.42,5.3,9.0,1.77,2.18,-1.25,1.93,2.0
38,I2,29/10/2025,19:30,Mantova,Catanzaro,2.58,3.3,2.82,2.08,1.86,0.0,1.85,2.01
39,I2,29/10/2025,19:30,Spezia,Padova,1.9,3.35,4.6,2.38,1.62,-0.5,1.9,2.0
40,I2,29/10/2025,19:30,Venezia,Sudtirol,1.82,3.75,4.5,1.94,1.91,-0.75,2.08,1.81
41,SC0,29/10/2025,19:45,Celtic,Falkirk,1.19,8.6,17.5,1.36,3.4,-2.25,1.99,1.87
42,SC0,29/10/2025,19:45,Hibernian,Rangers,3.05,3.7,2.42,1.77,2.14,0.25,1.89,2.09
43,SC0,29/10/2025,19:45,Kilmarnock,Aberdeen,2.82,3.4,2.76,1.67,1.65,0.0,2.01,1.98
44,SC0,29/10/2025,19:45,Motherwell,Dundee United,2.06,3.7,3.65,1.64,2.14,-0.25,1.79,2.14
45,SC0,29/10/2025,19:45,St Mirren,Hearts,4.4,3.85,1.87,1.98,1.92,0.5,2.13,1.87
