,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
5,D1,15/01/2025,17:30,Bochum,St Pauli,2.72,3.4,2.94,2.14,1.83,0.0,1.92,2.07
6,D1,15/01/2025,19:30,Bayern Munich,Hoffenheim,1.14,11.5,25.0,1.29,4.3,-2.5,1.97,2.02
7,D1,15/01/2025,19:30,Stuttgart,RB Leipzig,2.06,4.0,3.7,1.5,2.88,-0.5,2.06,1.92
8,D1,15/01/2025,19:30,Union Berlin,Augsburg,1.91,3.6,5.0,2.2,1.79,-0.5,1.91,2.09
9,D1,15/01/2025,19:30,Werder Bremen,Heidenheim,1.64,4.5,5.7,1.63,2.52,-1.0,2.07,1.89
14,E0,15/01/2025,19:30,Everton,Aston Villa,3.35,3.35,2.46,2.18,1.81,0.25,1.9,2.09
15,E0,15/01/2025,19:30,Leicester,Crystal Palace,4.0,3.85,2.0,1.79,2.22,0.5,1.98,2.01
16,E0,15/01/2025,19:30,Newcastle,Wolves,1.37,5.9,9.4,1.48,2.98,-1.5,2.0,1.96
17,E0,15/01/2025,20:00,Arsenal,Tottenham,1.45,5.5,7.6,1.47,3.0,-1.25,1.91,2.03
22,E1,15/01/2025,19:45,Blackburn,Portsmouth,1.82,3.9,5.1,2.02,1.91,-0.75,2.05,1.92
30,EC,15/01/2025,19:45,Boston Utd,Southend,2.76,3.1,1.83,1.9,1.74,0.5,1.75,1.42
31,EC,15/01/2025,19:45,Sutton,Wealdstone,1.77,3.75,3.2,1.63,1.92,-0.5,1.77,1.87
34,I1,15/01/2025,19:45,Inter,Bologna,1.49,4.8,8.0,1.81,2.16,-1.25,2.1,1.84
36,SC0,15/01/2025,20:00,Rangers,Aberdeen,1.29,6.4,13.0,1.44,2.96,-1.75,1.86,1.88
