,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
2,B1,27/09/2025,15:00,Waregem,Antwerp,2.78,3.3,2.74,1.87,2.0,0.0,1.95,1.93
3,B1,27/09/2025,17:15,Standard,Club Brugge,5.6,4.3,1.62,1.71,2.24,1.0,1.87,2.02
4,B1,27/09/2025,19:45,St. Gilloise,Westerlo,1.36,5.6,8.8,1.46,2.9,-1.5,1.96,1.98
10,D1,27/09/2025,14:30,Heidenheim,Augsburg,2.84,3.65,2.62,1.81,2.16,0.0,2.07,1.9
11,D1,27/09/2025,14:30,Mainz,Dortmund,3.4,3.85,2.18,1.66,2.44,0.25,2.07,1.89
12,D1,27/09/2025,14:30,St Pauli,Leverkusen,3.3,3.65,2.32,1.93,2.0,0.25,1.97,2.0
13,D1,27/09/2025,14:30,Wolfsburg,RB Leipzig,2.74,3.85,2.62,1.56,2.66,0.0,2.03,1.95
14,D1,27/09/2025,17:30,M'gladbach,Ein Frankfurt,3.2,3.8,2.32,1.54,2.72,0.25,1.95,2.01
20,D2,27/09/2025,12:00,Elversberg,Holstein Kiel,2.26,3.95,3.25,1.62,2.46,-0.25,1.97,2.01
21,D2,27/09/2025,12:00,Karlsruhe,Magdeburg,2.24,3.8,3.3,1.56,2.28,-0.25,1.94,2.01
22,D2,27/09/2025,12:00,Paderborn,Kaiserslautern,2.02,4.0,3.7,1.65,2.38,-0.5,2.02,1.95
23,D2,27/09/2025,19:30,Bochum,Fortuna Dusseldorf,2.24,3.85,3.2,1.66,2.18,-0.25,1.95,1.97
27,E0,27/09/2025,12:30,Brentford,Man United,3.7,3.95,2.08,1.72,2.34,0.5,1.91,2.08
28,E0,27/09/2025,15:00,Chelsea,Brighton,1.96,4.0,4.1,1.66,2.48,-0.5,1.95,2.03
29,E0,27/09/2025,15:00,Crystal Palace,Liverpool,4.2,3.85,1.97,1.83,2.18,0.5,2.02,1.97
30,E0,27/09/2025,15:00,Leeds,Bournemouth,3.15,3.4,2.54,2.12,1.87,0.25,1.85,2.16
31,E0,27/09/2025,15:00,Man City,Burnley,1.19,9.2,19.5,1.47,3.0,-2.0,1.85,2.13
32,E0,27/09/2025,17:30,Nott'm Forest,Sunderland,1.83,3.8,5.1,2.12,1.87,-0.75,2.08,1.9
33,E0,27/09/2025,20:00,Tottenham,Wolves,1.49,5.1,7.2,1.75,2.28,-1.25,2.17,1.83
38,E1,27/09/2025,12:30,Coventry,Birmingham,2.18,3.55,3.7,2.04,1.91,-0.25,1.87,2.09
39,E1,27/09/2025,12:30,Swansea,Millwall,2.26,3.3,3.85,2.48,1.64,-0.25,1.91,2.06
40,E1,27/09/2025,12:30,Wrexham,Derby,2.22,3.4,3.8,2.4,1.66,-0.25,1.89,2.09
41,E1,27/09/2025,15:00,Charlton,Blackburn,2.46,3.25,3.4,2.44,1.65,-0.25,2.1,1.89
42,E1,27/09/2025,15:00,Ipswich,Portsmouth,1.58,4.5,6.6,1.82,2.14,-1.0,1.94,2.03
43,E1,27/09/2025,15:00,Oxford,Sheffield United,3.25,3.4,2.44,2.24,1.78,0.25,1.9,2.08
44,E1,27/09/2025,15:00,Preston,Bristol City,2.66,3.4,2.94,2.14,1.82,0.0,1.88,2.09
45,E1,27/09/2025,15:00,Sheffield Weds,QPR,3.0,3.45,2.56,2.12,1.87,0.0,2.17,1.83
46,E1,27/09/2025,15:00,Southampton,Middlesbrough,2.42,3.55,3.15,1.93,2.0,-0.25,2.09,1.88
47,E1,27/09/2025,15:00,Stoke,Norwich,2.1,3.65,3.9,1.97,1.94,-0.5,2.11,1.89
48,E1,27/09/2025,15:00,Watford,Hull,2.36,3.45,3.4,2.0,1.95,-0.25,2.02,1.96
49,E2,27/09/2025,12:30,AFC Wimbledon,Wycombe,3.05,3.3,2.64,2.46,1.61,0.0,2.15,1.85
50,E2,27/09/2025,12:30,Leyton Orient,Stevenage,2.68,3.35,2.88,2.3,1.65,0.0,1.89,2.03
51,E2,27/09/2025,15:00,Barnsley,Port Vale,2.22,3.7,3.5,1.79,2.04,-0.25,1.92,2.06
52,E2,27/09/2025,15:00,Bradford,Blackpool,2.02,3.95,3.9,1.9,2.0,-0.5,2.02,1.96
53,E2,27/09/2025,15:00,Burton,Plymouth,2.7,3.45,2.64,1.77,1.87,0.0,1.93,1.95
54,E2,27/09/2025,15:00,Exeter,Huddersfield,3.35,3.45,2.22,1.87,1.96,0.25,2.02,1.91
55,E2,27/09/2025,15:00,Luton,Doncaster,1.78,3.8,4.9,1.96,1.87,-0.75,1.99,1.89
56,E2,27/09/2025,15:00,Mansfield,Rotherham,1.93,3.6,4.3,1.98,1.86,-0.5,1.93,1.95
57,E2,27/09/2025,15:00,Northampton,Bolton,4.7,3.7,1.84,1.98,1.25,0.5,2.16,1.84
58,E2,27/09/2025,15:00,Peterboro,Lincoln,3.05,3.35,2.52,2.12,1.83,0.0,2.19,1.8
59,E2,27/09/2025,15:00,Stockport,Reading,1.66,3.9,5.4,1.93,1.9,-0.75,1.85,2.06
60,E2,27/09/2025,15:00,Wigan,Cardiff,2.74,3.4,2.7,2.12,1.74,0.0,1.93,1.91
61,E3,27/09/2025,12:30,Crewe,Notts County,2.42,3.5,3.05,1.87,1.96,-0.25,2.11,1.82
62,E3,27/09/2025,12:30,Oldham,Barnet,2.66,3.35,2.88,2.1,1.76,0.0,1.9,2.06
63,E3,27/09/2025,15:00,Accrington,Walsall,3.3,3.05,2.38,2.16,1.53,0.25,1.84,2.0
64,E3,27/09/2025,15:00,Bristol Rvs,Salford,2.44,3.5,3.0,1.81,2.0,-0.25,2.1,1.86
65,E3,27/09/2025,15:00,Chesterfield,Newport County,1.41,5.3,7.2,1.54,2.12,-1.25,1.71,1.88
66,E3,27/09/2025,15:00,Crawley Town,Barrow,2.18,3.45,3.2,1.89,1.9,-0.25,1.88,1.95
67,E3,27/09/2025,15:00,Fleetwood Town,Colchester,2.3,3.25,3.2,2.02,1.84,-0.25,1.97,1.87
68,E3,27/09/2025,15:00,Gillingham,Harrogate,1.76,3.9,5.2,2.06,1.79,-0.75,1.98,1.94
69,E3,27/09/2025,15:00,Grimsby,Cheltenham,1.51,4.6,7.4,1.76,2.1,-1.25,2.02,1.94
70,E3,27/09/2025,15:00,Shrewsbury,Milton Keynes Dons,3.4,3.3,2.24,2.18,1.78,0.25,1.98,1.92
71,E3,27/09/2025,15:00,Swindon,Bromley,2.18,3.25,3.5,1.8,2.1,-0.5,2.18,1.8
72,E3,27/09/2025,15:00,Tranmere,Cambridge,2.78,3.0,2.72,2.34,1.6,0.0,1.91,1.89
