,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
1,B1,15/03/2025,19:45,Genk,St. Gilloise,2.62,3.5,2.6,1.83,2.04,0.0,1.91,1.85
10,D1,15/03/2025,14:30,Augsburg,Wolfsburg,2.7,3.35,2.98,2.12,1.84,0.0,1.9,2.09
11,D1,15/03/2025,14:30,Mainz,Freiburg,2.04,3.5,4.2,2.18,1.8,-0.5,2.04,1.92
12,D1,15/03/2025,14:30,Union Berlin,Bayern Munich,9.6,5.6,1.38,1.64,2.48,1.5,1.9,2.04
13,D1,15/03/2025,14:30,Werder Bremen,M'gladbach,2.48,3.75,2.94,1.65,2.46,-0.25,2.16,1.83
14,D1,15/03/2025,17:30,RB Leipzig,Dortmund,2.48,3.75,3.0,1.63,2.46,-0.25,2.15,1.85
20,D2,15/03/2025,12:00,Elversberg,Preußen Münster,1.71,3.95,5.1,1.89,2.0,-0.75,1.9,1.99
21,D2,15/03/2025,12:00,Fortuna Dusseldorf,Regensburg,1.62,4.6,5.3,1.72,2.2,-1.0,2.05,1.83
22,D2,15/03/2025,12:00,Paderborn,Kaiserslautern,1.84,3.9,4.5,1.64,2.42,-0.75,2.06,1.86
23,D2,15/03/2025,19:30,FC Koln,Darmstadt,2.02,3.5,3.85,1.95,1.94,-0.5,2.02,1.86
27,E0,15/03/2025,15:00,Everton,West Ham,2.18,3.35,4.0,2.42,1.69,-0.25,1.84,2.16
28,E0,15/03/2025,15:00,Ipswich,Nott'm Forest,4.0,3.7,2.04,1.92,2.06,0.5,1.96,2.03
29,E0,15/03/2025,15:00,Man City,Brighton,1.7,4.6,5.0,1.55,2.78,-0.75,1.87,2.11
30,E0,15/03/2025,15:00,Southampton,Wolves,3.95,3.65,2.1,1.86,2.12,0.5,1.89,2.1
31,E0,15/03/2025,17:30,Bournemouth,Brentford,1.8,4.3,4.5,1.53,2.82,-0.75,1.99,1.97
36,E1,15/03/2025,12:30,Millwall,Stoke,2.24,3.15,4.0,2.58,1.59,-0.25,1.88,2.08
37,E1,15/03/2025,12:30,QPR,Leeds,7.2,4.5,1.54,2.04,1.9,1.0,1.99,1.9
38,E1,15/03/2025,15:00,Blackburn,Cardiff,2.06,3.4,4.1,1.55,1.64,-0.5,2.07,1.87
39,E1,15/03/2025,15:00,Coventry,Sunderland,2.74,3.35,2.86,2.1,1.85,0.0,1.93,2.04
40,E1,15/03/2025,15:00,Luton,Middlesbrough,2.66,3.5,2.72,1.98,1.9,0.0,1.95,1.97
41,E1,15/03/2025,15:00,Oxford,Watford,3.05,3.15,2.7,2.34,1.68,0.0,2.09,1.86
42,E1,15/03/2025,15:00,Plymouth,Derby,2.96,3.2,2.74,2.58,1.59,0.0,2.04,1.87
43,E1,15/03/2025,15:00,Preston,Portsmouth,2.24,3.3,3.7,2.26,1.69,-0.25,1.91,2.03
44,E1,15/03/2025,15:00,Swansea,Burnley,4.0,3.3,2.14,2.58,1.58,0.25,2.15,1.83
45,E1,15/03/2025,15:00,West Brom,Hull,1.95,3.45,4.6,2.28,1.75,-0.5,1.95,2.01
