,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
2,B1,03/05/2025,15:00,Cercle Brugge,Kortrijk,1.75,3.65,4.0,1.77,1.89,-0.5,1.73,1.94
3,B1,03/05/2025,17:15,Oud-Heverlee Leuven,Mechelen,2.62,3.65,2.58,1.75,2.28,0.0,1.95,1.9
4,B1,03/05/2025,19:45,St. Gilloise,Genk,1.95,3.9,4.0,1.61,1.62,-0.5,1.95,1.98
8,D1,03/05/2025,14:30,M'gladbach,Hoffenheim,2.2,4.0,3.2,1.5,2.86,-0.25,1.93,2.05
9,D1,03/05/2025,14:30,RB Leipzig,Bayern Munich,4.8,4.8,1.7,1.38,3.4,1.0,1.87,2.08
10,D1,03/05/2025,14:30,St Pauli,Stuttgart,2.76,3.6,2.72,1.87,2.08,0.0,2.0,1.98
11,D1,03/05/2025,14:30,Union Berlin,Werder Bremen,2.78,3.6,2.72,1.92,2.02,0.0,2.02,1.96
12,D1,03/05/2025,17:30,Dortmund,Wolfsburg,1.34,6.6,9.2,1.37,3.5,-1.5,1.88,2.06
18,D2,03/05/2025,12:00,Braunschweig,Fortuna Dusseldorf,2.96,3.65,2.48,1.7,2.26,0.25,1.83,2.15
19,D2,03/05/2025,12:00,Darmstadt,Hamburg,2.96,4.0,2.36,1.47,2.88,0.25,1.89,2.06
20,D2,03/05/2025,12:00,Ulm,Hannover,2.9,3.5,2.58,1.92,2.02,0.0,2.11,1.86
21,D2,03/05/2025,19:30,FC Koln,Regensburg,1.3,6.2,11.0,1.51,2.72,-1.5,1.84,2.04
26,E0,03/05/2025,12:30,Aston Villa,Fulham,1.84,4.0,4.7,1.78,2.24,-0.75,2.07,1.91
27,E0,03/05/2025,15:00,Everton,Ipswich,1.52,4.5,8.0,1.98,1.98,-1.0,1.84,2.13
28,E0,03/05/2025,15:00,Leicester,Southampton,2.44,3.75,3.05,1.81,2.2,-0.25,2.11,1.88
29,E0,03/05/2025,17:30,Arsenal,Bournemouth,2.16,3.7,3.65,1.89,2.1,-0.25,1.87,2.12
35,E1,03/05/2025,12:30,Bristol City,Preston,1.8,3.85,5.2,1.99,1.93,-0.75,2.04,1.92
36,E1,03/05/2025,12:30,Burnley,Millwall,1.65,4.0,6.6,2.08,1.83,-0.75,1.82,2.18
37,E1,03/05/2025,12:30,Coventry,Middlesbrough,2.14,4.0,3.3,1.58,2.54,-0.25,1.89,2.08
38,E1,03/05/2025,12:30,Derby,Stoke,2.14,3.0,4.7,2.6,1.58,-0.5,2.14,1.84
39,E1,03/05/2025,12:30,Norwich,Cardiff,1.66,4.8,5.0,1.61,2.5,-1.0,2.08,1.86
40,E1,03/05/2025,12:30,Plymouth,Leeds,13.0,6.6,1.29,1.54,2.7,1.75,1.95,1.97
41,E1,03/05/2025,12:30,Portsmouth,Hull,3.05,3.7,2.42,1.96,1.96,0.25,1.88,2.09
