,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
2,E1,18/02/2025,19:45,Preston,Millwall,2.6,2.98,3.55,3.3,1.42,-0.25,2.16,1.85
4,E2,18/02/2025,19:45,Crawley Town,Wigan,2.82,3.35,2.74,2.28,1.75,0.0,1.99,1.95
5,E2,18/02/2025,19:45,Mansfield,Lincoln,2.6,3.3,3.05,2.5,1.63,-0.25,2.21,1.8
6,E2,18/02/2025,19:45,Shrewsbury,Huddersfield,4.1,3.35,2.12,2.58,1.59,0.5,1.86,2.12
7,E2,18/02/2025,19:45,Stevenage,Burton,1.88,3.5,5.1,2.48,1.63,-0.5,1.88,2.09
8,E2,18/02/2025,19:45,Wrexham,Leyton Orient,2.38,3.3,3.45,2.5,1.64,-0.25,2.03,1.93
9,E2,18/02/2025,19:45,Wycombe,Bristol Rvs,1.45,4.9,8.4,1.8,2.2,-1.25,2.0,1.91
10,E3,18/02/2025,19:45,Fleetwood Town,AFC Wimbledon,3.45,3.1,2.48,2.68,1.54,0.25,1.87,2.08
11,E3,18/02/2025,19:45,Morecambe,Doncaster,4.0,3.7,2.0,2.0,1.93,0.5,1.96,2.0
12,E3,18/02/2025,19:45,Notts County,Colchester,2.06,3.65,3.95,2.04,1.9,-0.5,2.06,1.92
13,EC,18/02/2025,19:45,Barnet,York,1.91,3.65,4.1,1.87,2.0,-0.5,1.91,2.01
14,EC,18/02/2025,19:45,Ebbsfleet,Forest Green,7.4,4.9,1.45,1.84,2.04,1.25,1.82,2.03
15,EC,18/02/2025,19:45,Fylde,Boston Utd,2.4,3.6,2.84,1.74,2.16,-0.25,2.09,1.8
16,EC,18/02/2025,19:45,Gateshead,Sutton,1.87,3.9,4.0,1.7,2.22,-0.5,1.87,1.98
17,EC,18/02/2025,19:45,Hartlepool,Altrincham,2.34,3.75,3.1,1.78,2.12,-0.25,2.03,1.92
18,EC,18/02/2025,19:45,Oldham,Maidenhead,1.57,4.0,6.4,1.84,2.04,-1.0,1.98,1.87
19,EC,18/02/2025,19:45,Southend,Aldershot,1.76,3.75,4.6,1.87,1.98,-0.75,1.98,1.86
20,EC,18/02/2025,19:45,Yeovil,Tamworth,2.1,3.55,3.9,2.2,1.72,-0.5,2.1,1.85
25,SC1,18/02/2025,19:45,Morton,Hamilton,2.2,3.2,3.65,2.06,1.82,-0.25,1.88,2.02
