,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
111,I1,04/10/2025,14:00,Lazio,Torino,1.77,3.7,5.9,2.18,1.81,-0.75,2.0,1.97
112,I1,04/10/2025,14:00,Parma,Lecce,1.92,3.7,4.7,2.32,1.73,-0.5,1.92,2.07
113,I1,04/10/2025,17:00,Inter,Cremonese,1.23,7.6,17.5,1.54,2.74,-2.0,2.04,1.9
114,I1,04/10/2025,19:45,Atalanta,Como,2.34,3.5,3.45,1.8,2.18,-0.25,2.0,1.98
120,I2,04/10/2025,14:00,Avellino,Mantova,2.04,3.35,3.9,1.94,1.75,-0.5,1.98,1.84
121,I2,04/10/2025,14:00,Bari,Padova,2.22,3.1,3.7,2.38,1.64,-0.25,1.88,2.01
122,I2,04/10/2025,14:00,Monza,Catanzaro,1.88,3.55,5.0,2.36,1.65,-0.5,1.88,2.08
123,I2,04/10/2025,14:00,Venezia,Frosinone,1.76,3.65,5.2,1.98,1.81,-0.75,1.99,1.91
124,I2,04/10/2025,16:15,Spezia,Palermo,3.05,3.0,2.7,2.68,1.53,0.0,2.06,1.85
125,I2,04/10/2025,18:30,Cesena,Reggiana,1.71,3.75,5.6,2.12,1.79,-0.75,1.92,2.02
131,N1,04/10/2025,15:30,Sparta Rotterdam,Ajax,4.3,4.2,1.8,1.57,2.56,0.5,2.14,1.79
132,N1,04/10/2025,17:45,For Sittard,Volendam,1.89,3.95,4.0,1.71,2.26,-0.5,1.89,2.06
133,N1,04/10/2025,19:00,Zwolle,PSV Eindhoven,7.4,5.5,1.43,1.43,3.1,1.5,1.81,2.05
134,N1,04/10/2025,20:00,Heerenveen,Excelsior,1.62,4.4,5.3,1.58,2.54,-1.0,2.01,1.87
140,P1,04/10/2025,15:30,Gil Vicente,Estrela,1.72,3.8,6.0,2.32,1.68,-0.75,1.93,2.0
141,P1,04/10/2025,15:30,Nacional,Moreirense,2.5,3.25,3.3,2.36,1.65,-0.25,2.11,1.85
142,P1,04/10/2025,18:00,AVS,Alverca,3.0,3.15,2.72,2.44,1.62,0.0,2.06,1.87
143,P1,04/10/2025,20:30,Guimaraes,Santa Clara,2.52,3.05,3.35,2.78,1.49,-0.25,2.12,1.81
148,SC0,04/10/2025,15:00,Dundee United,Livingston,1.98,3.75,4.2,1.9,1.94,-0.5,1.98,2.0
149,SC0,04/10/2025,15:00,Kilmarnock,St Mirren,2.9,3.25,2.7,2.06,1.8,0.0,2.03,1.9
150,SC0,04/10/2025,17:45,Hearts,Hibernian,1.92,3.85,4.4,1.76,2.06,-0.5,1.92,2.05
154,SC1,04/10/2025,15:00,Airdrie Utd,Morton,2.82,3.2,2.5,2.0,1.81,0.0,2.03,1.79
155,SC1,04/10/2025,15:00,Dunfermline,Queens Park,1.84,3.35,4.6,2.12,1.71,-0.5,1.84,2.0
156,SC1,04/10/2025,15:00,Partick,Arbroath,1.5,4.0,5.8,1.75,2.06,-1.0,1.84,1.95
157,SC1,04/10/2025,15:00,Ross County,Raith Rvs,2.68,3.4,2.84,2.14,1.72,0.0,1.9,2.05
158,SC1,04/10/2025,15:00,St Johnstone,Ayr,1.65,3.6,5.1,1.85,1.95,-0.75,1.83,2.02
159,SC2,04/10/2025,15:00,East Fife,Cove Rangers,1.91,3.7,3.85,1.64,1.89,-0.5,1.91,1.92
160,SC2,04/10/2025,15:00,Hamilton,Inverness C,3.7,3.7,1.96,1.86,1.85,0.5,2.0,1.96
161,SC2,04/10/2025,15:00,Kelty Hearts,Peterhead,3.7,4.0,1.96,1.78,2.0,0.5,1.96,1.96
162,SC2,04/10/2025,15:00,Stenhousemuir,Montrose,2.06,2.92,2.78,1.85,1.69,-0.25,1.78,1.8
163,SC2,04/10/2025,17:30,Queen of Sth,Alloa,2.04,3.55,3.3,1.71,2.12,-0.5,2.04,1.78
164,SC3,04/10/2025,15:00,Clyde,East Kilbride,2.26,3.2,2.78,1.45,1.54,0.0,1.75,2.08
165,SC3,04/10/2025,15:00,Elgin,Forfar,1.94,3.0,2.98,1.9,1.06,-0.5,1.94,1.66
166,SC3,04/10/2025,15:00,Spartans,Edinburgh City,1.95,3.6,3.55,1.73,2.08,-0.5,1.95,1.84
167,SC3,04/10/2025,15:00,Stirling,Dumbarton,2.32,3.05,2.36,1.6,1.94,0.0,1.79,1.8
168,SC3,04/10/2025,15:00,Stranraer,Annan Athletic,2.32,3.1,2.28,1.01,1.81,0.0,1.73,1.01
170,SP1,04/10/2025,13:00,Oviedo,Levante,2.62,3.35,3.05,2.34,1.69,0.0,1.84,2.15
171,SP1,04/10/2025,15:15,Girona,Valencia,2.54,3.45,3.05,2.08,1.9,0.0,1.82,2.18
172,SP1,04/10/2025,17:30,Ath Bilbao,Mallorca,1.58,4.0,8.0,2.32,1.71,-1.0,2.02,1.92
173,SP1,04/10/2025,20:00,Real Madrid,Villarreal,1.47,5.5,7.0,1.45,3.15,-1.25,1.94,2.02
180,SP2,04/10/2025,15:15,La Coruna,Almeria,2.1,3.4,3.85,1.82,2.08,-0.5,2.1,1.84
181,SP2,04/10/2025,17:30,Andorra,Leganes,2.5,3.2,3.3,2.28,1.69,-0.25,2.11,1.85
182,SP2,04/10/2025,17:30,Huesca,Burgos,2.6,2.96,3.35,3.3,1.39,-0.25,2.17,1.79
183,SP2,04/10/2025,20:00,Granada,Sociedad B,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0
192,T1,04/10/2025,12:30,Genclerbirligi,Alanyaspor,3.25,3.35,2.48,2.1,1.8,0.25,1.87,2.11
193,T1,04/10/2025,15:00,Kocaelispor,Eyupspor,2.22,3.35,3.7,2.02,1.75,-0.25,1.89,2.04
194,T1,04/10/2025,18:00,Galatasaray,Besiktas,1.63,5.0,5.2,1.49,2.84,-1.0,1.98,1.92
