,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
2,B1,08/03/2025,15:00,Kortrijk,Oud-Heverlee Leuven,2.44,3.35,3.15,2.16,1.75,-0.25,2.08,1.83
3,B1,08/03/2025,17:15,Charleroi,Mechelen,2.12,3.5,3.9,1.98,2.0,-0.25,1.82,2.15
4,B1,08/03/2025,19:45,Dender,Genk,4.3,4.0,1.88,1.75,2.16,0.5,2.09,1.88
10,D1,08/03/2025,14:30,Bayern Munich,Bochum,1.14,12.5,23.0,1.34,3.85,-2.5,2.02,1.93
11,D1,08/03/2025,14:30,Dortmund,Augsburg,1.55,4.5,6.8,1.77,2.24,-1.0,1.91,2.04
12,D1,08/03/2025,14:30,Holstein Kiel,Stuttgart,6.0,4.8,1.57,1.52,2.82,1.0,2.05,1.89
13,D1,08/03/2025,14:30,Leverkusen,Werder Bremen,1.29,6.6,13.0,1.56,2.7,-1.75,2.03,1.92
14,D1,08/03/2025,14:30,Wolfsburg,St Pauli,1.8,3.8,5.3,1.92,2.06,-0.75,2.02,1.94
15,D1,08/03/2025,17:30,Freiburg,RB Leipzig,2.66,3.5,2.86,1.85,2.1,0.0,1.91,2.06
20,D2,08/03/2025,12:00,Greuther Furth,Magdeburg,2.84,3.8,2.42,1.6,2.6,0.25,1.81,2.09
21,D2,08/03/2025,12:00,Hertha,Schalke 04,2.1,3.7,3.65,1.7,2.26,-0.5,2.11,1.84
22,D2,08/03/2025,12:00,Ulm,FC Koln,4.0,3.35,2.08,2.2,1.76,0.5,1.89,2.08
23,D2,08/03/2025,19:30,Hamburg,Fortuna Dusseldorf,1.81,4.1,4.6,1.57,2.6,-0.75,2.01,1.9
27,E0,08/03/2025,12:30,Nott'm Forest,Man City,4.1,4.0,1.94,1.6,2.6,0.5,2.05,1.94
28,E0,08/03/2025,15:00,Brighton,Fulham,2.06,3.7,3.95,1.8,2.2,-0.5,2.06,1.92
29,E0,08/03/2025,15:00,Crystal Palace,Ipswich,1.52,4.7,7.4,1.83,2.18,-1.25,2.1,1.86
30,E0,08/03/2025,15:00,Liverpool,Southampton,1.15,11.0,22.0,1.29,4.2,-2.5,1.98,1.96
31,E0,08/03/2025,17:30,Brentford,Aston Villa,2.34,3.95,3.05,1.55,2.74,-0.25,2.04,1.94
32,E0,08/03/2025,20:00,Wolves,Everton,2.8,3.2,2.98,2.34,1.73,0.0,1.93,2.05
38,E1,08/03/2025,12:30,Coventry,Stoke,1.6,4.4,6.4,1.84,2.08,-1.0,1.95,1.99
