,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
5,E0,26/02/2025,19:30,Brentford,Everton,2.1,3.8,3.75,1.88,2.08,-0.5,2.1,1.88
6,E0,26/02/2025,19:30,Man United,Ipswich,1.56,4.8,6.6,1.69,2.4,-1.0,1.9,2.07
7,E0,26/02/2025,19:30,Nott'm Forest,Arsenal,4.1,3.65,2.06,2.24,1.78,0.5,1.93,2.06
8,E0,26/02/2025,19:30,Tottenham,Man City,3.45,4.2,2.1,1.39,3.45,0.5,1.89,2.1
9,E0,26/02/2025,20:15,Liverpool,Newcastle,1.54,5.2,6.2,1.49,2.98,-1.0,1.83,2.14
28,SC0,26/02/2025,19:45,Dundee United,Hibernian,2.64,3.4,2.88,1.96,1.94,0.0,1.9,2.05
29,SC0,26/02/2025,19:45,Hearts,St Mirren,1.83,3.8,4.7,1.99,1.9,-0.75,2.1,1.85
30,SC0,26/02/2025,19:45,Motherwell,Dundee,2.3,3.45,3.3,2.0,1.9,-0.25,1.98,1.94
31,SC0,26/02/2025,19:45,St Johnstone,Ross County,2.34,3.35,3.35,2.16,1.78,-0.25,2.0,1.93
32,SC0,26/02/2025,20:00,Kilmarnock,Rangers,6.8,4.4,1.56,1.75,2.16,1.0,2.02,1.89
