,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
4,B1,23/04/2025,19:30,Anderlecht,Gent,1.78,2.98,3.3,1.73,1.87,-0.5,1.8,1.98
5,B1,23/04/2025,19:30,Antwerp,Genk,3.25,2.74,2.02,1.6,2.06,0.25,1.97,1.75
8,E0,23/04/2025,20:00,Arsenal,Crystal Palace,1.41,5.1,9.8,1.9,2.04,-1.25,1.97,1.99
11,G1,23/04/2025,16:00,Lamia,Volos NFC,8.6,4.3,1.5,2.62,1.53,1.0,1.96,1.91
12,G1,23/04/2025,16:00,Panserraikos,Panetolikos,2.14,3.1,3.95,2.32,1.55,-0.25,1.81,2.06
13,G1,23/04/2025,18:30,Athens Kallithea,Levadeiakos,1.93,3.4,4.5,2.28,1.68,-0.5,1.93,1.96
14,I1,23/04/2025,17:30,Cagliari,Fiorentina,3.25,3.3,2.52,2.26,1.75,0.25,1.86,2.15
15,I1,23/04/2025,17:30,Genoa,Lazio,3.6,3.3,2.38,2.5,1.63,0.25,1.98,2.01
16,I1,23/04/2025,17:30,Parma,Juventus,5.1,3.85,1.81,2.02,1.9,0.75,1.92,2.05
17,I1,23/04/2025,17:30,Torino,Udinese,2.54,3.1,3.45,2.6,1.59,-0.25,2.13,1.86
18,N1,23/04/2025,19:00,Groningen,Heracles,2.06,3.35,4.5,2.14,1.77,-0.5,2.06,1.92
23,SP1,23/04/2025,18:00,Ath Bilbao,Las Palmas,1.39,5.5,10.0,1.8,2.18,-1.25,1.87,2.11
24,SP1,23/04/2025,18:00,Celta,Villarreal,2.64,3.6,2.9,1.75,2.26,0.0,1.9,2.09
25,SP1,23/04/2025,20:30,Alaves,Sociedad,2.52,3.1,3.45,2.72,1.55,-0.25,2.12,1.88
26,SP1,23/04/2025,20:30,Getafe,Real Madrid,5.0,3.75,1.87,2.14,1.84,0.75,1.86,2.13
