,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
173,SP1,13/04/2025,17:30,Betis,Villarreal,2.38,3.6,3.25,1.73,2.24,-0.25,2.04,1.93
174,SP1,13/04/2025,20:00,Ath Bilbao,Vallecano,1.85,3.5,5.4,2.44,1.66,-0.75,2.05,1.87
181,SP2,13/04/2025,13:00,Albacete,Granada,1.74,3.05,1.61,2.02,1.68,0.0,0.0,0.0
182,SP2,13/04/2025,15:15,Santander,Castellon,2.0,3.85,3.65,1.56,2.1,-0.5,0.0,0.0
183,SP2,13/04/2025,17:30,Eldense,Sp Gijon,2.26,2.92,3.6,2.34,1.64,-0.25,0.0,0.0
184,SP2,13/04/2025,17:30,Mirandes,La Coruna,1.95,2.72,4.6,1.01,1.08,-0.5,0.0,0.0
185,SP2,13/04/2025,20:00,Almeria,Cartagena,1.21,1.03,1.04,1.48,2.42,-2.0,0.0,0.0
191,T1,13/04/2025,14:00,Gaziantep,Hatayspor,1.51,5.0,5.9,1.54,2.58,-1.25,0.0,0.0
192,T1,13/04/2025,14:00,Kayserispor,Kasimpasa,2.0,2.7,3.5,1.6,2.04,-0.25,0.0,0.0
193,T1,13/04/2025,17:00,Sivasspor,Fenerbahce,7.8,5.3,1.38,1.59,2.44,1.25,0.0,0.0
194,T1,13/04/2025,17:00,Trabzonspor,Rizespor,1.8,4.2,4.6,1.67,2.26,-0.75,0.0,0.0
