,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
2,B1,05/09/2026,15:00,Charleroi,St. Gilloise,3.35,3.4,2.24,1.97,1.92,0.25,1.97,1.92
3,B1,05/09/2026,17:15,Mechelen,Westerlo,2.1,2.96,3.1,1.55,2.02,-0.25,1.81,1.96
4,B1,05/09/2026,19:45,St Truiden,RAAL La Louviere,1.6,4.3,1.1,1.73,1.43,-0.75,1.79,2.08
5,B1,05/09/2026,19:45,Standard,Antwerp,2.14,3.45,3.0,1.71,1.95,-0.25,1.82,1.94
11,D1,05/09/2026,14:30,Hoffenheim,Dortmund,3.0,4.0,2.38,1.51,2.9,0.25,1.9,2.08
12,D1,05/09/2026,14:30,Leverkusen,Union Berlin,1.48,5.2,7.2,1.47,3.05,-1.25,1.98,1.96
13,D1,05/09/2026,14:30,M'gladbach,Elversberg,1.96,4.0,4.0,1.63,2.5,-0.5,1.96,2.02
14,D1,05/09/2026,14:30,Paderborn,Freiburg,3.75,3.85,2.06,1.71,2.34,0.5,0.0,0.0
15,D1,05/09/2026,14:30,Werder Bremen,RB Leipzig,4.5,4.3,1.81,1.51,2.9,0.75,1.95,2.01
16,D1,05/09/2026,17:30,Schalke 04,Bayern Munich,18.0,10.0,1.17,1.25,4.7,2.25,2.05,1.89
21,D2,05/09/2026,12:00,Holstein Kiel,Nurnberg,2.4,3.8,3.0,1.63,2.5,-0.25,2.09,1.87
22,D2,05/09/2026,12:00,Kaiserslautern,Darmstadt,2.26,3.75,3.15,1.69,2.22,-0.25,1.96,1.95
23,D2,05/09/2026,12:00,Wolfsburg,Cottbus,1.33,6.0,10.0,1.43,3.15,-1.5,1.83,2.12
24,D2,05/09/2026,19:30,Dresden,Bochum,2.16,3.85,3.3,1.68,2.3,-0.25,1.88,2.04
29,E0,05/09/2026,12:30,Newcastle,Bournemouth,2.18,3.8,3.5,1.64,2.52,-0.25,1.9,2.09
30,E0,05/09/2026,15:00,Brentford,Sunderland,1.69,4.1,5.9,1.92,2.06,-0.75,1.88,2.1
31,E0,05/09/2026,15:00,Brighton,Leeds,2.06,3.65,4.0,1.93,2.04,-0.5,2.06,1.93
32,E0,05/09/2026,15:00,Fulham,Crystal Palace,2.36,3.5,3.35,1.97,2.0,-0.25,2.02,1.94
33,E0,05/09/2026,15:00,Man City,Coventry,1.19,8.8,18.0,1.38,3.5,-2.25,2.05,1.91
34,E0,05/09/2026,15:00,Nott'm Forest,Tottenham,2.52,3.55,3.05,1.98,1.99,-0.25,2.16,1.84
35,E0,05/09/2026,17:30,Hull,Aston Villa,4.3,3.85,1.95,1.94,2.02,0.5,2.04,1.95
38,E1,05/09/2026,12:30,Lincoln,Southampton,4.3,4.1,1.85,1.74,2.24,0.5,2.14,1.86
39,E1,05/09/2026,12:30,Preston,Blackburn,2.52,3.4,3.05,2.04,1.9,-0.25,2.15,1.83
40,E1,05/09/2026,12:30,Stoke,Charlton,2.24,3.4,3.65,2.2,1.79,-0.25,1.91,2.04
41,E1,05/09/2026,15:00,Burnley,Bristol City,1.99,3.8,4.2,1.92,2.0,-0.5,1.99,2.0
42,E1,05/09/2026,15:00,Millwall,Bolton,2.0,3.5,4.5,2.12,1.82,-0.5,2.02,1.97
43,E1,05/09/2026,15:00,Portsmouth,Cardiff,2.48,3.75,2.98,1.79,2.22,-0.25,2.15,1.85
44,E1,05/09/2026,15:00,QPR,Middlesbrough,3.25,3.75,2.3,1.77,2.24,0.25,1.97,2.0
45,E1,05/09/2026,15:00,Sheffield United,Norwich,2.66,3.6,2.84,1.85,2.1,0.0,1.93,2.05
