,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
17,E0,28/12/2025,14:00,Sunderland,Leeds,2.68,3.35,2.98,2.28,1.74,0.0,1.89,2.1
18,E0,28/12/2025,16:30,Crystal Palace,Tottenham,2.36,3.45,3.45,2.08,1.9,-0.25,2.01,1.96
72,I1,28/12/2025,11:30,Milan,Verona,1.39,5.3,10.0,1.91,2.06,-1.25,1.91,2.0
73,I1,28/12/2025,14:00,Cremonese,Napoli,7.0,4.1,1.6,2.14,1.81,1.0,1.88,2.05
74,I1,28/12/2025,17:00,Bologna,Sassuolo,1.79,3.8,5.2,2.04,1.88,-0.75,2.04,1.9
75,I1,28/12/2025,19:45,Atalanta,Inter,3.75,3.7,2.12,1.8,2.14,0.5,1.87,2.12
89,P1,28/12/2025,15:30,Arouca,Gil Vicente,4.0,3.35,2.04,0.0,0.0,0.5,0.0,0.0
90,P1,28/12/2025,15:30,Casa Pia,Guimaraes,3.5,2.98,2.3,0.0,0.0,0.25,0.0,0.0
91,P1,28/12/2025,18:00,Sp Braga,Benfica,3.7,3.4,2.18,0.0,0.0,0.25,0.0,0.0
92,P1,28/12/2025,20:30,Sp Lisbon,Rio Ave,1.15,8.8,20.0,0.0,0.0,-2.25,0.0,0.0
