,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
6,B1,06/09/2026,12:30,Cercle Brugge,Gent,2.78,3.6,2.34,1.71,2.16,0.0,0.0,0.0
7,B1,06/09/2026,15:00,Kortrijk,Waregem,3.15,3.45,1.35,1.61,2.04,0.25,0.0,0.0
8,B1,06/09/2026,17:30,Anderlecht,Genk,2.4,3.5,2.78,1.71,1.24,-0.25,0.0,0.0
9,B1,06/09/2026,18:15,Beveren,Oud-Heverlee Leuven,1.98,3.75,3.1,1.5,2.36,-0.5,1.98,1.73
17,D1,06/09/2026,14:30,Hamburg,Mainz,2.96,3.7,2.52,1.77,2.22,0.25,1.83,2.18
18,D1,06/09/2026,16:30,Ein Frankfurt,Augsburg,1.98,4.2,3.7,1.51,2.82,-0.5,1.98,2.0
25,D2,06/09/2026,12:30,Greuther Furth,Heidenheim,2.98,3.75,2.14,1.52,1.25,0.25,0.0,0.0
26,D2,06/09/2026,12:30,Hertha,Magdeburg,1.94,4.1,3.65,1.48,2.78,-0.5,1.94,1.95
27,D2,06/09/2026,12:30,Osnabruck,Braunschweig,2.32,3.6,3.0,1.64,2.1,-0.25,2.01,1.86
36,E0,06/09/2026,14:00,Everton,Man United,3.45,3.75,2.22,1.75,2.26,0.25,2.05,1.92
37,E0,06/09/2026,16:30,Arsenal,Chelsea,1.75,4.0,5.3,1.81,2.18,-0.75,1.96,2.0
49,E1,06/09/2026,12:00,Birmingham,Wolves,3.0,3.45,2.56,2.12,1.84,0.25,1.8,2.18
91,F1,06/09/2026,14:00,Troyes,Strasbourg,3.15,3.45,2.42,1.92,2.02,0.25,1.86,2.09
92,F1,06/09/2026,16:15,Angers,Rennes,4.0,3.95,1.91,1.73,2.22,0.5,2.04,1.91
93,F1,06/09/2026,19:45,Marseille,Paris FC,1.83,4.1,4.6,1.68,2.32,-0.5,1.83,2.17
105,G1,06/09/2026,17:00,Atromitos,Kalamata,1.86,3.7,3.9,2.04,1.25,-0.5,0.0,0.0
