,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
99,F2,18/01/2025,19:00,Dunkerque,Lorient,2.96,3.15,2.52,2.04,1.8,0.25,1.73,2.18
101,G1,18/01/2025,15:00,Athens Kallithea,Volos NFC,2.36,3.15,3.45,2.42,1.57,-0.25,1.98,1.87
109,I1,18/01/2025,14:00,Bologna,Monza,1.65,4.0,6.4,2.08,1.9,-1.0,2.14,1.83
110,I1,18/01/2025,17:00,Juventus,Milan,2.22,3.3,3.9,2.32,1.73,-0.25,1.89,2.1
111,I1,18/01/2025,19:45,Atalanta,Napoli,2.46,3.25,3.4,2.24,1.79,-0.25,2.08,1.89
119,I2,18/01/2025,14:00,Cittadella,Mantova,2.12,3.3,3.9,2.22,1.7,-0.25,1.81,2.12
120,I2,18/01/2025,14:00,Cremonese,Cosenza,1.73,3.75,5.5,2.06,1.83,-0.75,1.94,1.99
121,I2,18/01/2025,14:00,Modena,Frosinone,2.04,3.2,4.3,2.44,1.56,-0.5,2.04,1.87
122,I2,18/01/2025,14:00,Salernitana,Reggiana,2.12,3.0,4.1,2.5,1.59,-0.5,2.12,1.81
123,I2,18/01/2025,16:15,Bari,Brescia,2.16,3.3,4.1,2.32,1.66,-0.5,2.16,1.83
128,N1,18/01/2025,15:30,Zwolle,PSV Eindhoven,12.5,7.4,1.23,1.32,3.4,2.0,1.9,1.86
129,N1,18/01/2025,17:45,Utrecht,AZ Alkmaar,2.92,3.5,2.56,1.86,2.08,0.0,2.12,1.83
130,N1,18/01/2025,19:00,Willem II,Feyenoord,10.0,5.5,1.35,1.65,2.34,1.5,1.88,2.01
131,N1,18/01/2025,20:00,Go Ahead Eagles,Groningen,1.59,4.1,5.8,1.8,2.06,-1.0,1.94,1.84
138,P1,18/01/2025,15:30,Santa Clara,Estoril,1.77,3.55,5.8,2.56,1.54,-0.75,2.02,1.9
139,P1,18/01/2025,18:00,Rio Ave,Sp Lisbon,10.5,6.2,1.31,1.58,2.54,1.5,1.99,1.9
140,P1,18/01/2025,20:30,Guimaraes,Arouca,1.58,4.1,6.4,1.96,1.89,-1.0,1.94,1.84
146,SC2,18/01/2025,15:00,Annan Athletic,Inverness C,3.45,3.05,2.0,1.9,1.89,0.5,1.83,2.0
148,SC3,18/01/2025,15:00,Peterhead,Stirling,1.54,3.4,4.5,1.73,1.85,-0.75,1.68,1.86
149,SC3,18/01/2025,15:00,Stranraer,East Fife,3.1,3.1,2.1,1.96,1.68,0.25,1.88,1.82
151,SP1,18/01/2025,13:00,Girona,Sevilla,1.98,3.65,4.4,2.04,1.93,-0.5,1.98,2.0
152,SP1,18/01/2025,15:15,Leganes,Ath Madrid,8.2,4.3,1.53,2.22,1.8,1.0,2.02,1.92
153,SP1,18/01/2025,17:30,Betis,Alaves,1.81,3.8,5.2,2.22,1.78,-0.75,2.07,1.91
154,SP1,18/01/2025,20:00,Getafe,Barcelona,7.4,4.7,1.52,1.82,2.16,1.0,2.08,1.87
161,SP2,18/01/2025,15:15,Eldense,Cadiz,2.62,3.0,3.3,2.68,1.53,-0.25,2.18,1.79
162,SP2,18/01/2025,17:30,Eibar,Albacete,1.97,3.25,4.5,2.28,1.67,-0.5,1.97,1.92
163,SP2,18/01/2025,17:30,Sp Gijon,Elche,2.46,3.1,3.45,2.68,1.5,-0.25,2.07,1.85
164,SP2,18/01/2025,20:00,Levante,Granada,1.94,3.45,4.6,2.06,1.79,-0.5,1.94,2.0
172,T1,18/01/2025,10:30,Buyuksehyr,Rizespor,2.22,3.35,3.45,1.97,1.88,-0.25,1.92,1.98
173,T1,18/01/2025,13:00,Gaziantep,Bodrumspor,2.04,3.4,4.1,2.02,1.89,-0.5,2.04,1.87
174,T1,18/01/2025,16:00,Besiktas,Samsunspor,2.1,3.4,3.45,1.8,2.02,-0.25,1.83,2.02
