,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
2,B1,30/08/2025,15:00,Mechelen,RAAL La Louviere,1.68,4.3,5.5,1.76,2.1,-0.75,1.85,2.09
3,B1,30/08/2025,17:15,Westerlo,Antwerp,2.58,3.5,2.78,1.69,2.36,0.0,1.88,1.99
4,B1,30/08/2025,19:45,Charleroi,Dender,1.74,3.8,5.6,1.94,1.91,-0.75,1.96,1.94
10,D1,30/08/2025,14:30,Hoffenheim,Ein Frankfurt,3.0,3.9,2.4,1.52,2.82,0.25,1.89,2.09
11,D1,30/08/2025,14:30,RB Leipzig,Heidenheim,1.48,5.2,7.0,1.54,2.74,-1.25,2.02,1.95
12,D1,30/08/2025,14:30,Stuttgart,M'gladbach,1.68,4.6,5.1,1.44,3.15,-1.0,2.05,1.91
13,D1,30/08/2025,14:30,Werder Bremen,Leverkusen,4.0,4.0,1.97,1.62,2.52,0.5,2.01,1.97
14,D1,30/08/2025,17:30,Augsburg,Bayern Munich,11.5,7.2,1.28,1.39,3.4,1.75,1.99,1.93
20,D2,30/08/2025,12:00,Bochum,Preußen Münster,2.04,3.8,3.9,1.72,2.02,-0.5,2.04,1.92
21,D2,30/08/2025,12:00,Braunschweig,Bielefeld,3.0,3.75,2.4,1.68,1.56,0.25,1.87,2.08
22,D2,30/08/2025,12:00,Holstein Kiel,Hannover,2.74,3.7,2.58,1.75,2.18,0.0,2.02,1.9
23,D2,30/08/2025,19:30,Fortuna Dusseldorf,Karlsruhe,2.32,3.85,3.0,1.64,2.38,-0.25,2.03,1.89
27,E0,30/08/2025,12:30,Chelsea,Fulham,1.62,4.4,6.0,1.74,2.28,-1.0,2.05,1.92
28,E0,30/08/2025,15:00,Man United,Burnley,1.39,5.6,9.2,1.7,2.4,-1.5,2.04,1.92
29,E0,30/08/2025,15:00,Sunderland,Brentford,3.15,3.35,2.58,2.2,1.79,0.0,2.2,1.8
30,E0,30/08/2025,15:00,Tottenham,Bournemouth,1.79,4.3,4.6,1.63,2.52,-0.75,2.0,1.96
31,E0,30/08/2025,15:00,Wolves,Everton,2.9,3.25,2.84,2.3,1.72,0.0,2.01,1.96
32,E0,30/08/2025,17:30,Leeds,Newcastle,3.7,3.65,2.16,1.89,2.08,0.25,2.13,1.87
38,E1,30/08/2025,12:30,Middlesbrough,Sheffield United,2.3,3.55,3.35,1.91,2.0,-0.25,1.99,1.96
39,E1,30/08/2025,12:30,QPR,Charlton,3.05,3.4,2.56,2.22,1.75,0.0,2.18,1.81
40,E1,30/08/2025,12:30,Stoke,West Brom,2.82,3.35,2.76,2.18,1.75,0.0,1.97,1.95
41,E1,30/08/2025,15:00,Blackburn,Norwich,2.44,3.45,3.2,2.14,1.82,-0.25,2.08,1.88
42,E1,30/08/2025,15:00,Bristol City,Hull,1.93,3.7,4.5,2.12,1.83,-0.5,1.93,2.05
43,E1,30/08/2025,15:00,Ipswich,Derby,1.55,4.3,7.4,2.1,1.85,-1.0,1.95,1.98
44,E1,30/08/2025,15:00,Millwall,Wrexham,2.14,3.4,3.95,2.12,1.84,-0.5,2.14,1.84
45,E1,30/08/2025,15:00,Oxford,Coventry,5.1,3.9,1.8,2.04,1.9,0.75,1.93,2.03
46,E1,30/08/2025,15:00,Portsmouth,Preston,2.32,3.45,3.4,2.2,1.77,-0.25,1.98,1.95
47,E1,30/08/2025,15:00,Sheffield Weds,Swansea,3.3,3.4,2.42,2.2,1.77,0.25,1.89,2.06
48,E1,30/08/2025,15:00,Watford,Southampton,3.05,3.45,2.54,2.06,1.86,0.25,1.8,2.18
49,E2,30/08/2025,12:30,Cardiff,Plymouth,1.57,4.6,6.4,1.82,2.06,-1.0,1.92,1.97
