,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
2,B1,15/02/2025,15:00,Oud-Heverlee Leuven,Dender,2.14,3.15,4.1,2.2,1.71,-0.25,1.81,2.17
3,B1,15/02/2025,17:15,Antwerp,Kortrijk,1.66,4.3,5.3,1.65,2.26,-0.75,1.84,2.13
4,B1,15/02/2025,19:45,St Truiden,Club Brugge,4.4,4.3,1.76,1.53,2.32,0.75,1.95,1.94
10,D1,15/02/2025,14:30,Bochum,Dortmund,5.3,4.3,1.7,1.63,2.48,0.75,2.11,1.87
11,D1,15/02/2025,14:30,St Pauli,Freiburg,2.64,3.3,3.05,2.32,1.72,0.0,1.87,2.09
12,D1,15/02/2025,14:30,Stuttgart,Wolfsburg,1.79,4.2,4.7,1.56,2.64,-0.75,2.01,1.95
13,D1,15/02/2025,14:30,Union Berlin,M'gladbach,2.36,3.6,3.3,1.8,2.16,-0.25,2.01,1.94
14,D1,15/02/2025,17:30,Leverkusen,Bayern Munich,3.15,3.75,2.36,1.73,2.32,0.25,1.92,2.04
20,D2,15/02/2025,12:00,Braunschweig,Darmstadt,3.05,3.8,2.34,1.76,2.14,0.25,1.89,2.03
21,D2,15/02/2025,12:00,Elversberg,Greuther Furth,1.93,4.1,3.95,1.58,2.58,-0.5,1.93,2.04
22,D2,15/02/2025,12:00,Kaiserslautern,Hannover,2.96,3.7,2.48,1.72,2.2,0.25,1.83,2.14
23,D2,15/02/2025,19:30,Fortuna Dusseldorf,Hertha,2.28,3.75,3.15,1.49,2.3,-0.25,2.01,1.93
28,E0,15/02/2025,12:30,Leicester,Arsenal,11.0,5.8,1.34,1.76,2.26,1.5,1.9,2.06
29,E0,15/02/2025,15:00,Aston Villa,Ipswich,1.45,5.2,8.2,1.63,2.5,-1.25,1.93,2.02
30,E0,15/02/2025,15:00,Fulham,Nott'm Forest,2.3,3.4,3.55,2.14,1.83,-0.25,1.96,2.01
31,E0,15/02/2025,15:00,Man City,Newcastle,2.0,4.3,3.65,1.5,2.98,-0.5,2.0,1.98
32,E0,15/02/2025,15:00,Southampton,Bournemouth,6.2,4.8,1.56,1.54,2.76,1.0,2.12,1.88
33,E0,15/02/2025,15:00,West Ham,Brentford,2.48,3.75,2.98,1.65,2.48,0.0,1.83,2.18
34,E0,15/02/2025,17:30,Crystal Palace,Everton,1.87,3.6,5.2,2.36,1.71,-0.5,1.87,2.13
38,E1,15/02/2025,12:30,Cardiff,Bristol City,2.94,3.35,2.66,2.18,1.77,0.0,2.07,1.87
39,E1,15/02/2025,12:30,Oxford,Portsmouth,2.44,3.3,3.4,2.26,1.73,-0.25,2.07,1.91
40,E1,15/02/2025,12:30,Preston,Burnley,3.95,3.15,2.26,2.9,1.49,0.25,2.06,1.91
41,E1,15/02/2025,15:00,Blackburn,Plymouth,1.76,3.9,5.6,2.02,1.93,-0.75,1.99,1.99
42,E1,15/02/2025,15:00,Hull,Norwich,2.78,3.5,2.74,2.04,1.92,0.0,2.0,1.97
43,E1,15/02/2025,15:00,Luton,Sheffield United,3.65,3.5,2.24,2.32,1.71,0.25,2.07,1.92
44,E1,15/02/2025,15:00,Middlesbrough,Watford,1.63,4.4,5.9,1.67,2.3,-1.0,2.04,1.9
45,E1,15/02/2025,15:00,Millwall,West Brom,2.78,3.15,2.98,2.58,1.59,0.0,1.91,2.05
46,E1,15/02/2025,15:00,Sheffield Weds,Coventry,2.6,3.5,2.98,2.04,1.94,0.0,1.86,2.13
47,E1,15/02/2025,15:00,Stoke,Swansea,2.56,3.35,3.05,2.2,1.81,0.0,1.81,2.17
49,E2,15/02/2025,12:30,Cambridge,Exeter,2.12,3.45,3.65,2.16,1.82,-0.25,1.83,2.07
50,E2,15/02/2025,12:30,Northampton,Wrexham,3.8,3.5,2.1,2.28,1.67,0.5,1.82,2.1
51,E2,15/02/2025,15:00,Barnsley,Huddersfield,2.38,3.4,3.1,1.96,1.88,-0.25,2.09,1.87
52,E2,15/02/2025,15:00,Birmingham,Charlton,1.62,3.95,5.4,2.18,1.72,-1.0,2.0,1.75
53,E2,15/02/2025,15:00,Blackpool,Mansfield,2.04,3.6,4.0,1.84,2.1,-0.5,2.04,1.92
54,E2,15/02/2025,15:00,Bristol Rvs,Burton,2.4,3.5,3.15,1.89,1.79,-0.25,2.06,1.91
55,E2,15/02/2025,15:00,Crawley Town,Wycombe,4.1,3.65,1.98,1.84,1.99,0.5,1.98,1.98
56,E2,15/02/2025,15:00,Leyton Orient,Lincoln,1.88,3.45,4.7,2.16,1.63,-0.5,1.88,2.07
57,E2,15/02/2025,15:00,Reading,Rotherham,3.0,3.55,2.38,1.87,1.96,0.25,1.85,2.07
58,E2,15/02/2025,15:00,Shrewsbury,Bolton,4.2,3.35,2.02,1.94,1.89,0.5,1.92,2.02
59,E2,15/02/2025,15:00,Stevenage,Peterboro,1.93,3.55,4.1,1.92,1.9,-0.5,1.93,2.0
60,E2,15/02/2025,15:00,Wigan,Stockport,4.4,3.25,1.98,2.32,1.54,0.5,1.94,1.98
62,E3,15/02/2025,12:30,AFC Wimbledon,Salford,1.99,3.3,4.7,2.38,1.6,-0.5,1.99,2.0
63,E3,15/02/2025,12:30,Doncaster,Grimsby,1.71,3.5,4.7,1.6,2.16,-0.75,1.92,1.93
64,E3,15/02/2025,15:00,Bromley,Fleetwood Town,2.32,3.05,3.35,2.08,1.64,-0.25,1.99,1.88
65,E3,15/02/2025,15:00,Carlisle,Colchester,3.4,3.3,2.3,2.22,1.66,0.25,1.96,1.97
66,E3,15/02/2025,15:00,Cheltenham,Barrow,2.56,3.0,3.15,2.32,1.67,-0.25,2.17,1.79
67,E3,15/02/2025,15:00,Gillingham,Crewe,2.36,3.05,3.3,2.66,1.49,-0.25,1.99,1.84
68,E3,15/02/2025,15:00,Harrogate,Swindon,2.98,3.3,2.5,2.12,1.84,0.25,1.8,2.14
69,E3,15/02/2025,15:00,Morecambe,Accrington,2.32,3.0,3.0,2.04,1.77,-0.25,2.03,1.79
70,E3,15/02/2025,15:00,Newport County,Bradford,5.0,4.0,1.67,1.8,1.89,0.75,1.99,1.84
71,E3,15/02/2025,15:00,Tranmere,Milton Keynes Dons,2.52,3.3,3.0,1.97,1.83,-0.25,2.17,1.78
72,E3,15/02/2025,15:00,Walsall,Chesterfield,2.1,3.4,3.95,1.96,1.85,-0.5,2.1,1.84
73,EC,15/02/2025,15:00,Barnet,Solihull,1.59,4.2,5.4,1.71,2.14,-1.0,2.02,1.85
74,EC,15/02/2025,15:00,Braintree Town,Forest Green,3.6,1.23,1.59,1.84,1.8,0.75,1.79,1.79
75,EC,15/02/2025,15:00,Eastleigh,Aldershot,2.22,3.5,2.92,1.78,1.89,-0.25,1.93,1.84
76,EC,15/02/2025,15:00,Ebbsfleet,York,1.04,1.03,1.32,1.58,2.18,1.5,1.72,1.84
77,EC,15/02/2025,15:00,Fylde,Dag and Red,2.62,3.8,2.48,1.55,2.16,0.25,1.74,2.16
78,EC,15/02/2025,15:00,Gateshead,Altrincham,2.06,3.8,3.25,1.6,2.32,-0.25,1.82,2.0
79,EC,15/02/2025,15:00,Halifax,Boston Utd,1.77,3.5,4.9,2.16,1.69,-0.75,2.03,1.88
80,EC,15/02/2025,15:00,Hartlepool,Maidenhead,1.56,4.3,5.8,1.58,2.2,-1.0,1.89,1.92
81,EC,15/02/2025,15:00,Oldham,Sutton,1.81,1.23,3.9,1.8,1.47,-0.75,2.05,1.8
82,EC,15/02/2025,15:00,Southend,Rochdale,2.5,3.15,2.84,2.1,1.74,-0.25,2.14,1.71
83,EC,15/02/2025,15:00,Woking,Tamworth,1.04,1.23,2.76,1.81,1.86,-0.25,1.98,1.8
84,EC,15/02/2025,15:00,Yeovil,Wealdstone,1.95,1.23,3.05,1.8,1.82,-0.25,1.88,1.94
86,F1,15/02/2025,16:00,Marseille,St Etienne,1.28,7.0,12.0,1.47,2.9,-1.75,1.98,1.97
87,F1,15/02/2025,18:00,Monaco,Nantes,1.59,4.5,6.2,1.67,2.36,-1.0,1.96,1.96
88,F1,15/02/2025,20:05,Toulouse,Paris SG,6.8,5.0,1.51,1.58,2.6,1.25,1.85,2.09
100,F2,15/02/2025,13:00,Dunkerque,Paris FC,3.1,3.15,2.52,2.28,1.66,0.25,1.78,2.13
101,F2,15/02/2025,19:00,Guingamp,Metz,3.25,3.15,2.48,2.02,1.59,0.25,1.85,2.1
103,G1,15/02/2025,15:00,OFI Crete,Asteras Tripolis,2.46,3.2,3.1,2.24,1.67,-0.25,2.06,1.79
104,G1,15/02/2025,18:00,AEK,Atromitos,1.24,4.9,15.0,1.85,2.0,-1.5,1.71,1.94
111,I1,15/02/2025,14:00,Atalanta,Cagliari,1.49,4.9,7.8,1.69,2.4,-1.25,2.01,1.93
112,I1,15/02/2025,17:00,Lazio,Napoli,2.8,3.25,2.96,2.2,1.79,0.0,1.93,2.04
113,I1,15/02/2025,19:45,Milan,Verona,1.36,5.7,10.5,1.64,2.5,-1.5,2.02,1.93
