,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
41,SP2,07/09/2025,13:00,Ceuta,Huesca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,SP2,07/09/2025,15:15,Burgos,Las Palmas,2.36,3.25,3.55,2.46,1.56,-0.25,0.0,0.0
43,SP2,07/09/2025,15:15,Sociedad B,Cadiz,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
44,SP2,07/09/2025,17:30,Almeria,Santander,1.81,3.95,4.4,1.61,2.44,-0.75,0.0,0.0
45,SP2,07/09/2025,17:30,Cultural Leonesa,Leganes,3.35,3.3,2.34,2.4,1.61,0.25,0.0,0.0
