,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
5,B1,31/08/2025,12:30,Gent,Club Brugge,5.4,4.4,1.09,1.67,1.43,1.0,1.74,1.82
6,B1,31/08/2025,15:00,Oud-Heverlee Leuven,Standard,2.22,3.2,3.7,2.1,1.76,-0.25,0.0,0.0
7,B1,31/08/2025,17:30,St. Gilloise,Anderlecht,1.61,4.2,5.8,1.66,2.08,-1.0,0.0,0.0
8,B1,31/08/2025,18:15,Genk,Waregem,1.45,5.3,7.6,1.54,2.6,-1.5,0.0,0.0
15,D1,31/08/2025,14:30,Wolfsburg,Mainz,2.12,3.7,3.7,1.81,2.16,-0.5,2.12,1.86
16,D1,31/08/2025,16:30,Dortmund,Union Berlin,1.42,5.6,7.8,1.56,2.68,-1.25,1.86,2.05
17,D1,31/08/2025,18:30,FC Koln,Freiburg,2.64,3.4,2.9,2.08,1.86,0.0,1.88,2.05
24,D2,31/08/2025,12:30,Dresden,Schalke 04,2.44,3.5,2.84,1.73,2.2,0.0,1.78,2.07
25,D2,31/08/2025,12:30,Kaiserslautern,Darmstadt,2.26,3.9,2.72,1.67,1.44,0.0,1.01,2.03
26,D2,31/08/2025,12:30,Magdeburg,Greuther Furth,1.87,4.1,4.0,1.56,2.54,-0.5,1.87,2.04
33,E0,31/08/2025,14:00,Brighton,Man City,4.0,4.0,1.95,1.63,2.54,0.5,2.02,1.95
34,E0,31/08/2025,14:00,Nott'm Forest,West Ham,1.72,4.0,5.5,2.02,1.94,-0.75,1.92,2.03
35,E0,31/08/2025,16:30,Liverpool,Arsenal,2.28,3.55,3.45,1.8,2.2,-0.25,1.96,2.0
36,E0,31/08/2025,19:00,Aston Villa,Crystal Palace,1.92,3.65,4.5,2.08,1.89,-0.5,1.92,2.06
88,F1,31/08/2025,14:00,Angers,Rennes,3.75,3.55,2.16,2.1,1.84,0.25,2.14,1.85
89,F1,31/08/2025,16:15,Le Havre,Nice,3.6,3.5,2.16,1.89,2.02,0.5,1.78,2.16
90,F1,31/08/2025,16:15,Monaco,Strasbourg,1.58,5.0,5.7,1.64,2.42,-1.0,1.93,1.98
91,F1,31/08/2025,16:15,Paris FC,Metz,1.89,3.8,4.7,2.02,1.9,-0.5,1.89,2.11
92,F1,31/08/2025,19:45,Lyon,Marseille,2.84,3.8,2.52,1.62,2.56,0.0,2.1,1.87
106,G1,31/08/2025,18:00,AEK,Asteras Tripolis,1.27,5.5,1.09,1.48,2.12,-1.5,1.65,1.92
107,G1,31/08/2025,19:00,PAOK,Atromitos,1.3,3.9,7.6,1.26,1.35,-1.5,1.37,1.54
108,G1,31/08/2025,20:00,Panathinaikos,Levadeiakos,1.32,5.2,11.0,1.72,2.14,-1.5,1.98,1.87
115,I1,31/08/2025,17:30,Genoa,Juventus,5.0,3.45,1.92,2.5,1.65,0.5,2.06,1.92
116,I1,31/08/2025,17:30,Torino,Fiorentina,3.4,3.2,2.48,2.5,1.64,0.25,1.87,2.09
117,I1,31/08/2025,19:45,Inter,Udinese,1.33,5.8,11.0,1.68,2.38,-1.5,1.96,1.95
118,I1,31/08/2025,19:45,Lazio,Verona,1.5,4.6,8.0,1.94,2.0,-1.25,2.1,1.83
125,I2,31/08/2025,18:00,Carrarese,Padova,2.28,3.2,3.45,2.3,1.63,-0.25,0.0,0.0
126,I2,31/08/2025,18:00,Sudtirol,Sampdoria,2.58,2.8,2.92,2.08,1.67,0.0,0.0,0.0
127,I2,31/08/2025,20:00,Bari,Monza,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
128,I2,31/08/2025,20:00,Modena,Avellino,1.36,1.76,3.1,1.01,1.24,-0.25,0.0,0.0
134,N1,31/08/2025,11:15,For Sittard,Nijmegen,3.25,3.85,2.24,1.23,2.18,0.25,2.01,1.95
135,N1,31/08/2025,13:30,Sparta Rotterdam,Feyenoord,4.0,4.1,1.91,1.54,2.58,0.5,2.05,1.91
136,N1,31/08/2025,13:30,Zwolle,Utrecht,3.4,3.55,2.26,1.61,2.16,0.25,1.99,1.95
137,N1,31/08/2025,15:45,NAC Breda,AZ Alkmaar,6.2,4.4,1.59,1.01,1.25,1.0,0.0,0.0
143,P1,31/08/2025,15:30,Tondela,Estoril,3.2,3.0,2.6,2.3,1.65,0.0,0.0,0.0
144,P1,31/08/2025,18:00,Alverca,Benfica,16.5,6.6,1.22,1.63,2.36,1.75,1.99,1.86
145,P1,31/08/2025,20:30,Rio Ave,Sp Braga,5.1,4.0,1.3,1.01,2.0,0.75,0.0,0.0
146,P1,31/08/2025,20:30,Santa Clara,Estrela,1.9,3.2,5.1,2.48,1.57,-0.5,0.0,0.0
149,SC0,31/08/2025,12:00,Rangers,Celtic,3.75,4.1,2.0,1.5,2.78,0.5,1.98,2.0
150,SC0,31/08/2025,14:00,Dundee,Dundee United,2.7,3.25,2.78,2.0,1.84,0.0,0.0,0.0
151,SC0,31/08/2025,15:00,Aberdeen,Falkirk,2.02,3.8,3.65,1.78,2.06,-0.5,2.03,1.92
152,SC0,31/08/2025,15:00,Hibernian,St Mirren,2.02,3.55,4.0,1.92,1.92,-0.5,2.02,1.96
174,SP1,31/08/2025,16:00,Celta,Villarreal,2.84,3.65,2.6,1.78,2.22,0.0,2.07,1.89
175,SP1,31/08/2025,18:00,Betis,Ath Bilbao,3.2,3.15,2.6,2.32,1.72,0.25,1.81,2.19
176,SP1,31/08/2025,18:30,Espanol,Osasuna,2.44,3.25,3.4,2.36,1.7,-0.25,2.07,1.89
177,SP1,31/08/2025,20:30,Vallecano,Barcelona,7.2,5.8,1.44,1.47,2.98,1.25,2.07,1.86
183,SP2,31/08/2025,16:00,Andorra,Burgos,2.42,3.2,3.35,2.3,1.54,-0.25,0.0,0.0
184,SP2,31/08/2025,16:00,Cadiz,Albacete,1.8,3.5,4.9,2.08,1.81,-0.75,0.0,0.0
