,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
5,B1,25/01/2026,12:30,Antwerp,Charleroi,2.48,3.2,3.4,2.14,1.74,-0.25,0.0,0.0
6,B1,25/01/2026,15:00,Genk,Cercle Brugge,1.93,3.5,4.4,1.78,2.12,-0.5,0.0,0.0
7,B1,25/01/2026,17:30,Anderlecht,Dender,1.51,4.3,5.9,1.01,1.24,-1.0,0.0,0.0
8,B1,25/01/2026,18:15,Mechelen,Westerlo,2.82,3.6,2.48,1.63,2.36,0.0,0.0,0.0
16,D1,25/01/2026,14:30,M'gladbach,Stuttgart,3.05,3.75,2.44,1.59,2.6,0.25,1.88,2.11
17,D1,25/01/2026,16:30,Freiburg,FC Koln,2.0,3.8,4.0,1.82,2.14,-0.5,2.0,1.97
24,D2,25/01/2026,12:30,Elversberg,Bochum,2.04,3.75,3.75,1.64,2.3,-0.5,0.0,0.0
25,D2,25/01/2026,12:30,Paderborn,Preußen Münster,1.73,4.2,5.3,1.68,2.2,-0.75,0.0,0.0
26,D2,25/01/2026,12:30,Schalke 04,Kaiserslautern,2.02,3.65,4.2,1.94,1.94,-0.5,0.0,0.0
32,E0,25/01/2026,14:00,Brentford,Nott'm Forest,1.95,3.65,4.5,2.04,1.92,-0.5,1.95,2.03
33,E0,25/01/2026,14:00,Crystal Palace,Chelsea,3.8,3.85,2.08,1.83,2.16,0.5,1.91,2.08
34,E0,25/01/2026,14:00,Newcastle,Aston Villa,2.1,3.8,3.8,1.72,2.34,-0.5,2.1,1.9
35,E0,25/01/2026,16:30,Arsenal,Man United,1.62,4.2,6.4,1.75,2.28,-1.0,1.98,1.96
47,E1,25/01/2026,12:00,Portsmouth,Southampton,3.4,3.55,2.3,2.0,1.89,0.25,0.0,0.0
89,F1,25/01/2026,14:00,Nantes,Nice,3.1,3.55,2.46,1.83,2.1,0.25,1.85,2.12
90,F1,25/01/2026,16:15,Brest,Toulouse,2.94,3.15,2.86,2.18,1.76,0.0,2.0,1.96
91,F1,25/01/2026,16:15,Metz,Lyon,5.1,4.0,1.76,1.78,2.18,0.75,1.98,1.96
92,F1,25/01/2026,16:15,Paris FC,Angers,1.88,3.55,4.9,2.14,1.82,-0.5,1.88,2.07
93,F1,25/01/2026,19:45,Lille,Strasbourg,2.14,3.6,3.65,1.84,2.08,-0.5,2.14,1.82
106,G1,25/01/2026,14:00,Aris,Levadeiakos,2.06,3.15,2.16,1.01,1.25,0.0,0.0,0.0
107,G1,25/01/2026,16:00,OFI Crete,Panetolikos,1.04,1.72,1.72,2.02,1.25,-0.5,0.0,0.0
108,G1,25/01/2026,17:30,Atromitos,Panathinaikos,4.7,2.78,1.58,1.01,1.25,0.75,0.0,0.0
