,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
2,B1,12/04/2025,15:00,Kortrijk,Beerschot VA,1.6,4.2,5.7,1.66,2.16,-1.0,1.91,1.75
3,B1,12/04/2025,17:15,St Truiden,Cercle Brugge,2.48,3.35,3.05,1.83,1.9,-0.25,2.11,1.84
4,B1,12/04/2025,19:45,St. Gilloise,Anderlecht,1.6,4.0,4.8,1.72,1.96,-1.0,1.93,1.72
10,D1,12/04/2025,14:30,Bochum,Augsburg,2.54,3.45,3.1,2.06,1.89,0.0,1.8,2.21
11,D1,12/04/2025,14:30,Hoffenheim,Mainz,2.78,3.65,2.72,1.8,2.2,0.0,2.01,1.97
12,D1,12/04/2025,14:30,Holstein Kiel,St Pauli,3.35,3.5,2.36,2.02,1.96,0.25,1.95,2.02
13,D1,12/04/2025,14:30,Leverkusen,Union Berlin,1.36,5.7,10.5,1.62,2.48,-1.5,2.0,1.94
14,D1,12/04/2025,14:30,M'gladbach,Freiburg,2.24,3.8,3.35,1.69,2.34,-0.25,1.94,2.02
15,D1,12/04/2025,17:30,Bayern Munich,Dortmund,1.46,5.7,7.0,1.42,3.2,-1.25,1.93,2.01
20,D2,12/04/2025,12:00,Hannover,Elversberg,2.36,3.7,3.1,1.7,2.28,-0.25,2.05,1.91
21,D2,12/04/2025,12:00,Hertha,Darmstadt,2.1,3.75,3.75,1.74,2.22,-0.5,2.1,1.87
22,D2,12/04/2025,12:00,Ulm,Magdeburg,3.45,3.7,2.14,1.77,2.18,0.25,2.07,1.86
23,D2,12/04/2025,19:30,Kaiserslautern,Nurnberg,2.1,3.65,3.65,1.6,2.36,-0.25,1.81,2.16
27,E0,12/04/2025,12:30,Man City,Crystal Palace,1.55,4.9,6.4,1.59,2.62,-1.0,1.88,2.08
28,E0,12/04/2025,15:00,Brighton,Leicester,1.3,6.4,12.5,1.66,2.44,-1.5,1.84,2.12
29,E0,12/04/2025,15:00,Nott'm Forest,Everton,2.16,3.4,4.0,2.3,1.73,-0.25,1.85,2.14
30,E0,12/04/2025,15:00,Southampton,Aston Villa,6.2,4.6,1.58,1.62,2.5,1.0,2.03,1.94
31,E0,12/04/2025,17:30,Arsenal,Brentford,1.64,4.4,5.8,1.81,2.18,-1.0,2.07,1.86
38,E1,12/04/2025,12:30,Leeds,Preston,1.27,6.6,15.0,1.69,2.3,-1.75,1.97,1.93
39,E1,12/04/2025,12:30,Plymouth,Sheffield United,6.0,4.3,1.63,1.92,1.99,1.0,1.85,2.09
40,E1,12/04/2025,15:00,Cardiff,Stoke,2.42,3.45,3.25,2.28,1.74,-0.25,2.07,1.89
41,E1,12/04/2025,15:00,Luton,Blackburn,1.94,3.5,4.8,2.26,1.7,-0.5,1.94,2.05
42,E1,12/04/2025,15:00,Millwall,Middlesbrough,2.94,3.4,2.68,2.16,1.81,0.0,2.07,1.89
43,E1,12/04/2025,15:00,Portsmouth,Derby,2.46,3.25,3.4,2.62,1.58,-0.25,2.08,1.89
44,E1,12/04/2025,15:00,QPR,Bristol City,3.4,3.45,2.36,2.3,1.72,0.25,1.94,2.02
45,E1,12/04/2025,15:00,Sheffield Weds,Oxford,1.71,3.9,5.8,2.08,1.86,-0.75,1.9,2.07
46,E1,12/04/2025,15:00,Sunderland,Swansea,1.82,3.75,5.4,2.16,1.8,-0.75,2.06,1.91
47,E1,12/04/2025,15:00,West Brom,Watford,1.79,3.75,5.5,2.12,1.78,-0.75,2.02,1.95
49,E2,12/04/2025,12:30,Wigan,Wrexham,4.4,3.25,2.08,2.64,1.53,0.5,1.89,2.08
50,E2,12/04/2025,12:30,Wycombe,Stevenage,1.59,3.85,7.6,2.44,1.6,-1.0,2.07,1.86
51,E2,12/04/2025,15:00,Barnsley,Bolton,3.55,3.85,2.16,1.77,2.18,0.5,1.84,2.16
52,E2,12/04/2025,15:00,Bristol Rvs,Exeter,2.64,3.15,3.0,2.12,1.77,0.0,1.83,2.12
53,E2,12/04/2025,15:00,Burton,Huddersfield,3.25,3.45,2.38,1.98,1.88,0.25,1.9,2.04
54,E2,12/04/2025,15:00,Cambridge,Charlton,4.6,3.6,1.8,2.02,1.85,0.75,1.83,2.04
55,E2,12/04/2025,15:00,Crawley Town,Leyton Orient,3.15,3.6,2.3,1.8,2.12,0.25,1.94,1.98
56,E2,12/04/2025,15:00,Lincoln,Shrewsbury,1.52,3.9,7.0,2.2,1.66,-1.0,1.89,1.95
57,E2,12/04/2025,15:00,Northampton,Reading,2.5,3.55,2.96,1.86,1.97,-0.25,2.15,1.84
58,E2,12/04/2025,15:00,Stockport,Rotherham,1.65,3.7,5.1,2.02,1.81,-0.75,1.84,2.01
61,E3,12/04/2025,12:30,Doncaster,AFC Wimbledon,2.02,3.4,4.3,2.24,1.7,-0.5,2.02,1.96
62,E3,12/04/2025,12:30,Swindon,Bradford,3.1,3.35,2.26,2.16,1.72,0.25,1.86,1.95
63,E3,12/04/2025,15:00,Accrington,Tranmere,3.0,3.0,2.8,2.66,1.5,0.0,2.03,1.9
64,E3,12/04/2025,15:00,Barrow,Walsall,2.9,3.4,2.48,2.26,1.65,0.0,2.12,1.8
65,E3,12/04/2025,15:00,Chesterfield,Fleetwood Town,2.12,3.5,3.8,1.94,1.9,-0.25,1.82,2.14
66,E3,12/04/2025,15:00,Gillingham,Milton Keynes Dons,2.1,3.25,3.45,2.16,1.71,-0.25,1.79,2.04
67,E3,12/04/2025,15:00,Harrogate,Grimsby,4.2,3.35,2.08,2.26,1.65,0.5,1.89,2.08
68,E3,12/04/2025,15:00,Morecambe,Carlisle,2.34,3.45,3.0,1.82,1.86,-0.25,2.0,1.83
69,E3,12/04/2025,15:00,Newport County,Colchester,5.0,3.8,1.81,2.12,1.77,0.75,1.9,2.05
70,E3,12/04/2025,15:00,Port Vale,Bromley,1.73,3.95,5.4,2.06,1.78,-0.75,1.94,1.99
71,EC,12/04/2025,12:30,Barnet,Wealdstone,1.17,1.01,9.2,1.5,2.5,-1.75,1.84,1.7
72,EC,12/04/2025,15:00,Boston Utd,Altrincham,2.76,3.5,2.44,1.75,2.12,0.0,2.06,1.82
73,EC,12/04/2025,15:00,Dag and Red,Hartlepool,3.4,3.2,2.08,1.97,1.82,0.25,2.03,1.8
74,EC,12/04/2025,15:00,Ebbsfleet,Sutton,4.6,3.1,1.38,1.57,2.26,0.75,1.91,1.55
75,EC,12/04/2025,15:00,Halifax,Maidenhead,1.89,3.2,4.4,2.2,1.66,-0.5,1.89,1.92
76,EC,12/04/2025,15:00,Rochdale,Eastleigh,1.71,3.8,4.3,1.92,1.9,-0.75,1.92,1.9
77,EC,12/04/2025,15:00,Southend,Solihull,1.59,1.01,4.9,1.85,1.96,-0.75,1.75,1.84
78,EC,12/04/2025,15:00,Tamworth,Braintree Town,1.98,1.13,1.42,1.96,1.85,-0.5,1.98,1.79
79,EC,12/04/2025,15:00,Woking,Fylde,1.9,3.35,4.0,1.81,1.48,-0.5,1.9,1.94
80,EC,12/04/2025,15:00,Yeovil,Oldham,3.6,3.35,2.1,2.22,1.65,0.25,2.05,1.8
81,EC,12/04/2025,15:00,York,Aldershot,1.58,3.35,4.6,1.8,2.04,-1.0,1.89,1.7
82,EC,12/04/2025,17:30,Forest Green,Gateshead,1.88,3.75,3.75,1.72,2.08,-0.5,1.88,1.98
84,F1,12/04/2025,16:00,Monaco,Marseille,2.08,4.1,3.35,1.56,2.64,-0.5,2.08,1.87
85,F1,12/04/2025,18:00,Toulouse,Lille,3.1,3.3,2.62,2.22,1.75,0.0,2.16,1.82
