,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
6,B1,27/04/2025,12:30,Gent,Anderlecht,2.98,3.35,2.48,1.8,1.86,0.0,2.11,1.77
7,B1,27/04/2025,15:00,Genk,Antwerp,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
8,B1,27/04/2025,17:30,St. Gilloise,Club Brugge,2.46,3.3,2.86,2.0,1.83,0.0,0.0,0.0
16,D1,27/04/2025,14:30,Bochum,Union Berlin,2.44,3.55,3.2,1.87,2.06,-0.25,2.09,1.89
17,D1,27/04/2025,16:30,Werder Bremen,St Pauli,1.96,3.9,4.1,1.89,2.06,-0.5,1.96,2.02
24,D2,27/04/2025,12:30,Hamburg,Karlsruhe,1.55,5.1,5.7,1.43,3.05,-1.25,1.95,1.83
25,D2,27/04/2025,12:30,Hannover,FC Koln,3.3,3.7,2.18,1.72,2.24,0.25,2.0,1.88
26,D2,27/04/2025,12:30,Kaiserslautern,Schalke 04,2.14,3.85,3.45,1.63,2.4,-0.25,1.87,2.07
32,E0,27/04/2025,14:00,Bournemouth,Man United,1.72,4.3,5.0,1.74,2.3,-0.75,1.92,2.06
33,E0,27/04/2025,16:30,Liverpool,Tottenham,1.27,7.2,11.5,1.36,3.65,-1.75,1.87,2.08
56,E2,27/04/2025,14:00,Stevenage,Rotherham,2.18,3.2,3.45,2.16,1.71,-0.25,1.83,1.97
57,E2,27/04/2025,15:00,Birmingham,Mansfield,1.52,4.4,6.4,1.75,2.12,-1.0,0.0,0.0
86,F1,27/04/2025,14:00,Angers,Lille,6.6,4.2,1.61,2.0,1.92,1.0,1.86,2.04
87,F1,27/04/2025,16:15,Lens,Auxerre,1.61,4.4,5.9,1.72,2.3,-1.0,1.89,1.87
88,F1,27/04/2025,16:15,Montpellier,Reims,4.6,3.85,1.83,1.79,2.08,0.75,1.84,2.06
89,F1,27/04/2025,16:15,Nantes,Toulouse,3.0,3.35,2.62,2.12,1.86,0.0,2.11,1.86
90,F1,27/04/2025,19:45,Marseille,Brest,1.54,4.8,6.4,1.47,2.54,-1.0,1.75,2.11
102,G1,27/04/2025,18:00,AEK,Olympiakos,2.3,2.96,1.88,2.24,1.47,-0.25,0.0,0.0
103,G1,27/04/2025,18:00,PAOK,Panathinaikos,1.96,3.3,3.6,1.82,1.89,-0.5,0.0,0.0
107,I1,27/04/2025,11:30,Como,Genoa,1.89,3.55,5.0,2.28,1.72,-0.5,1.89,2.08
108,I1,27/04/2025,11:30,Venezia,Milan,5.0,4.1,1.78,1.8,2.22,0.75,1.98,1.98
109,I1,27/04/2025,14:00,Fiorentina,Empoli,1.91,3.5,5.1,2.28,1.73,-0.5,1.91,2.08
110,I1,27/04/2025,14:00,Inter,Roma,1.82,3.85,5.1,2.08,1.87,-0.75,2.06,1.91
111,I1,27/04/2025,17:00,Juventus,Monza,1.21,7.8,19.0,1.62,2.52,-2.0,2.02,1.88
112,I1,27/04/2025,19:45,Atalanta,Lecce,1.27,6.8,14.5,1.63,2.5,-1.75,1.96,1.93
113,I1,27/04/2025,19:45,Napoli,Torino,1.44,4.7,10.0,2.12,1.84,-1.25,2.05,1.85
125,I2,27/04/2025,14:00,Catanzaro,Palermo,2.68,3.3,2.66,1.89,1.94,0.0,1.94,1.91
126,I2,27/04/2025,14:00,Sudtirol,Juve Stabia,2.42,1.95,2.98,2.48,1.45,0.0,1.66,1.94
129,N1,27/04/2025,11:15,For Sittard,Willem II,1.91,3.55,4.9,2.1,1.81,-0.75,2.16,1.82
130,N1,27/04/2025,13:30,Ajax,Sparta Rotterdam,1.48,5.3,7.2,1.58,2.52,-1.25,2.01,1.87
131,N1,27/04/2025,13:30,Heerenveen,Nijmegen,2.02,3.8,3.8,1.74,2.16,-0.5,2.02,1.93
132,N1,27/04/2025,15:45,Almere City,Go Ahead Eagles,2.74,3.85,2.58,1.63,2.4,0.0,0.0,0.0
137,P1,27/04/2025,15:30,Moreirense,Nacional,2.24,2.9,3.75,2.1,1.57,-0.25,0.0,0.0
138,P1,27/04/2025,18:00,Benfica,AVS,1.09,13.5,34.0,1.25,3.25,-2.75,0.0,0.0
139,P1,27/04/2025,18:00,Guimaraes,Rio Ave,1.56,4.4,6.0,1.86,2.0,-1.0,0.0,0.0
140,P1,27/04/2025,20:30,Boavista,Sp Lisbon,14.5,7.0,1.22,1.57,2.5,1.75,0.0,0.0
163,SP1,27/04/2025,15:15,Villarreal,Espanol,1.46,5.3,7.2,1.74,2.22,-1.25,2.0,1.93
170,SP2,27/04/2025,15:15,Santander,La Coruna,1.34,3.45,1.98,1.67,2.08,-0.5,0.0,0.0
171,SP2,27/04/2025,17:30,Malaga,Castellon,2.86,3.4,2.58,2.0,1.88,0.0,0.0,0.0
172,SP2,27/04/2025,17:30,Tenerife,Eibar,1.05,1.62,1.62,2.66,1.39,-0.25,0.0,0.0
