,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
6,B1,09/11/2025,12:30,Anderlecht,Club Brugge,2.84,3.65,2.38,1.67,2.2,0.25,1.84,2.06
7,B1,09/11/2025,15:00,St Truiden,Standard,2.0,3.6,4.0,1.78,2.08,-0.5,0.0,0.0
8,B1,09/11/2025,17:30,Gent,Genk,3.4,3.55,2.26,1.67,2.28,0.25,0.0,0.0
9,B1,09/11/2025,18:15,Mechelen,St. Gilloise,5.5,4.4,1.64,1.01,2.2,1.0,0.0,0.0
16,D1,09/11/2025,14:30,Freiburg,St Pauli,1.88,3.7,4.8,2.16,1.83,-0.5,1.88,2.11
17,D1,09/11/2025,16:30,Stuttgart,Augsburg,1.57,4.7,6.4,1.59,2.58,-1.0,1.88,2.08
18,D1,09/11/2025,18:30,Ein Frankfurt,Mainz,1.89,4.1,4.2,1.61,2.56,-0.5,1.89,2.09
25,D2,09/11/2025,12:30,Braunschweig,Bochum,3.05,3.9,2.28,1.67,2.26,0.25,1.91,1.99
26,D2,09/11/2025,12:30,Holstein Kiel,Fortuna Dusseldorf,1.96,3.8,3.8,1.67,2.22,-0.5,1.96,1.94
27,D2,09/11/2025,12:30,Magdeburg,Paderborn,3.6,3.8,2.04,1.57,2.46,0.5,1.87,2.04
33,E0,09/11/2025,14:00,Aston Villa,Bournemouth,2.28,3.6,3.45,1.91,2.06,-0.25,1.96,2.0
34,E0,09/11/2025,14:00,Brentford,Newcastle,2.96,3.55,2.58,1.93,2.04,0.0,2.13,1.86
35,E0,09/11/2025,14:00,Crystal Palace,Brighton,2.38,3.6,3.25,1.78,2.24,-0.25,2.05,1.93
36,E0,09/11/2025,14:00,Nott'm Forest,Leeds,2.32,3.45,3.45,2.16,1.84,-0.25,2.0,1.97
37,E0,09/11/2025,16:30,Man City,Liverpool,1.94,4.1,4.0,1.51,2.94,-0.5,1.94,2.05
89,F1,09/11/2025,14:00,Lorient,Toulouse,3.15,3.3,2.54,2.16,1.78,0.25,1.81,2.17
90,F1,09/11/2025,16:15,Angers,Auxerre,2.64,3.35,3.0,2.36,1.68,0.0,1.85,2.13
91,F1,09/11/2025,16:15,Metz,Nice,3.2,3.7,2.2,1.78,2.18,0.5,1.78,2.2
92,F1,09/11/2025,16:15,Strasbourg,Lille,2.78,3.65,2.64,1.78,2.2,0.0,2.03,1.92
93,F1,09/11/2025,19:45,Lyon,Paris SG,4.4,4.0,1.87,1.67,2.36,0.75,1.86,2.11
104,G1,09/11/2025,13:00,Aris,Asteras Tripolis,1.69,3.65,5.2,1.96,1.87,-0.75,1.84,1.89
105,G1,09/11/2025,13:00,Kifisia,Olympiakos,11.0,5.3,1.29,1.65,2.08,1.5,1.9,1.79
106,G1,09/11/2025,15:00,Levadeiakos,Panserraikos,1.38,4.6,5.5,1.67,2.08,-1.25,0.0,0.0
107,G1,09/11/2025,15:30,OFI Crete,AEK,5.2,4.5,1.25,1.01,2.14,1.0,0.0,0.0
108,G1,09/11/2025,17:00,Atromitos,Volos NFC,2.3,3.25,2.96,1.01,1.25,-0.25,0.0,0.0
109,G1,09/11/2025,19:00,Panathinaikos,PAOK,2.42,3.25,3.0,2.02,1.8,-0.25,2.08,1.78
115,I1,09/11/2025,11:30,Atalanta,Sassuolo,1.46,5.0,8.0,1.77,2.24,-1.25,2.03,1.94
116,I1,09/11/2025,14:00,Bologna,Napoli,3.2,3.1,2.7,2.58,1.61,0.0,2.17,1.82
117,I1,09/11/2025,14:00,Genoa,Fiorentina,2.88,3.05,3.0,2.6,1.59,0.0,1.95,2.03
118,I1,09/11/2025,17:00,Roma,Udinese,1.58,4.2,7.2,2.08,1.89,-1.0,2.01,1.93
119,I1,09/11/2025,19:45,Inter,Lazio,1.38,5.9,8.8,1.74,2.32,-1.5,2.12,1.85
128,I2,09/11/2025,14:00,Cesena,Avellino,1.04,1.01,1.04,1.01,1.24,-0.5,0.0,0.0
129,I2,09/11/2025,16:15,Pescara,Monza,5.6,3.5,1.73,2.18,1.72,0.75,0.0,0.0
135,N1,09/11/2025,11:15,Utrecht,Ajax,2.8,3.9,2.54,1.63,2.4,0.0,2.09,1.89
136,N1,09/11/2025,13:30,Nijmegen,Groningen,2.02,3.55,3.75,1.74,2.16,-0.5,2.02,1.87
137,N1,09/11/2025,15:45,AZ Alkmaar,PSV Eindhoven,3.05,4.2,2.18,1.42,3.0,0.25,0.0,0.0
138,N1,09/11/2025,19:00,Go Ahead Eagles,Feyenoord,5.8,5.0,1.54,1.48,2.74,1.0,0.0,0.0
143,P1,09/11/2025,15:30,AVS,Gil Vicente,5.6,3.5,1.74,2.2,1.7,0.75,0.0,0.0
144,P1,09/11/2025,15:30,Estrela,Nacional,2.92,3.25,2.68,2.0,1.68,0.0,0.0,0.0
145,P1,09/11/2025,18:00,Famalicao,Porto,5.9,4.3,1.59,1.78,1.92,1.0,0.0,0.0
146,P1,09/11/2025,20:30,Benfica,Casa Pia,1.16,9.2,25.0,1.56,2.54,-2.0,0.0,0.0
147,P1,09/11/2025,20:30,Sp Braga,Moreirense,1.38,5.1,9.2,1.78,2.08,-1.25,0.0,0.0
150,SC0,09/11/2025,15:00,Aberdeen,Motherwell,2.32,3.7,3.0,1.65,2.1,-0.25,0.0,0.0
151,SC0,09/11/2025,15:00,Dundee,Rangers,7.4,4.7,1.47,1.69,2.26,1.25,0.0,0.0
152,SC0,09/11/2025,15:00,Hearts,Dundee United,1.43,4.9,8.0,1.65,2.3,-1.25,0.0,0.0
153,SC0,09/11/2025,16:00,Celtic,Kilmarnock,1.18,8.4,16.5,1.36,3.35,-2.25,0.0,0.0
174,SP1,09/11/2025,13:00,Ath Bilbao,Oviedo,1.52,4.2,8.8,2.32,1.74,-1.0,1.9,2.04
175,SP1,09/11/2025,15:15,Vallecano,Real Madrid,7.0,5.0,1.51,1.65,2.46,1.25,1.84,2.13
176,SP1,09/11/2025,17:30,Mallorca,Getafe,2.64,2.9,3.5,3.15,1.44,-0.25,2.18,1.81
177,SP1,09/11/2025,17:30,Valencia,Betis,3.4,3.55,2.32,1.94,2.0,0.25,1.98,1.99
178,SP1,09/11/2025,20:00,Celta,Barcelona,4.8,4.5,1.73,1.46,3.0,1.0,1.78,2.17
185,SP2,09/11/2025,13:00,Las Palmas,Santander,2.0,3.45,4.2,1.92,1.92,-0.5,2.0,1.9
186,SP2,09/11/2025,15:15,Ceuta,Almeria,2.42,3.1,2.3,1.01,1.9,0.25,0.0,0.0
187,SP2,09/11/2025,17:30,Granada,Zaragoza,2.0,3.35,4.2,2.06,1.66,-0.5,0.0,0.0
188,SP2,09/11/2025,20:00,Cadiz,Valladolid,2.92,3.05,2.68,2.26,1.65,0.0,0.0,0.0
195,T1,09/11/2025,11:30,Karagumruk,Konyaspor,3.35,3.45,2.36,1.9,1.95,0.25,1.93,2.03
196,T1,09/11/2025,14:00,Kocaelispor,Galatasaray,7.0,5.1,1.48,1.54,2.48,1.25,0.0,0.0
197,T1,09/11/2025,17:00,Fenerbahce,Kayserispor,1.18,9.0,18.0,1.37,3.2,-2.0,0.0,0.0
198,T1,09/11/2025,17:00,Samsunspor,Eyupspor,1.78,3.75,5.1,1.86,1.98,-0.75,0.0,0.0
