,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
3,B1,22/11/2025,15:00,St. Gilloise,Cercle Brugge,1.43,5.0,8.2,1.57,2.52,-1.25,1.91,1.97
4,B1,22/11/2025,17:15,Westerlo,Gent,2.4,3.8,2.84,1.59,2.44,-0.25,2.09,1.8
5,B1,22/11/2025,19:45,Club Brugge,Charleroi,1.49,4.6,6.6,1.21,1.25,-1.25,1.98,1.7
11,D1,22/11/2025,14:30,Augsburg,Hamburg,2.4,3.7,3.15,1.75,2.24,-0.25,2.07,1.91
12,D1,22/11/2025,14:30,Bayern Munich,Freiburg,1.2,8.4,17.5,1.38,3.4,-2.0,1.85,2.13
13,D1,22/11/2025,14:30,Dortmund,Stuttgart,1.81,4.4,4.5,1.58,2.62,-0.75,2.02,1.96
14,D1,22/11/2025,14:30,Heidenheim,M'gladbach,3.35,3.7,2.26,1.73,2.3,0.25,2.02,1.97
15,D1,22/11/2025,14:30,Wolfsburg,Leverkusen,3.65,3.9,2.08,1.64,2.46,0.5,1.89,2.08
16,D1,22/11/2025,17:30,FC Koln,Ein Frankfurt,3.15,4.0,2.28,1.55,2.7,0.25,1.97,1.99
21,D2,22/11/2025,12:00,Fortuna Dusseldorf,Magdeburg,2.34,3.75,3.1,1.54,2.6,-0.25,2.04,1.9
22,D2,22/11/2025,12:00,Paderborn,Hannover,2.2,3.7,3.3,1.66,2.34,-0.25,1.9,2.02
23,D2,22/11/2025,12:00,Preußen Münster,Schalke 04,3.55,3.4,2.26,2.1,1.82,0.25,2.01,1.93
24,D2,22/11/2025,19:30,Darmstadt,Greuther Furth,1.58,4.7,5.5,1.16,1.59,-1.0,1.86,1.86
28,E0,22/11/2025,12:30,Burnley,Chelsea,7.6,4.8,1.5,1.81,2.2,1.0,2.16,1.83
29,E0,22/11/2025,15:00,Bournemouth,West Ham,1.67,4.4,5.7,1.72,2.32,-0.75,1.84,2.17
30,E0,22/11/2025,15:00,Brighton,Brentford,2.0,3.8,4.1,1.75,2.28,-0.5,2.0,1.98
31,E0,22/11/2025,15:00,Fulham,Sunderland,2.2,3.35,3.95,2.38,1.68,-0.25,1.87,2.12
32,E0,22/11/2025,15:00,Liverpool,Nott'm Forest,1.46,5.1,8.0,1.61,2.56,-1.25,2.02,1.94
33,E0,22/11/2025,15:00,Wolves,Crystal Palace,4.2,3.65,2.0,2.12,1.86,0.5,1.98,2.01
34,E0,22/11/2025,17:30,Newcastle,Man City,3.85,3.85,2.06,1.78,2.26,0.5,1.92,2.06
39,E1,22/11/2025,12:30,Bristol City,Swansea,2.22,3.45,3.8,2.3,1.74,-0.25,1.89,2.09
40,E1,22/11/2025,12:30,Charlton,Southampton,2.84,3.4,2.78,2.22,1.77,0.0,2.01,1.96
41,E1,22/11/2025,12:30,Coventry,West Brom,1.85,3.8,5.0,1.96,1.97,-0.75,2.08,1.88
42,E1,22/11/2025,15:00,Birmingham,Norwich,1.72,4.1,5.4,1.95,1.99,-0.75,1.92,2.05
43,E1,22/11/2025,15:00,Derby,Watford,2.64,3.25,3.05,2.36,1.69,0.0,1.84,2.15
44,E1,22/11/2025,15:00,Ipswich,Wrexham,1.62,4.3,6.4,1.91,2.04,-1.0,2.04,1.91
45,E1,22/11/2025,15:00,Leicester,Stoke,2.1,3.5,4.0,1.94,2.02,-0.5,2.1,1.87
46,E1,22/11/2025,15:00,Oxford,Middlesbrough,3.85,3.55,2.16,2.1,1.86,0.5,1.84,2.16
47,E1,22/11/2025,15:00,Portsmouth,Millwall,2.8,3.25,2.94,2.4,1.67,0.0,1.93,2.04
48,E1,22/11/2025,15:00,QPR,Hull,2.18,3.55,3.75,1.99,1.98,-0.25,1.87,2.11
50,E2,22/11/2025,12:30,Port Vale,Plymouth,2.04,3.65,3.85,2.08,1.84,-0.5,2.05,1.92
51,E2,22/11/2025,15:00,AFC Wimbledon,Wigan,2.96,3.15,2.8,2.52,1.55,0.0,2.03,1.91
52,E2,22/11/2025,15:00,Barnsley,Luton,3.15,3.55,2.36,1.75,2.1,0.25,1.91,2.03
53,E2,22/11/2025,15:00,Bolton,Bradford,1.86,4.0,4.2,1.67,2.24,-0.75,2.07,1.83
54,E2,22/11/2025,15:00,Leyton Orient,Blackpool,1.86,3.9,4.3,1.83,2.0,-0.75,2.1,1.82
55,E2,22/11/2025,15:00,Mansfield,Huddersfield,2.48,3.4,3.0,1.89,1.95,0.0,1.77,2.23
56,E2,22/11/2025,15:00,Northampton,Cardiff,3.55,3.65,2.18,2.02,1.82,0.25,2.08,1.88
