,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
5,B1,18/01/2026,12:30,Gent,Anderlecht,3.25,3.35,2.34,1.87,1.96,0.25,0.0,0.0
6,B1,18/01/2026,15:00,Dender,Antwerp,2.98,3.15,2.54,2.04,1.79,0.25,0.0,0.0
7,B1,18/01/2026,17:30,Charleroi,Standard,1.87,3.4,5.5,2.32,1.64,-0.5,0.0,0.0
8,B1,18/01/2026,18:15,St Truiden,Oud-Heverlee Leuven,1.8,3.6,5.2,1.83,2.04,-0.75,0.0,0.0
16,D1,18/01/2026,14:30,Stuttgart,Union Berlin,1.69,4.0,5.6,1.86,2.1,-0.75,1.87,2.1
17,D1,18/01/2026,16:30,Augsburg,Freiburg,3.1,3.35,2.54,2.0,1.94,0.0,2.19,1.8
24,D2,18/01/2026,12:30,Bochum,Darmstadt,2.34,3.65,2.9,1.68,1.25,0.0,0.0,0.0
25,D2,18/01/2026,12:30,Holstein Kiel,Paderborn,2.8,3.6,2.48,1.72,2.2,0.0,0.0,0.0
26,D2,18/01/2026,12:30,Kaiserslautern,Hannover,3.25,3.65,2.22,1.65,2.26,0.25,0.0,0.0
34,E0,18/01/2026,14:00,Wolves,Newcastle,4.8,4.2,1.77,1.72,2.34,0.75,1.99,1.99
35,E0,18/01/2026,16:30,Aston Villa,Everton,1.72,4.0,5.7,2.0,1.98,-0.75,1.92,2.04
90,F1,18/01/2026,14:00,Strasbourg,Metz,1.56,4.8,6.2,1.67,2.4,-1.0,1.9,2.04
91,F1,18/01/2026,16:15,Nantes,Paris FC,3.15,3.35,2.54,2.06,1.86,0.25,1.82,2.16
92,F1,18/01/2026,16:15,Rennes,Le Havre,1.69,4.2,5.3,1.81,2.12,-0.75,1.89,2.05
93,F1,18/01/2026,19:45,Lyon,Brest,1.67,4.3,5.5,1.83,2.14,-0.75,1.85,2.1
104,G1,18/01/2026,15:00,Larisa,Aris,3.8,3.05,2.2,2.42,1.25,0.25,0.0,0.0
105,G1,18/01/2026,17:00,PAOK,OFI Crete,1.16,9.0,18.0,1.42,2.94,-2.25,0.0,0.0
106,G1,18/01/2026,19:00,AEK,Panathinaikos,2.06,3.2,3.7,2.1,1.75,-0.5,0.0,0.0
113,I1,18/01/2026,11:30,Parma,Genoa,2.96,2.88,3.05,2.68,1.57,0.0,1.96,2.01
114,I1,18/01/2026,14:00,Bologna,Fiorentina,2.3,3.4,3.6,2.06,1.9,-0.25,1.96,2.01
115,I1,18/01/2026,17:00,Torino,Roma,4.1,3.3,2.16,2.34,1.71,0.25,2.15,1.83
116,I1,18/01/2026,19:45,Milan,Lecce,1.31,5.6,14.5,1.96,1.98,-1.5,1.99,1.95
127,I2,18/01/2026,14:00,Pescara,Modena,5.3,3.8,1.69,1.89,1.98,0.75,0.0,0.0
128,I2,18/01/2026,16:15,Palermo,Spezia,1.74,3.65,5.1,1.89,1.76,-0.75,0.0,0.0
134,N1,18/01/2026,11:15,Heerenveen,Groningen,2.24,3.55,3.3,1.74,2.2,-0.25,0.0,0.0
135,N1,18/01/2026,13:30,Heracles,Twente,5.2,4.2,1.58,1.01,2.38,1.0,0.0,0.0
136,N1,18/01/2026,13:30,Volendam,Utrecht,4.4,3.75,1.86,1.78,2.1,0.5,0.0,0.0
137,N1,18/01/2026,15:45,Feyenoord,Sparta Rotterdam,1.45,5.0,7.8,1.48,2.82,-1.5,0.0,0.0
143,P1,18/01/2026,15:30,Santa Clara,Famalicao,3.15,3.0,2.76,2.58,1.56,0.0,0.0,0.0
144,P1,18/01/2026,18:00,Tondela,Sp Braga,6.6,4.2,1.6,2.08,1.25,0.75,0.0,0.0
145,P1,18/01/2026,20:30,Guimaraes,Porto,8.2,4.5,1.47,2.04,1.79,1.0,0.0,0.0
154,SP1,18/01/2026,13:00,Getafe,Valencia,2.62,2.84,3.65,3.4,1.39,-0.25,2.16,1.83
155,SP1,18/01/2026,15:15,Ath Madrid,Alaves,1.34,5.7,11.5,1.91,2.04,-1.5,2.05,1.89
156,SP1,18/01/2026,17:30,Celta,Vallecano,2.12,3.25,4.1,2.34,1.71,-0.5,2.12,1.86
157,SP1,18/01/2026,20:00,Sociedad,Barcelona,5.7,4.9,1.59,1.44,3.15,1.0,2.03,1.89
164,SP2,18/01/2026,13:00,Mirandes,Andorra,2.58,3.25,2.8,2.02,1.83,0.0,0.0,0.0
165,SP2,18/01/2026,15:15,Santander,Las Palmas,2.32,3.3,3.3,1.98,1.87,-0.25,0.0,0.0
166,SP2,18/01/2026,17:30,Albacete,Cadiz,2.26,3.4,3.2,1.98,1.86,-0.25,0.0,0.0
167,SP2,18/01/2026,17:30,Burgos,Huesca,2.14,2.84,4.3,1.01,1.35,-0.25,0.0,0.0
168,SP2,18/01/2026,20:00,Cordoba,Malaga,1.9,3.65,4.2,1.87,1.99,-0.5,0.0,0.0
172,T1,18/01/2026,11:30,Kasimpasa,Antalyaspor,2.22,3.2,3.7,2.16,1.75,-0.25,0.0,0.0
173,T1,18/01/2026,14:00,Genclerbirligi,Samsunspor,3.1,3.2,2.52,1.92,1.77,0.25,0.0,0.0
174,T1,18/01/2026,14:00,Kocaelispor,Trabzonspor,2.66,3.2,2.92,2.14,1.76,0.0,0.0,0.0
175,T1,18/01/2026,17:00,Alanyaspor,Fenerbahce,5.5,4.7,1.26,1.01,1.96,1.0,0.0,0.0
