,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
2,B1,21/11/2025,19:45,Standard,Waregem,2.42,3.45,3.2,1.9,2.06,-0.25,2.07,1.88
10,D1,21/11/2025,19:30,Mainz,Hoffenheim,2.64,3.75,2.78,1.7,2.4,0.0,1.94,2.05
19,D2,21/11/2025,17:30,Bochum,Dresden,2.0,3.9,4.0,1.72,2.32,-0.5,2.0,1.97
20,D2,21/11/2025,17:30,Hertha,Braunschweig,1.66,4.3,5.7,1.8,2.2,-1.0,2.12,1.84
38,E1,21/11/2025,20:00,Preston,Blackburn,2.6,3.25,3.2,2.38,1.7,-0.25,2.2,1.82
84,F1,21/11/2025,19:45,Nice,Marseille,4.0,3.85,2.0,1.8,2.2,0.5,1.98,2.0
93,F2,21/11/2025,19:00,Annecy,Bastia,2.38,2.96,3.85,3.15,1.43,-0.25,1.98,1.94
94,F2,21/11/2025,19:00,Boulogne,Grenoble,2.8,3.1,2.94,2.56,1.63,0.0,1.92,2.0
95,F2,21/11/2025,19:00,Laval,Troyes,3.7,3.1,2.36,2.44,1.63,0.25,1.98,1.99
96,F2,21/11/2025,19:00,Pau FC,Le Mans,2.7,3.2,2.96,2.22,1.76,0.0,1.88,2.05
97,F2,21/11/2025,19:00,Rodez,Dunkerque,2.78,3.25,2.84,2.18,1.79,0.0,1.96,2.0
119,I2,21/11/2025,19:30,Catanzaro,Pescara,1.76,3.6,5.8,2.24,1.77,-0.75,1.99,1.95
144,SC1,21/11/2025,19:45,Queens Park,Ross County,4.2,3.75,1.91,1.91,2.06,0.5,2.01,1.91
159,SP1,21/11/2025,20:00,Valencia,Levante,2.1,3.65,3.9,1.93,2.06,-0.5,2.11,1.89
169,SP2,21/11/2025,19:30,Las Palmas,Albacete,1.82,3.65,5.4,2.22,1.78,-0.75,2.07,1.89
