,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
1,E1,04/03/2025,19:45,Cardiff,Burnley,4.8,3.45,1.98,2.66,1.58,0.5,2.0,1.98
2,E1,04/03/2025,19:45,Hull,Plymouth,1.7,3.95,6.0,2.1,1.88,-0.75,1.89,2.08
3,E1,04/03/2025,19:45,Millwall,Bristol City,2.92,3.1,2.94,3.0,1.49,0.0,1.98,1.99
4,E1,04/03/2025,19:45,Preston,Swansea,2.48,3.3,3.35,2.42,1.68,-0.25,2.1,1.89
5,E2,04/03/2025,19:45,Blackpool,Peterboro,2.14,3.75,3.55,1.67,2.4,-0.25,1.85,2.1
6,E2,04/03/2025,19:45,Bolton,Birmingham,4.1,3.5,2.1,2.14,1.83,0.5,1.88,2.1
7,E2,04/03/2025,19:45,Cambridge,Stevenage,3.3,3.2,2.52,2.68,1.57,0.25,1.83,2.14
8,E2,04/03/2025,19:45,Charlton,Barnsley,1.84,3.75,5.0,2.0,1.96,-0.75,2.08,1.87
9,E2,04/03/2025,19:45,Huddersfield,Wrexham,2.76,3.25,2.94,2.36,1.72,0.0,1.91,2.06
10,E2,04/03/2025,19:45,Lincoln,Crawley Town,1.84,3.65,5.3,2.14,1.83,-0.75,2.09,1.88
11,E2,04/03/2025,19:45,Mansfield,Wigan,2.3,3.3,3.6,2.52,1.62,-0.25,1.96,1.99
12,E2,04/03/2025,19:45,Northampton,Stockport,4.5,3.25,2.08,2.5,1.63,0.5,1.89,2.08
13,E2,04/03/2025,19:45,Rotherham,Leyton Orient,2.38,3.45,3.35,2.06,1.9,-0.25,2.04,1.94
14,E2,04/03/2025,19:45,Shrewsbury,Bristol Rvs,2.12,3.4,4.1,2.2,1.79,-0.5,2.1,1.87
15,E2,04/03/2025,20:00,Reading,Exeter,1.78,3.95,5.0,1.94,2.0,-0.75,2.0,1.93
16,E2,04/03/2025,20:00,Wycombe,Burton,1.57,4.2,7.2,2.16,1.84,-1.0,2.0,1.91
17,E3,04/03/2025,19:45,Accrington,Milton Keynes Dons,2.58,3.4,3.0,2.16,1.79,0.0,1.83,2.15
18,E3,04/03/2025,19:45,Bradford,Cheltenham,1.68,4.0,6.0,2.12,1.83,-1.0,2.21,1.74
19,E3,04/03/2025,19:45,Bromley,Doncaster,3.55,3.6,2.2,2.06,1.9,0.25,2.07,1.89
20,E3,04/03/2025,19:45,Carlisle,Walsall,3.6,3.45,2.28,2.26,1.74,0.25,2.03,1.94
21,E3,04/03/2025,19:45,Colchester,Chesterfield,2.06,3.4,4.3,2.28,1.72,-0.5,2.06,1.92
22,E3,04/03/2025,19:45,Crewe,Fleetwood Town,2.4,3.3,3.35,2.46,1.64,-0.25,2.05,1.92
23,E3,04/03/2025,19:45,Grimsby,Tranmere,1.82,3.85,5.0,2.06,1.9,-0.5,1.82,2.19
24,E3,04/03/2025,19:45,Morecambe,AFC Wimbledon,3.5,3.4,2.26,2.34,1.71,0.25,2.01,1.93
25,E3,04/03/2025,19:45,Newport County,Gillingham,4.0,3.45,2.12,2.34,1.71,0.5,1.87,2.12
26,E3,04/03/2025,19:45,Notts County,Barrow,1.7,3.95,5.8,2.08,1.89,-0.75,1.9,2.04
27,E3,04/03/2025,19:45,Port Vale,Harrogate,1.89,3.45,5.1,2.58,1.6,-0.5,1.89,2.08
28,E3,04/03/2025,19:45,Swindon,Salford,2.04,3.5,4.2,2.28,1.75,-0.5,2.05,1.92
29,EC,04/03/2025,19:45,Aldershot,Dag and Red,1.91,3.8,4.3,1.86,2.04,-0.5,1.91,2.07
30,EC,04/03/2025,19:45,Barnet,Yeovil,1.4,4.8,8.6,1.87,2.0,-1.5,2.06,1.75
31,EC,04/03/2025,19:45,Boston Utd,Oldham,3.35,3.45,2.2,2.18,1.71,0.25,1.98,1.9
32,EC,04/03/2025,19:45,Eastleigh,Ebbsfleet,1.59,4.1,6.8,1.98,1.9,-1.0,2.01,1.86
33,EC,04/03/2025,19:45,Fylde,Hartlepool,3.95,4.0,1.9,1.65,2.32,0.75,1.83,2.13
34,EC,04/03/2025,19:45,Halifax,Forest Green,3.3,3.2,2.22,2.28,1.67,0.25,1.96,1.89
35,EC,04/03/2025,19:45,Maidenhead,Braintree Town,2.72,3.25,2.72,2.04,1.81,0.0,1.94,1.97
36,EC,04/03/2025,19:45,Rochdale,Gateshead,2.34,3.4,3.05,1.87,2.0,-0.25,2.08,1.81
37,EC,04/03/2025,19:45,Solihull,Sutton,2.56,3.35,2.8,2.04,1.84,0.0,1.85,2.04
38,EC,04/03/2025,19:45,Southend,Woking,1.81,3.5,4.7,2.14,1.74,-0.5,1.8,2.11
39,EC,04/03/2025,19:45,Tamworth,Wealdstone,2.14,3.55,3.35,1.84,2.02,-0.25,1.85,2.02
40,EC,04/03/2025,19:45,York,Altrincham,1.8,3.9,4.5,1.78,2.14,-0.5,1.8,2.14
41,SC1,04/03/2025,19:45,Airdrie Utd,Falkirk,6.6,4.3,1.53,1.97,2.0,1.0,1.95,1.92
42,SC1,04/03/2025,19:45,Queens Park,Ayr,3.4,3.25,2.3,2.12,1.79,0.25,1.94,1.97
44,SC2,04/03/2025,19:45,Dumbarton,Arbroath,4.8,4.2,1.6,1.68,2.32,1.0,1.81,2.02
45,SC3,04/03/2025,19:45,Stranraer,Forfar,2.48,3.15,2.88,2.22,1.72,0.0,1.78,2.04
