,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
1,B1,24/05/2025,19:00,Charleroi,Oud-Heverlee Leuven,1.69,4.2,5.2,1.6,2.46,-0.75,1.85,2.09
2,B1,24/05/2025,19:00,Dender,Mechelen,3.3,4.1,2.1,1.5,2.68,0.5,1.86,2.1
3,B1,24/05/2025,19:00,Westerlo,Standard,1.73,4.2,4.6,1.5,2.46,-0.75,1.9,2.04
19,I1,24/05/2025,17:00,Bologna,Genoa,1.53,4.6,7.4,1.78,2.22,-1.0,1.85,2.11
20,I1,24/05/2025,19:45,Milan,Monza,1.25,8.0,13.0,1.36,3.6,-2.0,1.99,1.92
28,SP1,24/05/2025,15:15,Real Madrid,Sociedad,1.44,5.6,7.6,1.48,2.94,-1.25,1.9,2.06
29,SP1,24/05/2025,17:30,Espanol,Las Palmas,1.39,5.5,9.4,1.85,2.1,-1.25,1.9,2.06
30,SP1,24/05/2025,17:30,Leganes,Valladolid,1.34,6.0,11.0,1.71,2.3,-1.5,2.01,1.97
31,SP1,24/05/2025,20:00,Alaves,Osasuna,3.3,3.3,2.5,2.44,1.65,0.25,1.87,2.12
32,SP1,24/05/2025,20:00,Getafe,Celta,4.5,3.75,1.95,2.16,1.77,0.5,2.04,1.95
33,SP1,24/05/2025,20:00,Vallecano,Mallorca,1.58,4.2,7.2,2.2,1.76,-1.0,2.0,1.93
37,SP2,24/05/2025,17:30,Albacete,Ferrol,1.73,4.0,5.0,1.01,1.08,-0.75,0.0,0.0
48,T1,24/05/2025,14:00,Eyupspor,Antalyaspor,1.98,3.8,4.2,1.78,2.12,-0.5,0.0,0.0
49,T1,24/05/2025,17:00,Gaziantep,Kasimpasa,2.72,3.95,2.5,1.51,2.7,0.0,0.0,0.0
50,T1,24/05/2025,17:00,Goztep,Galatasaray,4.1,4.9,1.78,1.02,1.15,0.75,0.0,0.0
