,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
34,E0,21/04/2025,20:00,Tottenham,Nott'm Forest,2.6,3.8,2.78,1.57,2.28,0.0,1.91,2.06
100,F2,21/04/2025,19:45,Annecy,Lorient,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
107,I1,21/04/2025,11:30,Torino,Udinese,2.4,3.0,3.2,2.46,1.49,-0.25,2.02,1.77
108,I1,21/04/2025,14:00,Cagliari,Fiorentina,3.05,3.25,2.48,2.16,1.63,0.25,1.75,2.11
109,I1,21/04/2025,17:00,Genoa,Lazio,3.3,2.88,2.14,2.32,1.55,0.25,1.94,1.82
110,I1,21/04/2025,19:45,Parma,Juventus,5.2,3.7,1.81,1.98,1.75,0.75,1.88,2.01
111,I2,21/04/2025,11:30,Sudtirol,Bari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,I2,21/04/2025,14:00,Brescia,Reggiana,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0
113,I2,21/04/2025,14:00,Cittadella,Salernitana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,I2,21/04/2025,14:00,Juve Stabia,Sampdoria,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0
115,I2,21/04/2025,14:00,Mantova,Catanzaro,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0
116,I2,21/04/2025,14:00,Palermo,Carrarese,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0
117,I2,21/04/2025,14:00,Sassuolo,Frosinone,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0
118,I2,21/04/2025,14:00,Spezia,Cosenza,0.0,0.0,0.0,0.0,0.0,-1.25,0.0,0.0
119,I2,21/04/2025,16:30,Modena,Cesena,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0
120,I2,21/04/2025,19:30,Pisa,Cremonese,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0
156,SP1,21/04/2025,20:00,Girona,Betis,2.98,3.45,2.58,1.95,1.77,0.0,2.15,1.83
167,SP2,21/04/2025,19:30,Eibar,Malaga,1.04,1.1,1.1,0.0,0.0,-0.5,0.0,0.0
176,T1,21/04/2025,18:00,Alanyaspor,Samsunspor,1.04,1.03,1.04,0.0,0.0,0.0,0.0,0.0
