,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
124,I2,04/05/2025,14:00,Reggiana,Spezia,2.52,2.56,1.97,2.36,1.5,0.25,0.0,0.0
125,I2,04/05/2025,14:00,Salernitana,Mantova,2.18,2.9,3.7,2.06,1.69,-0.25,0.0,0.0
126,I2,04/05/2025,14:00,Sudtirol,Cosenza,1.45,3.5,4.9,2.12,1.58,-0.75,0.0,0.0
127,I2,04/05/2025,18:30,Cremonese,Sassuolo,2.72,2.38,1.46,1.79,1.84,0.0,0.0,0.0
132,N1,04/05/2025,11:15,NAC Breda,Zwolle,2.34,3.45,3.25,1.92,2.0,-0.25,2.01,1.91
133,N1,04/05/2025,13:30,Go Ahead Eagles,AZ Alkmaar,2.8,4.0,2.46,1.62,2.44,0.0,2.12,1.84
134,N1,04/05/2025,13:30,Sparta Rotterdam,Twente,2.6,3.65,2.88,1.71,2.22,-0.25,2.24,1.79
140,P1,04/05/2025,15:30,Rio Ave,Estrela,2.42,3.2,3.1,2.08,1.77,-0.25,0.0,0.0
141,P1,04/05/2025,18:00,Arouca,Casa Pia,2.06,3.25,4.0,2.02,1.07,-0.5,0.0,0.0
142,P1,04/05/2025,20:30,Sp Lisbon,Gil Vicente,1.14,9.2,19.5,1.52,2.62,-2.25,0.0,0.0
149,SC0,04/05/2025,12:00,Rangers,Celtic,3.8,4.2,1.95,1.53,2.66,0.5,2.01,1.95
170,SP1,04/05/2025,13:00,Real Madrid,Celta,1.39,6.2,8.2,1.39,3.4,-1.5,1.99,1.94
171,SP1,04/05/2025,15:15,Sevilla,Leganes,1.83,3.55,5.8,2.6,1.59,-0.75,2.1,1.88
172,SP1,04/05/2025,17:30,Espanol,Betis,3.55,3.15,2.42,2.3,1.73,0.25,1.92,2.04
173,SP1,04/05/2025,20:00,Sociedad,Ath Bilbao,2.58,3.2,3.2,2.6,1.58,-0.25,2.18,1.82
180,SP2,04/05/2025,13:00,Levante,Tenerife,1.6,2.82,4.0,1.41,1.4,-0.75,1.79,1.82
181,SP2,04/05/2025,15:15,Ferrol,Zaragoza,4.1,3.4,2.1,2.36,1.63,0.5,0.0,0.0
182,SP2,04/05/2025,17:30,Almeria,Eldense,1.39,3.85,3.85,1.01,2.02,-1.0,0.0,0.0
183,SP2,04/05/2025,17:30,Cartagena,Santander,7.2,4.6,1.49,1.72,2.2,1.0,0.0,0.0
184,SP2,04/05/2025,20:00,La Coruna,Albacete,2.3,2.96,3.9,2.18,1.75,-0.25,0.0,0.0
191,T1,04/05/2025,14:00,Samsunspor,Eyupspor,2.22,3.2,3.7,2.2,1.71,-0.25,0.0,0.0
192,T1,04/05/2025,17:00,Ad. Demirspor,Goztep,7.8,6.4,1.22,1.41,2.3,2.0,0.0,0.0
193,T1,04/05/2025,17:00,Fenerbahce,Besiktas,1.55,5.1,5.7,1.56,2.56,-1.0,0.0,0.0
