,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
5,B1,27/12/2025,12:30,Antwerp,Waregem,2.06,3.55,3.5,1.86,1.96,-0.5,0.0,0.0
6,B1,27/12/2025,15:00,RAAL La Louviere,Oud-Heverlee Leuven,2.56,3.1,3.05,2.16,1.6,-0.25,0.0,0.0
7,B1,27/12/2025,17:15,Mechelen,Dender,2.16,2.56,3.25,0.0,0.0,-0.25,0.0,0.0
8,B1,27/12/2025,19:45,Gent,Westerlo,2.32,3.85,2.76,0.0,0.0,-0.25,0.0,0.0
10,E0,27/12/2025,12:30,Nott'm Forest,Man City,5.8,4.6,1.63,1.7,2.38,1.0,1.89,2.1
11,E0,27/12/2025,15:00,Arsenal,Brighton,1.43,5.1,9.0,1.74,2.3,-1.25,1.91,1.99
12,E0,27/12/2025,15:00,Brentford,Bournemouth,2.38,3.7,3.2,1.74,2.32,-0.25,2.05,1.93
13,E0,27/12/2025,15:00,Burnley,Everton,4.2,3.45,2.1,2.28,1.72,0.5,1.9,2.1
14,E0,27/12/2025,15:00,Liverpool,Wolves,1.25,7.6,14.0,1.54,2.76,-1.75,1.92,2.04
15,E0,27/12/2025,15:00,West Ham,Fulham,2.8,3.5,2.74,1.84,2.1,0.0,2.01,1.96
16,E0,27/12/2025,17:30,Chelsea,Aston Villa,1.92,4.0,4.3,1.74,2.28,-0.5,1.92,2.07
67,I1,27/12/2025,11:30,Parma,Fiorentina,3.65,3.25,2.36,2.38,1.68,0.25,1.98,1.99
68,I1,27/12/2025,14:00,Lecce,Como,5.0,3.6,1.87,2.4,1.67,0.5,2.12,1.87
69,I1,27/12/2025,14:00,Torino,Cagliari,2.02,3.4,4.5,2.28,1.74,-0.5,2.02,1.96
70,I1,27/12/2025,17:00,Udinese,Lazio,3.25,3.2,2.56,2.4,1.65,0.25,1.83,2.17
71,I1,27/12/2025,19:45,Pisa,Juventus,7.8,4.5,1.51,2.0,1.92,1.0,2.08,1.84
