,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
56,I1,18/05/2025,19:45,Verona,Como,3.75,3.4,2.22,2.14,1.8,0.25,2.07,1.9
57,N1,18/05/2025,13:30,Ajax,Twente,1.47,5.2,6.6,1.45,2.94,-1.25,1.89,1.93
58,N1,18/05/2025,13:30,AZ Alkmaar,Almere City,1.35,5.7,8.8,1.48,2.78,-1.5,1.93,1.94
59,N1,18/05/2025,13:30,For Sittard,Utrecht,2.66,3.75,2.66,1.68,2.3,0.0,1.95,1.96
60,N1,18/05/2025,13:30,Heerenveen,Feyenoord,3.0,4.2,2.14,1.52,2.38,0.25,1.99,1.91
61,N1,18/05/2025,13:30,Heracles,Nijmegen,2.7,3.65,2.66,1.62,2.52,0.0,1.96,1.93
62,N1,18/05/2025,13:30,NAC Breda,Willem II,1.91,3.8,4.5,1.69,2.06,-0.5,1.91,2.06
63,N1,18/05/2025,13:30,Sparta Rotterdam,PSV Eindhoven,9.6,6.8,1.3,1.21,4.4,1.75,2.03,1.85
64,N1,18/05/2025,13:30,Waalwijk,Go Ahead Eagles,3.0,3.95,2.26,1.46,2.84,0.25,1.98,1.98
65,N1,18/05/2025,13:30,Zwolle,Groningen,2.34,3.35,3.15,1.59,2.34,-0.25,2.03,1.89
78,SC0,18/05/2025,15:00,Kilmarnock,Hearts,2.32,2.52,2.62,1.69,1.84,0.0,0.0,0.0
79,SC0,18/05/2025,15:00,Ross County,Motherwell,1.97,3.65,4.2,1.67,2.04,-0.5,0.0,0.0
80,SC0,18/05/2025,15:00,St Johnstone,Dundee,3.1,3.6,2.3,1.64,1.92,0.25,0.0,0.0
81,SP1,18/05/2025,18:00,Ath Madrid,Betis,1.99,3.95,4.0,1.79,2.16,-0.5,1.99,2.0
82,SP1,18/05/2025,18:00,Barcelona,Villarreal,1.93,4.2,4.0,1.41,3.25,-0.5,1.93,2.06
83,SP1,18/05/2025,18:00,Celta,Vallecano,1.82,4.0,4.8,1.81,2.16,-0.75,2.04,1.91
84,SP1,18/05/2025,18:00,Las Palmas,Leganes,2.96,3.6,2.5,1.89,2.08,0.25,1.81,2.16
85,SP1,18/05/2025,18:00,Mallorca,Getafe,2.1,3.3,4.4,2.78,1.51,-0.5,2.1,1.88
86,SP1,18/05/2025,18:00,Osasuna,Espanol,1.89,3.6,5.1,2.12,1.8,-0.5,1.89,2.11
87,SP1,18/05/2025,18:00,Sevilla,Real Madrid,4.5,4.1,1.84,1.6,2.54,0.75,1.9,2.05
88,SP1,18/05/2025,18:00,Sociedad,Girona,2.2,3.2,4.1,2.18,1.77,-0.25,1.86,2.13
89,SP1,18/05/2025,18:00,Valencia,Ath Bilbao,2.34,3.1,3.95,2.44,1.62,-0.25,1.96,2.02
90,SP1,18/05/2025,18:00,Valladolid,Alaves,6.4,3.9,1.67,2.06,1.87,0.75,2.12,1.81
97,SP2,18/05/2025,13:00,Ferrol,Cadiz,4.2,3.25,2.14,2.66,1.53,0.5,1.85,2.14
98,SP2,18/05/2025,15:15,Castellon,Eldense,1.04,2.02,4.2,1.55,2.14,-0.75,0.0,0.0
99,SP2,18/05/2025,15:15,Oviedo,Zaragoza,1.8,3.3,5.3,2.42,1.59,-0.5,0.0,0.0
100,SP2,18/05/2025,20:00,Almeria,Santander,1.79,4.3,3.95,1.51,2.62,-0.75,0.0,0.0
103,T1,18/05/2025,17:00,Alanyaspor,Besiktas,1.09,3.85,2.04,1.79,2.04,0.5,0.0,0.0
104,T1,18/05/2025,17:00,Antalyaspor,Gaziantep,2.0,3.4,4.2,1.77,2.1,-0.5,0.0,0.0
105,T1,18/05/2025,17:00,Bodrumspor,Trabzonspor,1.97,3.55,4.0,1.72,1.99,-0.5,0.0,0.0
106,T1,18/05/2025,17:00,Fenerbahce,Eyupspor,1.16,8.0,12.5,1.26,1.15,-2.0,0.0,0.0
107,T1,18/05/2025,17:00,Galatasaray,Kayserispor,1.21,8.2,15.5,1.24,3.35,-2.25,0.0,0.0
108,T1,18/05/2025,17:00,Kasimpasa,Buyuksehyr,2.3,3.6,3.25,1.58,2.24,-0.25,0.0,0.0
109,T1,18/05/2025,17:00,Rizespor,Goztep,2.0,3.8,3.9,1.56,2.3,-0.5,0.0,0.0
110,T1,18/05/2025,17:00,Samsunspor,Sivasspor,1.85,3.75,4.5,1.68,2.08,-0.5,0.0,0.0
