,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
5,B1,08/02/2026,12:30,Genk,Anderlecht,2.06,3.45,4.0,1.72,1.98,-0.25,0.0,0.0
6,B1,08/02/2026,15:00,St. Gilloise,RAAL La Louviere,1.44,4.5,9.6,1.98,1.85,-1.25,0.0,0.0
7,B1,08/02/2026,17:30,Club Brugge,Standard,1.38,5.3,9.6,1.61,2.4,-1.5,0.0,0.0
8,B1,08/02/2026,18:15,Mechelen,Antwerp,2.58,3.4,2.9,1.78,1.92,0.0,0.0,0.0
16,D1,08/02/2026,14:30,FC Koln,RB Leipzig,3.45,3.95,2.14,1.52,2.78,0.25,2.1,1.87
17,D1,08/02/2026,16:30,Bayern Munich,Hoffenheim,1.3,7.2,10.0,1.28,4.2,-1.75,1.88,2.05
24,D2,08/02/2026,12:30,Bielefeld,Braunschweig,2.04,3.45,4.0,2.02,1.86,-0.5,0.0,0.0
25,D2,08/02/2026,12:30,Hannover,Holstein Kiel,1.8,3.8,5.1,1.73,2.2,-0.75,0.0,0.0
26,D2,08/02/2026,12:30,Karlsruhe,Fortuna Dusseldorf,2.84,3.7,2.42,1.59,2.4,0.0,0.0,0.0
35,E0,08/02/2026,14:00,Brighton,Crystal Palace,2.06,3.7,4.0,1.9,2.08,-0.5,2.06,1.92
36,E0,08/02/2026,16:30,Liverpool,Man City,2.48,3.85,2.94,1.61,2.56,-0.25,2.15,1.85
47,E1,08/02/2026,12:01,Swansea,Sheffield Weds,1.33,5.6,12.5,1.84,2.12,-1.5,1.98,1.92
89,F1,08/02/2026,14:00,Nice,Monaco,3.3,3.9,2.2,1.56,2.68,0.25,2.02,1.92
90,F1,08/02/2026,16:15,Angers,Toulouse,3.7,3.15,2.32,2.5,1.63,0.25,1.97,1.96
91,F1,08/02/2026,16:15,Auxerre,Paris FC,2.58,3.35,3.05,2.24,1.76,0.0,1.82,2.15
92,F1,08/02/2026,16:15,Le Havre,Strasbourg,4.4,3.6,1.94,2.02,1.92,0.5,2.0,1.94
93,F1,08/02/2026,19:45,Paris SG,Marseille,1.45,5.6,7.2,1.48,2.94,-1.25,1.9,2.03
106,G1,08/02/2026,14:00,Panserraikos,AEK,13.0,7.0,1.21,1.57,2.48,1.75,0.0,0.0
107,G1,08/02/2026,15:00,OFI Crete,Levadeiakos,3.35,3.25,2.22,2.0,1.83,0.25,0.0,0.0
108,G1,08/02/2026,17:00,Aris,PAOK,1.04,1.03,2.06,2.3,1.25,0.5,0.0,0.0
109,G1,08/02/2026,19:00,Olympiakos,Panathinaikos,1.6,3.65,6.6,2.06,1.75,-1.0,0.0,0.0
113,I1,08/02/2026,11:30,Bologna,Parma,1.65,4.1,6.2,2.08,1.88,-1.0,2.17,1.81
114,I1,08/02/2026,14:00,Lecce,Udinese,3.2,2.98,2.8,3.0,1.47,0.0,2.13,1.87
115,I1,08/02/2026,17:00,Sassuolo,Inter,8.0,4.7,1.48,1.86,2.1,1.25,1.87,2.07
116,I1,08/02/2026,19:45,Juventus,Lazio,1.48,4.4,9.2,2.24,1.76,-1.0,1.83,2.13
128,I2,08/02/2026,14:00,Monza,Avellino,1.61,3.6,4.7,1.89,1.74,-0.75,0.0,0.0
134,N1,08/02/2026,11:15,Utrecht,Feyenoord,3.2,3.7,2.22,1.61,2.2,0.25,1.97,1.94
135,N1,08/02/2026,13:30,AZ Alkmaar,Ajax,2.24,3.7,3.3,1.62,2.32,-0.25,0.0,0.0
136,N1,08/02/2026,13:30,Go Ahead Eagles,Telstar,1.92,3.9,3.9,1.65,2.24,-0.5,0.0,0.0
137,N1,08/02/2026,15:45,Groningen,PSV Eindhoven,4.1,4.2,1.85,1.46,2.56,0.75,0.0,0.0
142,P1,08/02/2026,15:30,Nacional,Casa Pia,2.14,3.35,4.0,2.22,1.71,-0.25,0.0,0.0
143,P1,08/02/2026,18:00,Sp Braga,Rio Ave,1.26,7.0,13.0,1.56,2.46,-1.75,0.0,0.0
144,P1,08/02/2026,20:30,Benfica,Alverca,1.2,7.4,22.0,1.69,2.24,-2.0,0.0,0.0
