,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
2,B1,24/01/2026,15:00,RAAL La Louviere,St Truiden,3.25,3.25,2.44,0.0,0.0,0.25,0.0,0.0
3,B1,24/01/2026,17:15,Club Brugge,Waregem,1.41,5.7,7.6,1.47,2.86,-1.25,1.85,2.04
4,B1,24/01/2026,19:45,Oud-Heverlee Leuven,St. Gilloise,6.2,3.95,1.68,2.04,1.84,0.75,2.08,1.87
10,D1,24/01/2026,14:30,Bayern Munich,Augsburg,1.11,13.5,27.0,1.26,4.6,-2.75,1.98,1.95
11,D1,24/01/2026,14:30,Ein Frankfurt,Hoffenheim,2.98,4.0,2.38,1.58,2.64,0.25,1.9,2.08
12,D1,24/01/2026,14:30,Heidenheim,RB Leipzig,5.7,4.5,1.64,1.54,2.76,1.0,1.95,1.99
13,D1,24/01/2026,14:30,Leverkusen,Werder Bremen,1.66,4.4,5.7,1.54,2.76,-1.0,2.04,1.9
14,D1,24/01/2026,14:30,Mainz,Wolfsburg,2.46,3.6,3.1,1.83,2.16,-0.25,2.12,1.86
15,D1,24/01/2026,17:30,Union Berlin,Dortmund,3.8,3.55,2.16,2.0,1.96,0.5,1.84,2.16
20,D2,24/01/2026,12:00,Greuther Furth,Braunschweig,2.62,3.7,2.74,1.25,1.92,0.0,1.91,2.0
21,D2,24/01/2026,12:00,Hannover,Fortuna Dusseldorf,1.57,4.3,5.6,1.61,1.9,-0.75,1.7,2.08
22,D2,24/01/2026,12:00,Karlsruhe,Hertha,3.55,3.85,2.16,1.22,1.9,0.5,1.84,2.16
23,D2,24/01/2026,19:30,Magdeburg,Dresden,1.84,4.3,4.1,1.5,2.56,-0.75,2.06,1.87
27,E0,24/01/2026,12:30,West Ham,Sunderland,2.64,3.35,3.05,2.26,1.78,0.0,1.86,2.14
28,E0,24/01/2026,15:00,Burnley,Tottenham,3.9,3.6,2.12,2.16,1.84,0.5,1.87,2.12
29,E0,24/01/2026,15:00,Fulham,Brighton,2.68,3.55,2.88,1.83,2.16,0.0,1.92,2.06
30,E0,24/01/2026,15:00,Man City,Wolves,1.25,7.4,14.0,1.45,3.1,-1.75,1.87,2.09
31,E0,24/01/2026,17:30,Bournemouth,Liverpool,4.0,4.0,1.99,1.65,2.5,0.5,2.0,1.99
38,E1,24/01/2026,12:30,Middlesbrough,Preston,1.62,4.4,6.0,1.87,2.06,-1.0,2.04,1.9
39,E1,24/01/2026,12:30,Millwall,Charlton,1.82,3.75,5.1,2.24,1.73,-0.5,1.82,2.19
40,E1,24/01/2026,15:00,Birmingham,Stoke,1.96,3.75,4.3,2.14,1.82,-0.5,1.96,2.03
41,E1,24/01/2026,15:00,Blackburn,Watford,2.92,3.3,2.74,2.26,1.74,0.0,2.05,1.92
42,E1,24/01/2026,15:00,Bristol City,Sheffield Weds,1.28,6.2,13.0,1.66,2.4,-1.5,1.85,2.1
43,E1,24/01/2026,15:00,Hull,Swansea,2.48,3.4,3.2,2.14,1.82,-0.25,2.12,1.86
44,E1,24/01/2026,15:00,Leicester,Oxford,1.93,3.7,4.5,2.02,1.94,-0.5,1.93,2.05
45,E1,24/01/2026,15:00,QPR,Wrexham,2.5,3.45,3.15,2.26,1.73,-0.25,2.13,1.85
46,E1,24/01/2026,15:00,Sheffield United,Ipswich,3.15,3.45,2.52,2.04,1.89,0.25,1.84,2.15
50,E2,24/01/2026,12:30,Cardiff,Stockport,1.9,3.8,4.0,1.75,2.16,-0.5,1.9,2.02
51,E2,24/01/2026,12:30,Huddersfield,Bradford,2.22,3.5,3.4,1.89,1.98,-0.25,1.95,1.99
