,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
89,F1,06/04/2025,16:15,Rennes,Auxerre,1.9,3.75,4.6,1.76,1.79,-0.5,1.9,2.08
90,F1,06/04/2025,19:45,Marseille,Toulouse,1.83,3.95,4.5,1.7,2.0,-0.75,2.07,1.86
103,G1,06/04/2025,15:00,Volos NFC,Panetolikos,1.85,2.98,2.52,2.46,1.39,-0.25,0.0,0.0
104,G1,06/04/2025,17:30,PAOK,Olympiakos,2.56,3.0,3.0,2.08,1.62,0.0,0.0,0.0
105,G1,06/04/2025,19:30,Panathinaikos,AEK,2.78,2.62,2.36,2.14,1.54,0.0,1.88,1.74
111,I1,06/04/2025,11:30,Lecce,Venezia,2.36,3.15,3.7,2.42,1.66,-0.25,2.0,1.99
112,I1,06/04/2025,14:00,Empoli,Cagliari,2.66,3.15,3.2,2.26,1.73,0.0,1.81,2.19
113,I1,06/04/2025,14:00,Torino,Verona,1.86,3.45,5.6,2.48,1.63,-0.75,2.14,1.85
114,I1,06/04/2025,17:00,Atalanta,Lazio,1.75,4.1,5.2,1.86,2.12,-0.75,1.96,2.01
115,I1,06/04/2025,19:45,Roma,Juventus,2.64,3.2,3.2,2.34,1.72,0.0,1.81,2.21
124,I2,06/04/2025,14:00,Catanzaro,Bari,2.3,2.38,2.62,2.16,1.18,-0.25,0.0,0.0
125,I2,06/04/2025,14:00,Palermo,Sassuolo,2.12,2.38,2.62,1.97,1.18,0.0,0.0,0.0
126,I2,06/04/2025,16:15,Spezia,Sampdoria,1.75,3.75,5.3,1.95,1.86,-0.75,0.0,0.0
132,N1,06/04/2025,11:15,Waalwijk,Heracles,2.38,3.6,2.98,1.74,2.16,-0.25,2.05,1.82
133,N1,06/04/2025,13:30,Go Ahead Eagles,Utrecht,2.14,3.85,3.4,1.68,2.3,-0.25,0.0,0.0
134,N1,06/04/2025,13:30,Sparta Rotterdam,Nijmegen,2.12,3.55,3.85,1.98,1.88,-0.5,0.0,0.0
135,N1,06/04/2025,15:45,Ajax,NAC Breda,1.27,6.8,13.0,1.5,2.78,-1.75,0.0,0.0
139,P1,06/04/2025,15:30,Gil Vicente,Moreirense,2.54,3.1,3.1,2.36,1.43,0.0,0.0,0.0
140,P1,06/04/2025,15:30,Nacional,Estrela,2.12,3.1,4.1,2.34,1.52,-0.5,0.0,0.0
141,P1,06/04/2025,20:30,Porto,Benfica,3.05,3.45,2.56,2.06,1.82,0.0,0.0,0.0
149,SC0,06/04/2025,12:00,St Johnstone,Celtic,13.5,8.4,1.17,1.38,2.84,2.25,0.0,0.0
150,SC0,06/04/2025,14:30,Hearts,Dundee United,1.7,3.85,5.0,1.76,1.82,-0.75,0.0,0.0
171,SP1,06/04/2025,13:00,Las Palmas,Sociedad,3.35,3.25,2.5,2.44,1.62,0.25,1.87,2.11
172,SP1,06/04/2025,15:15,Sevilla,Ath Madrid,3.6,3.35,2.3,2.3,1.69,0.25,2.01,1.96
173,SP1,06/04/2025,17:30,Valladolid,Getafe,4.9,3.25,2.0,2.76,1.47,0.5,1.96,2.0
174,SP1,06/04/2025,20:00,Villarreal,Ath Bilbao,2.32,3.5,3.5,1.93,2.02,-0.25,1.98,2.0
181,SP2,06/04/2025,13:00,Zaragoza,Mirandes,2.42,2.92,3.45,2.82,1.46,-0.25,0.0,0.0
182,SP2,06/04/2025,15:15,Levante,Santander,2.06,3.45,4.0,1.79,2.08,-0.5,0.0,0.0
183,SP2,06/04/2025,17:30,Burgos,Huesca,2.26,2.7,4.2,3.4,1.35,-0.25,0.0,0.0
184,SP2,06/04/2025,17:30,Malaga,Cordoba,2.4,3.05,3.4,2.24,1.68,-0.25,0.0,0.0
185,SP2,06/04/2025,20:00,La Coruna,Cadiz,2.16,3.15,1.09,2.36,1.16,-0.25,0.0,0.0
191,T1,06/04/2025,11:30,Alanyaspor,Bodrumspor,2.18,3.25,3.9,2.3,1.67,-0.25,1.85,2.06
192,T1,06/04/2025,14:00,Hatayspor,Eyupspor,3.3,3.75,2.18,1.79,2.1,0.25,0.0,0.0
193,T1,06/04/2025,17:00,Fenerbahce,Trabzonspor,1.41,6.0,7.4,1.48,2.28,-1.25,0.0,0.0
