,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
124,I2,22/02/2025,14:00,Reggiana,Carrarese,2.3,2.92,3.95,2.58,1.55,-0.25,1.93,1.97
125,I2,22/02/2025,16:15,Cremonese,Cesena,1.77,3.0,4.3,2.08,1.7,-0.75,1.98,1.74
130,N1,22/02/2025,19:00,Feyenoord,Almere City,1.24,8.0,14.5,1.46,2.96,-2.0,2.01,1.86
135,P1,22/02/2025,15:30,Casa Pia,Gil Vicente,2.3,3.05,3.9,2.56,1.57,-0.25,1.93,2.0
136,P1,22/02/2025,18:00,Benfica,Boavista,1.11,12.0,34.0,1.33,3.4,-2.5,1.96,1.95
137,P1,22/02/2025,20:30,Estoril,Rio Ave,2.06,3.55,3.95,1.94,1.74,-0.5,2.06,1.86
143,SC0,22/02/2025,12:30,Hibernian,Celtic,8.0,4.9,1.47,1.63,2.36,1.25,1.9,1.98
144,SC0,22/02/2025,15:00,Aberdeen,Kilmarnock,2.22,3.4,3.7,2.04,1.83,-0.25,1.91,2.05
145,SC0,22/02/2025,15:00,Dundee United,Motherwell,1.72,3.95,5.1,1.87,2.0,-0.75,1.91,1.98
146,SC0,22/02/2025,15:00,Rangers,St Mirren,1.21,8.0,16.0,1.44,3.0,-2.0,1.91,1.94
147,SC0,22/02/2025,15:00,Ross County,Dundee,2.48,3.3,3.2,2.06,1.81,-0.25,2.12,1.82
150,SC1,22/02/2025,15:00,Ayr,Livingston,2.3,3.05,3.4,2.34,1.52,-0.25,1.98,1.91
151,SC1,22/02/2025,15:00,Dunfermline,Queens Park,1.95,3.25,3.45,1.94,1.6,-0.25,1.7,2.12
152,SC1,22/02/2025,15:00,Partick,Airdrie Utd,1.73,3.6,4.5,1.58,2.0,-0.75,1.93,1.9
153,SC1,22/02/2025,15:00,Raith Rvs,Hamilton,1.62,3.65,4.7,1.64,2.28,-0.75,1.79,2.02
154,SC2,22/02/2025,15:00,Annan Athletic,Alloa,1.04,2.68,1.04,1.72,1.82,0.25,1.8,1.74
155,SC2,22/02/2025,15:00,Cove Rangers,Dumbarton,1.67,3.85,4.2,1.51,2.34,-0.75,1.84,1.96
156,SC2,22/02/2025,15:00,Kelty Hearts,Inverness C,3.65,3.25,2.04,2.12,1.69,0.25,2.06,1.76
157,SC2,22/02/2025,15:00,Montrose,Queen of Sth,2.98,3.3,2.46,1.98,1.71,0.0,2.15,1.77
158,SC2,22/02/2025,17:30,Stenhousemuir,Arbroath,2.08,3.0,2.14,1.41,1.7,0.25,1.84,1.98
159,SC3,22/02/2025,15:00,Bonnyrigg Rose,Forfar,2.3,2.82,2.88,1.88,1.64,-0.25,2.0,1.78
160,SC3,22/02/2025,15:00,Clyde,Spartans,2.32,3.2,3.05,1.94,1.73,-0.25,1.99,1.94
161,SC3,22/02/2025,15:00,East Fife,Peterhead,2.42,3.25,2.82,1.86,1.87,-0.25,2.1,1.75
162,SC3,22/02/2025,15:00,Elgin,Edinburgh City,2.0,3.75,3.55,1.81,2.02,-0.5,2.01,1.9
163,SC3,22/02/2025,15:00,Stranraer,Stirling,2.66,3.1,2.7,1.83,1.71,0.0,1.85,1.93
165,SP1,22/02/2025,13:00,Alaves,Espanol,1.83,3.4,6.0,2.74,1.54,-0.75,2.11,1.86
166,SP1,22/02/2025,15:15,Vallecano,Villarreal,3.05,3.55,2.5,1.85,2.12,0.25,1.84,2.14
167,SP1,22/02/2025,17:30,Valencia,Ath Madrid,4.7,3.55,1.96,2.3,1.72,0.5,2.03,1.96
168,SP1,22/02/2025,20:00,Las Palmas,Barcelona,12.0,7.4,1.26,1.33,3.75,1.75,2.08,1.83
175,SP2,22/02/2025,13:00,Ferrol,Cordoba,3.25,3.1,2.5,2.28,1.7,0.25,1.8,2.11
176,SP2,22/02/2025,15:15,Burgos,Oviedo,3.1,2.72,2.88,3.0,1.44,0.0,2.13,1.87
177,SP2,22/02/2025,15:15,Eibar,Santander,2.26,3.4,3.45,2.06,1.82,-0.25,1.94,1.96
178,SP2,22/02/2025,17:30,Granada,Zaragoza,2.0,3.15,4.2,2.3,1.66,-0.5,2.0,1.84
179,SP2,22/02/2025,20:00,Sp Gijon,Almeria,2.64,3.2,2.92,2.18,1.78,0.0,1.85,2.04
187,T1,22/02/2025,10:30,Sivasspor,Konyaspor,2.92,3.15,2.82,2.12,1.77,0.0,1.99,1.95
188,T1,22/02/2025,13:00,Antalyaspor,Kasimpasa,2.38,3.7,2.98,1.64,2.34,-0.25,2.09,1.84
189,T1,22/02/2025,16:00,Samsunspor,Rizespor,2.08,3.55,3.95,1.94,1.92,-0.5,2.1,1.89
