,league,Date,Time,Home,Away,Odd_H_Back,Odd_D_Back,Odd_A_Back,Odd_Over25_Open,Odd_Under25_Open,Asian_Handicap_Open,Odd_AHH_Open,Odd_AHA_Open
1,B1,31/01/2025,19:45,Oud-Heverlee Leuven,Mechelen,2.5,3.4,3.2,2.1,1.87,-0.25,2.13,1.85
9,D1,31/01/2025,19:30,Werder Bremen,Mainz,2.38,3.5,3.3,1.91,2.08,-0.25,2.05,1.92
18,D2,31/01/2025,17:30,Elversberg,Karlsruhe,2.08,3.9,3.65,1.6,2.62,-0.5,2.08,1.91
19,D2,31/01/2025,17:30,Nurnberg,Darmstadt,2.46,3.7,3.05,1.65,2.48,-0.25,2.14,1.86
37,E1,31/01/2025,20:00,Blackburn,Preston,2.3,3.3,3.7,2.52,1.63,-0.25,1.95,2.03
79,F1,31/01/2025,19:45,Montpellier,Lens,4.6,3.9,1.9,1.85,2.14,0.5,2.11,1.9
88,F2,31/01/2025,19:00,Amiens,Annecy,2.4,3.3,3.45,2.3,1.73,-0.25,2.04,1.94
89,F2,31/01/2025,19:00,Bastia,Metz,3.1,3.15,2.7,2.62,1.59,0.0,2.13,1.84
90,F2,31/01/2025,19:00,Clermont,Ajaccio,1.85,3.4,5.5,2.48,1.66,-0.5,1.85,2.11
91,F2,31/01/2025,19:00,Dunkerque,Martigues,1.48,4.6,8.4,1.88,2.1,-1.25,2.08,1.85
92,F2,31/01/2025,19:00,Grenoble,Rodez,3.2,3.45,2.44,2.02,1.95,0.25,1.9,2.08
93,F2,31/01/2025,19:00,Pau FC,Laval,2.24,3.5,3.65,2.1,1.87,-0.25,1.92,2.05
104,I1,31/01/2025,19:45,Parma,Lecce,2.22,3.55,3.65,1.9,2.08,-0.25,1.9,2.09
114,I2,31/01/2025,19:30,Palermo,Pisa,2.48,3.1,3.55,2.36,1.71,-0.25,2.08,1.91
124,N1,31/01/2025,19:00,NAC Breda,Heracles,1.91,3.7,4.7,1.91,2.06,-0.5,1.92,2.07
133,P1,31/01/2025,20:15,Boavista,Famalicao,3.8,3.15,2.34,2.68,1.58,0.25,1.99,1.97
148,SC1,31/01/2025,19:45,Falkirk,Livingston,1.77,3.5,5.3,2.02,1.85,-0.75,1.99,1.9
163,SP1,31/01/2025,20:00,Leganes,Vallecano,3.4,3.1,2.58,2.64,1.59,0.25,1.85,2.17
173,SP2,31/01/2025,19:30,Eldense,Granada,3.15,3.1,2.7,2.74,1.55,0.0,2.14,1.83
184,T1,31/01/2025,17:00,Eyupspor,Sivasspor,1.94,3.65,4.6,1.85,2.14,-0.5,1.94,2.05
185,T1,31/01/2025,17:00,Konyaspor,Bodrumspor,2.04,3.35,4.5,2.36,1.71,-0.5,2.05,1.93
